,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,sum_dist_cluster,sum_dist_not_cluster,avg_dist_cluster,avg_dist_not_cluster,med_dist_cluster,med_dist_not_cluster,prop_diff,n1,n2
12,cluster2,12,14,6166,0.329411764705882,0.837037037037037,-15.9125635322222,32.4562537822222,-0.115785108888889,0.25881184,-0.18720662979085,0.239950926649958,-0.507625272331155,85,135
13,cluster2,13,14,6543,0.352941176470588,0.859259259259259,-13.3040093655555,45.4415872522222,-0.119967172222222,0.388168652222224,-0.15651775724183,0.339877374628237,-0.506318082788671,85,135
14,cluster2,14,14,6578,0.0588235294117647,0.577777777777778,-31.7238117855555,6.23795684333329,-0.367459988888888,0.07009785777778,-0.373221315124183,0.043909475964912,-0.518954248366013,85,135
15,cluster2,15,14,6618,0.258823529411765,0.777777777777778,-12.427697008492,24.9459560442063,-0.100603817222222,0.178849405079365,-0.146208200099906,0.184333014298842,-0.518954248366013,85,135
16,cluster2,16,14,6833,0.329411764705882,0.837037037037037,-5.97991777666667,26.1356412833333,-0.082098472222222,0.220672055555557,-0.0703519738431373,0.198766724461153,-0.507625272331155,85,135
17,cluster2,17,14,7685,0.223529411764706,0.725925925925926,-18.2800832266667,14.0822852133333,-0.199133694444444,0.106655992222222,-0.215059802666666,0.113500938370927,-0.50239651416122,85,135
18,cluster2,18,14,7883,0.305882352941176,0.814814814814815,-9.17935220666664,33.5179281688889,-0.11357235,0.251350106666666,-0.10799237890196,0.247050242422723,-0.508932461873638,85,135
19,cluster2,19,14,8247,0.188235294117647,0.725925925925926,-19.0367601888889,23.0595603366667,-0.21396099666667,0.16223224,-0.223961884575163,0.170098339548872,-0.537690631808279,85,135
20,cluster2,20,14,8338,0.270588235294118,0.8,-6.89662443888889,29.10175035,-0.106932588888889,0.238906397777777,-0.0811367581045752,0.215086374736842,-0.529411764705882,85,135
21,cluster2,21,14,9353,0.270588235294118,0.792592592592593,-11.2246892711111,18.6625501566667,-0.129251741111111,0.171643954444445,-0.132055167895425,0.1533672960401,-0.522004357298475,85,135
22,cluster2,22,14,9682,0.0352941176470588,0.540740740740741,-47.9283433866667,4.88500179333333,-0.545328648888892,0.0295821377777781,-0.563862863372549,0.0348207712865497,-0.505446623093682,85,135
23,cluster2,23,14,10235,0.0352941176470588,0.592592592592593,-33.0180297022222,2.08637187666662,-0.395673471111112,0.0411952799999999,-0.388447408261438,0.0138376032163739,-0.557298474945534,85,135
24,cluster2,24,14,10273,0.164705882352941,0.666666666666667,-13.6161963844444,11.4896307588889,-0.148275667777777,0.100656835555553,-0.160190545699346,0.0867574221219716,-0.501960784313725,85,135
25,cluster2,25,14,11480,0.0941176470588235,0.637037037037037,-34.1193597622222,12.0434840111111,-0.37970164222222,0.106634111111111,-0.401404232496732,0.0895986360985797,-0.542919389978214,85,135
26,cluster2,26,14,11574,0.341176470588235,0.911111111111111,-10.7810242777778,60.9125660488889,-0.116214837777778,0.484789335555552,-0.126835579738562,0.452222374695071,-0.569934640522876,85,135
27,cluster2,27,18,3538,0.388235294117647,0.903703703703704,-12.116752171746,36.9596658121429,-0.075250901746032,0.26904542452381,-0.142550025549953,0.275428668668696,-0.515468409586057,85,135
28,cluster2,28,26,4254,0.729411764705882,0.214814814814815,7.4184670588889,-24.7822295155556,0.0868485944444449,-0.187366563333333,0.0872760830457517,-0.183202654035088,0.514596949891068,85,135
29,cluster2,29,39,1436,0.364705882352941,0.874074074074074,-11.3631067577778,10.77329782,-0.078651556666667,0.103046862222222,-0.133683608915033,0.0835239684878864,-0.509368191721133,85,135
30,cluster2,30,39,4565,0.176470588235294,0.696296296296296,-26.2889956533333,4.40574234666667,-0.250103081111111,0.09930472,-0.309282301803922,0.0400031226148705,-0.519825708061002,85,135
31,cluster2,31,39,12591,0.788235294117647,0.266666666666667,5.49108679,-12.4721429222222,0.0646919544444445,-0.09446184,0.0646010210588235,-0.0916655715705932,0.52156862745098,85,135
32,cluster2,32,41,205,0.811764705882353,0.244444444444444,19.1812701166667,-29.88280145,0.26094451666667,-0.22596564444445,0.225662001372549,-0.219734519690894,0.567320261437908,85,135
33,cluster2,33,41,5367,0.835294117647059,0.325925925925926,27.2936008044444,-16.6015173944444,0.30114337888889,-0.14609458111112,0.32110118593464,-0.124176713542189,0.509368191721133,85,135
34,cluster2,34,41,6503,0.894117647058824,0.355555555555556,25.0861498577778,-20.72552138,0.30980901666667,-0.14411019777778,0.295131174797386,-0.152212212013367,0.538562091503268,85,135
35,cluster2,35,46,5291,0.870588235294118,0.37037037037037,22.2535472177778,-9.90292000777779,0.23537749,-0.057265134444444,0.261806437856209,-0.0742087615705932,0.500217864923747,85,135
36,cluster2,36,46,7510,0.764705882352941,0.244444444444444,13.6145452155556,-24.7586907488889,0.137279187777777,-0.151567257777778,0.160171120183007,-0.178830802907268,0.520261437908497,85,135
37,cluster2,37,46,9938,0.776470588235294,0.251851851851852,22.2120102144444,-26.54382778,0.210136493333334,-0.181654574444445,0.261317767228758,-0.197644037034252,0.524618736383442,85,135
38,cluster2,38,52,3002,0.870588235294118,0.362962962962963,20.7302612988889,-27.94509213,0.26086634,-0.106000675555556,0.243885427045752,-0.202323256591479,0.507625272331155,85,135
39,cluster2,39,53,5874,0.929411764705882,0.407407407407407,24.6498639221429,-5.89863071007936,0.294182965476193,-0.076857665079365,0.289998399084034,-0.0417559888829215,0.522004357298475,85,135
40,cluster2,40,69,4565,0.2,0.711111111111111,-25.4957833284921,7.78611600603175,-0.274826892222222,0.106272187460317,-0.299950392099907,0.0631833652571906,-0.511111111111111,85,135
41,cluster2,41,72,4565,0.247058823529412,0.77037037037037,-20.9553203422222,13.9294585255556,-0.210203947777778,0.135398317777778,-0.246533180496732,0.110063924018379,-0.523311546840959,85,135
42,cluster2,42,76,12591,0.847058823529412,0.311111111111111,7.15697839,-9.87706900888889,0.0725901722222219,-0.0671075977777782,0.0841997457647059,-0.0732180823976608,0.535947712418301,85,135
43,cluster2,43,80,1436,0.152941176470588,0.666666666666667,-19.5241112311111,3.41267364444444,-0.142942901111111,0.0411808144444443,-0.229695426248366,0.0284774179866332,-0.513725490196078,85,135
44,cluster2,44,82,1885,0.705882352941177,0.111111111111111,8.36259897888888,-40.8153559355556,0.105909682222222,-0.293371945555553,0.0983835173986927,-0.300913947284879,0.594771241830065,85,135
45,cluster2,45,82,2328,0.741176470588235,0.237037037037037,21.4415638555556,-67.1131382844444,0.311072995555555,-0.545487094444449,0.252253692418301,-0.497892396558062,0.504139433551198,85,135
46,cluster2,46,82,3465,0.705882352941177,0.155555555555556,10.58568671,-31.7502360444444,0.159294134444445,-0.223198332222222,0.124537490705882,-0.234197139131161,0.550326797385621,85,135
47,cluster2,47,82,4608,0.764705882352941,0.251851851851852,17.2763390133333,-64.2956853744444,0.258885971111111,-0.389015700000001,0.203251047215686,-0.470736084670008,0.512854030501089,85,135
48,cluster2,48,82,7241,0.8,0.2,17.5445928611111,-30.4299273044444,0.188799342222222,-0.196341095555555,0.206406974836601,-0.224339115680869,0.6,85,135
49,cluster2,49,82,9175,0.847058823529412,0.303703703703704,26.9509259077778,-30.46838419,0.345600077777778,-0.212500198888889,0.317069716562092,-0.224866335204679,0.543355119825708,85,135
50,cluster2,50,82,10914,0.705882352941177,0.185185185185185,10.3606830422222,-27.7417821277778,0.129306257777778,-0.192785075555556,0.121890388732026,-0.204677375580618,0.520697167755991,85,135
51,cluster2,51,82,12316,0.717647058823529,0.185185185185185,6.34950382222223,-29.0942041866667,0.0880635777777801,-0.206441173333333,0.0747000449673203,-0.213690806608187,0.532461873638344,85,135
52,cluster2,52,82,12525,0.694117647058824,0.192592592592593,11.0665924611111,-49.2316201311111,0.166567352222222,-0.384583587777778,0.130195205424837,-0.363324027878028,0.501525054466231,85,135
53,cluster2,53,83,9938,0.905882352941176,0.392592592592593,23.9653537733333,-8.81284804444445,0.23577936,-0.0875687388888879,0.281945338509804,-0.0670658368838764,0.513289760348584,85,135
54,cluster2,54,91,4565,0.152941176470588,0.666666666666667,-30.6016117211111,6.67112519777778,-0.303574317777777,0.0776256922222223,-0.360018961424837,0.0470333536340852,-0.513725490196078,85,135
55,cluster2,55,93,4565,0.164705882352941,0.674074074074074,-30.44180496,0.0908439188888893,-0.278139965555556,0.0413880133333333,-0.358138881882353,0.00640028111946533,-0.509368191721133,85,135
56,cluster2,56,95,3919,0.223529411764706,0.755555555555556,-6.37714825,10.19516045,-0.041946361111111,0.061994973333334,-0.0750252735294118,0.0693721956307435,-0.53202614379085,85,135
57,cluster2,57,97,5035,0.2,0.718518518518519,-21.8751809188889,26.1289772266666,-0.209908006666667,0.21936224,-0.257355069633987,0.204507327243108,-0.518518518518519,85,135
58,cluster2,58,110,4565,0.270588235294118,0.807407407407407,-15.2702241555555,27.3717333277778,-0.161935277777778,0.212518453333333,-0.179649695947712,0.202028003040936,-0.53681917211329,85,135
59,cluster2,59,110,10770,0.0941176470588235,0.6,-33.4976743622222,3.67088303333333,-0.366069401111111,0.062475928888889,-0.394090286614379,0.0238285453216374,-0.505882352941176,85,135
60,cluster2,60,114,12420,0.776470588235294,0.259259259259259,5.86386342666666,-17.4254328933333,0.069247192222222,-0.101205853333333,0.0689866285490196,-0.127696438162072,0.517211328976035,85,135
61,cluster2,61,120,2275,0.717647058823529,0.214814814814815,11.2047805688889,-28.0374023855555,0.15293941444444,-0.17344016888889,0.131820947869281,-0.209042789607351,0.502832244008715,85,135
62,cluster2,62,120,6503,0.705882352941177,0.162962962962963,11.9787911133333,-44.7158513688889,0.14331683555556,-0.29602431,0.14092695427451,-0.332350784010025,0.542919389978214,85,135
63,cluster2,63,120,11593,0.823529411764706,0.288888888888889,27.9535502788889,-18.5874777477777,0.34319889,-0.14697949777778,0.328865297398693,-0.141747465806182,0.534640522875817,85,135
64,cluster2,64,120,12328,0.929411764705882,0.414814814814815,38.7774937022222,-4.65092542555552,0.43054037111111,-0.0969103500000001,0.456205808261438,-0.0381586969256472,0.514596949891068,85,135
65,cluster2,65,122,3538,0.247058823529412,0.762962962962963,-21.8769209922222,23.1778311633333,-0.244375936666667,0.178353592222222,-0.257375541084967,0.179533333141186,-0.515904139433551,85,135
66,cluster2,66,123,2328,0.8,0.296296296296296,29.3608341133333,-42.9259514366666,0.342335951111112,-0.318139337777773,0.345421577803921,-0.320214801695906,0.503703703703704,85,135
67,cluster2,67,128,4208,0.152941176470588,0.688888888888889,-9.04311548777778,9.03620564777777,-0.116871503333333,0.059732382222222,-0.106389593973856,0.0631674705263157,-0.535947712418301,85,135
68,cluster2,68,128,4565,0.352941176470588,0.903703703703704,-13.8905293677778,40.1404995133333,-0.106741892222222,0.305081074444445,-0.163417992562091,0.295168713467001,-0.550762527233115,85,135
69,cluster2,69,128,5331,0.282352941176471,0.785185185185185,-10.5509997777778,21.7439599044444,-0.132430823333333,0.192468075555556,-0.124129409150327,0.168186817585631,-0.502832244008715,85,135
70,cluster2,70,128,7848,0.164705882352941,0.688888888888889,-11.30377329,11.03756676,-0.12112271,0.089599544444445,-0.132985568117647,0.0807042354135338,-0.524183006535948,85,135
71,cluster2,71,128,8834,0.247058823529412,0.748148148148148,-10.8417518811111,14.2504108444444,-0.093818376666667,0.110946402222222,-0.127550022130719,0.105709045079365,-0.501089324618736,85,135
72,cluster2,72,128,9998,0.188235294117647,0.688888888888889,-23.6182684277778,13.6621330522222,-0.234709033333333,0.160212264444444,-0.277861981503268,0.0992556363324979,-0.500653594771242,85,135
73,cluster2,73,128,11725,0.423529411764706,0.925925925925926,-3.96046232444445,28.4615740244444,-0.032378408888888,0.211689826666666,-0.0465936744052288,0.209630910559733,-0.50239651416122,85,135
74,cluster2,74,130,2328,0.858823529411765,0.281481481481481,27.34560472,-44.28921955,0.352445422222222,-0.34206729888889,0.321712996705883,-0.325919177552214,0.577342047930283,85,135
75,cluster2,75,131,2328,0.8,0.288888888888889,26.6497101933333,-43.08962258,0.342154454444443,-0.35840006888889,0.31352600227451,-0.328287930434419,0.511111111111111,85,135
76,cluster2,76,136,2328,0.823529411764706,0.251851851851852,24.8986310977778,-45.5869779277778,0.317889293333333,-0.394693593333329,0.292925071738562,-0.340743480902256,0.571677559912854,85,135
77,cluster2,77,138,446,0.811764705882353,0.296296296296296,7.82112999222223,-19.9330646288889,0.0756033033333331,-0.105124645555556,0.0920132940261438,-0.143826947836257,0.515468409586057,85,135
78,cluster2,78,140,5348,0.682352941176471,0.155555555555556,4.52113340444445,-36.9557843744444,0.0781893799999999,-0.244710358888889,0.05318980475817,-0.273421461319967,0.526797385620915,85,135
79,cluster2,79,141,685,0.211764705882353,0.733333333333333,-22.4044550888889,36.6317694233333,-0.25304071222222,0.26467220444444,-0.263581824575163,0.272131709816207,-0.52156862745098,85,135
80,cluster2,80,144,7241,0.882352941176471,0.377777777777778,22.5464221433333,-9.22287839,0.241329181111111,-0.07308600555556,0.265252025215686,-0.069421594695071,0.504575163398693,85,135
81,cluster2,81,147,11363,0.8,0.296296296296296,4.82581216333334,-5.89122440555555,0.062519344444444,-0.0519788822222222,0.0567742607450981,-0.0447177673350042,0.503703703703704,85,135
82,cluster2,82,150,4565,0.188235294117647,0.725925925925926,-26.0706454942063,9.20169363031746,-0.282641298968254,0.109586694444444,-0.306713476402428,0.0723502889849624,-0.537690631808279,85,135
83,cluster2,83,161,3027,0.882352941176471,0.355555555555556,38.6171744688889,-21.3657327355555,0.420565273333331,-0.136992537777777,0.454319699633987,-0.159714889390142,0.526797385620915,85,135
84,cluster2,84,161,5367,0.670588235294118,0.148148148148148,11.9747655222222,-53.0774428888888,0.12992080333333,-0.400262177777778,0.140879594379085,-0.394745500091896,0.522440087145969,85,135
85,cluster2,85,161,7859,0.752941176470588,0.244444444444444,12.7095636644445,-35.0627614033333,0.14803372333334,-0.30757595666667,0.149524278405229,-0.260675917092732,0.508496732026144,85,135
86,cluster2,86,161,8474,0.941176470588235,0.407407407407407,30.1040060977778,-8.16269178777775,0.357720818888884,-0.0593111155555499,0.354164777620915,-0.0577770316541351,0.533769063180828,85,135
87,cluster2,87,161,8659,0.670588235294118,0.17037037037037,8.65758926,-50.6912808166666,0.12585616333333,-0.28455062222222,0.101853991294118,-0.371729236424394,0.500217864923747,85,135
88,cluster2,88,165,11363,0.752941176470588,0.2,2.35368637555556,-9.31889862777778,0.0265637144444447,-0.0644096966666662,0.0276904279477124,-0.0694659475438597,0.552941176470588,85,135
89,cluster2,89,168,846,0.811764705882353,0.303703703703704,17.1600760022222,-21.9704515666667,0.207771132222223,-0.138976735555556,0.201883247084967,-0.156340996616541,0.508061002178649,85,135
90,cluster2,90,168,4442,0.894117647058824,0.37037037037037,17.2234202621429,-11.0044297488889,0.181293637857143,-0.0782627550793651,0.202628473672269,-0.0795077992200741,0.523747276688453,85,135
91,cluster2,91,177,2969,0.870588235294118,0.37037037037037,38.8417371411111,3.36698609555564,0.45070372666666,-0.12329077555555,0.456961613424836,0.0119497789306606,0.500217864923747,85,135
92,cluster2,92,177,3229,0.717647058823529,0.214814814814815,26.0092426255556,-39.4516494377777,0.26744858222222,-0.39703511111111,0.305991089712418,-0.306891620793651,0.502832244008715,85,135
93,cluster2,93,177,7472,0.905882352941176,0.348148148148148,31.2340880788889,-2.76717004333331,0.38201958555556,-0.10596037555555,0.367459859751634,-0.0254110062238929,0.557734204793028,85,135
94,cluster2,94,178,12591,0.847058823529412,0.318518518518519,6.90917550222222,-8.48710660888889,0.0776261388888889,-0.0385368066666667,0.0812844176732026,-0.063162005647452,0.528540305010893,85,135
95,cluster2,95,180,314,0.776470588235294,0.251851851851852,15.99174409,-25.1951536077778,0.154511556666667,-0.179379855555555,0.188138165764706,-0.187245408696742,0.524618736383442,85,135
96,cluster2,96,180,619,0.764705882352941,0.22962962962963,16.5912218011111,-33.7202017322222,0.167795882222222,-0.190515097777778,0.195190844718954,-0.245551207886383,0.535076252723311,85,135
97,cluster2,97,180,670,0.764705882352941,0.251851851851852,10.9342349811111,-17.0232182622222,0.115229011111111,-0.118041158888889,0.128638058601307,-0.125190126558062,0.512854030501089,85,135
98,cluster2,98,180,2145,0.894117647058824,0.362962962962963,36.7251460788889,-22.8733610666667,0.42442156,-0.134990094444444,0.432060542104575,-0.170666897376775,0.531154684095861,85,135
99,cluster2,99,180,5693,0.705882352941177,0.2,13.7026442722222,-26.4226376511111,0.133777435555555,-0.189287814444446,0.161207579673202,-0.199221166282373,0.505882352941176,85,135
100,cluster2,100,180,7033,0.811764705882353,0.281481481481481,25.9261274244444,-36.9501825744444,0.282251264444444,-0.24139201,0.305013263816993,-0.27488467368421,0.530283224400872,85,135
101,cluster2,101,180,8774,0.905882352941176,0.385185185185185,22.0300282688889,-12.0205884733333,0.267158734444445,-0.092133968888889,0.259176803163399,-0.0902898996825396,0.520697167755991,85,135
102,cluster2,102,180,8823,0.752941176470588,0.214814814814815,21.3596751988889,-36.5586707655555,0.229279248888889,-0.268211727777778,0.251290296457516,-0.273984654979114,0.538126361655773,85,135
103,cluster2,103,180,9503,0.917647058823529,0.414814814814815,31.6007207344444,-5.15205678444443,0.366387963333333,-0.052500555555555,0.371773185111111,-0.0434547170927317,0.502832244008715,85,135
104,cluster2,104,180,9546,0.8,0.222222222222222,16.8115453265278,-29.1810705576389,0.194141400555556,-0.192208439305556,0.197782886194444,-0.21433848372807,0.577777777777778,85,135
105,cluster2,105,180,9883,0.8,0.266666666666667,25.2434968488889,-29.1095357366667,0.298636979999999,-0.244485812222222,0.296982315869281,-0.219919739657477,0.533333333333333,85,135
106,cluster2,106,180,10170,0.882352941176471,0.340740740740741,18.9551682444444,-5.99900137888888,0.214622245555555,-0.061057802222222,0.223001979346405,-0.046825983859649,0.54161220043573,85,135
107,cluster2,107,180,10824,0.858823529411765,0.318518518518519,17.0212333588889,-20.6860093855555,0.25336171,-0.120857158888888,0.200249804222222,-0.149370526825397,0.540305010893246,85,135
108,cluster2,108,180,12018,0.8,0.296296296296296,11.93237906,-20.2139816544444,0.125453584444445,-0.147549314444444,0.140380930117647,-0.151376687719298,0.503703703703704,85,135
109,cluster2,109,187,1321,0.764705882352941,0.17037037037037,30.9422016855555,-70.9558753588889,0.29403129555556,-0.43327752555556,0.364025902183006,-0.521514123533835,0.594335511982571,85,135
110,cluster2,110,187,3482,0.847058823529412,0.281481481481481,33.63412754,-54.5449623966667,0.42556042888889,-0.34325397111111,0.395695618117647,-0.396938910843776,0.56557734204793,85,135
111,cluster2,111,187,5522,0.835294117647059,0.303703703703704,46.0709223511111,-34.3777021622222,0.54272708111111,-0.21859376222222,0.542010851189543,-0.255244395087719,0.531590413943355,85,135
112,cluster2,112,187,5562,0.823529411764706,0.281481481481481,30.6783325822222,-40.2456761155556,0.36131328111111,-0.22991511555556,0.360921559790849,-0.292937716750209,0.542047930283224,85,135
113,cluster2,113,187,9332,0.788235294117647,0.251851851851852,27.6911969755556,-50.0922821988889,0.32743600888889,-0.37240263,0.325778787947712,-0.372906820342523,0.536383442265795,85,135
114,cluster2,114,187,9604,0.729411764705882,0.148148148148148,17.7741216233333,-62.4093437411111,0.25291202888889,-0.38164547555556,0.209107313215686,-0.459535637535506,0.581263616557734,85,135
115,cluster2,115,187,11087,0.882352941176471,0.377777777777778,54.4618951344444,-23.3003468944444,0.68280520111111,-0.15910730666667,0.640728178052287,-0.174725756883876,0.504575163398693,85,135
116,cluster2,116,187,12478,0.882352941176471,0.348148148148148,37.04657345,-20.6156229888889,0.40462634333333,-0.11269485555555,0.435842040588236,-0.148026570125313,0.534204793028322,85,135
117,cluster2,117,189,1219,0.223529411764706,0.733333333333333,-23.6452142866667,46.7464400122223,-0.273411918888892,0.324677891111111,-0.278178991607843,0.347293183984963,-0.509803921568627,85,135
118,cluster2,118,189,2341,0.211764705882353,0.718518518518519,-28.1515452166667,38.2059223244445,-0.3256153,0.286352394444444,-0.331194649607843,0.284086722865497,-0.506753812636166,85,135
119,cluster2,119,189,2552,0.176470588235294,0.688888888888889,-24.0691581222222,20.7586786444445,-0.304541465555555,0.160265816666667,-0.283166566143791,0.15397000417711,-0.512418300653595,85,135
120,cluster2,120,189,6025,0.247058823529412,0.777777777777778,-24.4434456155556,52.8402012811111,-0.301963706666666,0.432392255555555,-0.287569948418301,0.393527276875522,-0.530718954248366,85,135
121,cluster2,121,189,7888,0.247058823529412,0.748148148148148,-24.0965010111111,35.7673518377778,-0.25563349,0.262158291111111,-0.283488247189543,0.265040885296575,-0.501089324618736,85,135
122,cluster2,122,189,11292,0.317647058823529,0.822222222222222,-13.2833627433333,55.6498856633334,-0.19899649,0.41011152,-0.156274855803922,0.412018233475355,-0.504575163398693,85,135
123,cluster2,123,189,12168,0.305882352941176,0.822222222222222,-8.17492958666667,55.5001562622222,-0.098855201111111,0.344689472222222,-0.0961756421960785,0.411008205438597,-0.516339869281046,85,135
124,cluster2,124,192,6503,0.729411764705882,0.207407407407407,8.42443198444444,-30.7761037088889,0.10846253333333,-0.27007287777777,0.0991109645228758,-0.236060202522974,0.522004357298475,85,135
125,cluster2,125,193,1937,0.105882352941176,0.659259259259259,-38.4072293177778,16.6732804566667,-0.453084293333333,0.112951243333333,-0.451849756679738,0.130407889507101,-0.553376906318083,85,135
126,cluster2,126,193,2433,0.305882352941176,0.814814814814815,-6.24066074444444,31.0888235844445,-0.09503805,0.227713618888889,-0.0734195381699346,0.232196623508772,-0.508932461873638,85,135
127,cluster2,127,193,2507,0.141176470588235,0.659259259259259,-17.5269307577778,13.2550463311111,-0.203224996666666,0.145303272222222,-0.206199185385621,0.102689298329156,-0.518082788671024,85,135
128,cluster2,128,193,3369,0.0588235294117647,0.562962962962963,-38.1326718511111,2.27770026888889,-0.395836022222223,0.031107414444445,-0.448619668836601,0.0217795315204679,-0.504139433551198,85,135
129,cluster2,129,193,3844,0.2,0.703703703703704,-16.5737998066667,20.0814989522222,-0.193226213333334,0.135145694444444,-0.194985880078431,0.149284049649123,-0.503703703703704,85,135
130,cluster2,130,193,8271,0.129411764705882,0.674074074074074,-18.9336926346032,13.7536402695238,-0.202603547619047,0.112751003888889,-0.222749325112979,0.100981397063492,-0.544662309368192,85,135
131,cluster2,131,193,8839,0.2,0.725925925925926,-12.8016052388889,23.1328181588889,-0.139580015555556,0.15455328,-0.150607120457516,0.173512547368421,-0.525925925925926,85,135
132,cluster2,132,193,10132,0.0823529411764706,0.6,-28.8973046544444,4.90249536444444,-0.309533717777777,0.0610120911111111,-0.339968290052288,0.0382062078529657,-0.517647058823529,85,135
133,cluster2,133,193,11292,0.364705882352941,0.881481481481482,-11.4279116588889,48.2198489622222,-0.094588034444445,0.312964186666667,-0.13444601951634,0.356083865196324,-0.51677559912854,85,135
134,cluster2,134,195,205,0.835294117647059,0.266666666666667,28.9548684388889,-28.067406258889,0.34891186222222,-0.17426350888889,0.340645511045751,-0.211110836015038,0.568627450980392,85,135
135,cluster2,135,195,475,0.694117647058824,0.192592592592593,13.3287305333333,-34.4204313988889,0.15389288,-0.26840290111111,0.156808594509804,-0.256041662865497,0.501525054466231,85,135
136,cluster2,136,195,968,0.882352941176471,0.37037037037037,35.3915873688888,-10.0101429644445,0.38034932444444,-0.164006965555556,0.416371616104575,-0.0821312321720977,0.5119825708061,85,135
137,cluster2,137,195,3683,0.858823529411765,0.318518518518519,27.2898683555555,-2.32423211222234,0.29353855444445,-0.11509943444445,0.321057274771241,-0.033571223742691,0.540305010893246,85,135
138,cluster2,138,195,4740,0.729411764705882,0.207407407407407,15.9867612088888,-39.0599041311111,0.17538735,-0.29346377333334,0.188079543633986,-0.296358651862991,0.522004357298475,85,135
139,cluster2,139,195,5367,0.858823529411765,0.340740740740741,37.0671991266666,-14.7861222033334,0.40157751666667,-0.20649258555555,0.436084695607843,-0.119158699799499,0.518082788671024,85,135
140,cluster2,140,195,6503,0.894117647058824,0.333333333333333,34.85974818,-18.9101261888889,0.36857911555556,-0.14797811222223,0.410114684470588,-0.149057212071847,0.56078431372549,85,135
141,cluster2,141,195,11087,0.682352941176471,0.177777777777778,18.5534870099999,-50.0414577611111,0.19619184777778,-0.44492092333334,0.218276317764705,-0.390323236407686,0.504575163398693,85,135
142,cluster2,142,197,11574,0.235294117647059,0.8,-25.2991744988889,45.6406567122222,-0.279142373333338,0.309412154444448,-0.297637347045752,0.336379508663325,-0.564705882352941,85,135
143,cluster2,143,201,1495,0.752941176470588,0.244444444444444,8.18717756000001,-17.0183468255556,0.105993265555556,-0.1312388,0.0963197360000001,-0.125922398345865,0.508496732026144,85,135
144,cluster2,144,201,1885,0.858823529411765,0.281481481481481,18.6756255711111,-14.18110277,0.21824495,-0.078137257777778,0.219713242013072,-0.105727619816207,0.577342047930283,85,135
145,cluster2,145,201,10279,0.764705882352941,0.244444444444444,14.1818841555555,-22.9005081077778,0.151377864444445,-0.218193211111111,0.166845695947712,-0.176533976023392,0.520261437908497,85,135
146,cluster2,146,203,3002,0.835294117647059,0.325925925925926,13.0172949877778,-33.5837673477778,0.164049064444444,-0.219714364444444,0.153144646915033,-0.245443996984127,0.509368191721133,85,135
147,cluster2,147,203,4565,0.164705882352941,0.718518518518519,-22.8128905488889,9.05528985111111,-0.22039192,0.0975399111111112,-0.268386947633987,0.0737578071512114,-0.553812636165577,85,135
148,cluster2,148,205,286,0.105882352941176,0.644444444444444,-35.2858039833334,12.4252225866667,-0.45269519111111,0.07792856888888,-0.415127105686275,0.0917347382372599,-0.538562091503268,85,135
