,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,dist_ij_cluster,dist_ij_not_cluster,prop_diff
1,cluster2,1,2,10770,0.211764705882353,0.718518518518519,-22.33572728,22.2411662511111,-0.506753812636166
2,cluster2,2,9,3538,0.341176470588235,0.851851851851852,-14.8178387644444,30.3200118344445,-0.510675381263617
3,cluster2,3,14,1448,0.282352941176471,0.814814814814815,-8.67664563555554,28.9844936288889,-0.532461873638344
4,cluster2,4,14,1937,0.329411764705882,0.918518518518519,-15.4687987766667,46.4711427477778,-0.589106753812636
5,cluster2,5,14,2628,0.247058823529412,0.762962962962963,-13.1228244177778,31.11275769,-0.515904139433551
6,cluster2,6,14,2881,0.2,0.703703703703704,-17.3108321622222,15.0727706333333,-0.503703703703704
7,cluster2,7,14,3369,0.235294117647059,0.814814814814815,-15.19424131,32.07556256,-0.579520697167756
8,cluster2,8,14,4795,0.376470588235294,0.881481481481482,-9.69562665652777,51.3967373765278,-0.505010893246187
9,cluster2,9,14,5033,0.270588235294118,0.785185185185185,-14.4354870555556,34.1923458766666,-0.514596949891068
10,cluster2,10,14,5035,0.141176470588235,0.733333333333333,-29.7684421377778,32.2736618266666,-0.592156862745098
11,cluster2,11,14,5125,0.105882352941176,0.614814814814815,-47.3792614411111,13.0756927888889,-0.508932461873638
12,cluster2,12,14,6166,0.329411764705882,0.837037037037037,-15.9125635322222,32.4562537822222,-0.507625272331155
13,cluster2,13,14,6543,0.352941176470588,0.859259259259259,-13.3040093655555,45.4415872522222,-0.506318082788671
14,cluster2,14,14,6578,0.0588235294117647,0.577777777777778,-31.7238117855555,6.23795684333329,-0.518954248366013
15,cluster2,15,14,6618,0.258823529411765,0.777777777777778,-12.427697008492,24.9459560442063,-0.518954248366013
16,cluster2,16,14,6833,0.329411764705882,0.837037037037037,-5.97991777666667,26.1356412833333,-0.507625272331155
17,cluster2,17,14,7685,0.223529411764706,0.725925925925926,-18.2800832266667,14.0822852133333,-0.50239651416122
18,cluster2,18,14,7883,0.305882352941176,0.814814814814815,-9.17935220666664,33.5179281688889,-0.508932461873638
19,cluster2,19,14,8247,0.188235294117647,0.725925925925926,-19.0367601888889,23.0595603366667,-0.537690631808279
20,cluster2,20,14,8338,0.270588235294118,0.8,-6.89662443888889,29.10175035,-0.529411764705882
21,cluster2,21,14,9353,0.270588235294118,0.792592592592593,-11.2246892711111,18.6625501566667,-0.522004357298475
22,cluster2,22,14,9682,0.0352941176470588,0.540740740740741,-47.9283433866667,4.88500179333333,-0.505446623093682
23,cluster2,23,14,10235,0.0352941176470588,0.592592592592593,-33.0180297022222,2.08637187666662,-0.557298474945534
24,cluster2,24,14,10273,0.164705882352941,0.666666666666667,-13.6161963844444,11.4896307588889,-0.501960784313725
25,cluster2,25,14,11480,0.0941176470588235,0.637037037037037,-34.1193597622222,12.0434840111111,-0.542919389978214
26,cluster2,26,14,11574,0.341176470588235,0.911111111111111,-10.7810242777778,60.9125660488889,-0.569934640522876
27,cluster2,27,18,3538,0.388235294117647,0.903703703703704,-12.116752171746,36.9596658121429,-0.515468409586057
28,cluster2,28,26,4254,0.729411764705882,0.214814814814815,7.4184670588889,-24.7822295155556,0.514596949891068
29,cluster2,29,39,1436,0.364705882352941,0.874074074074074,-11.3631067577778,10.77329782,-0.509368191721133
30,cluster2,30,39,4565,0.176470588235294,0.696296296296296,-26.2889956533333,4.40574234666667,-0.519825708061002
31,cluster2,31,39,12591,0.788235294117647,0.266666666666667,5.49108679,-12.4721429222222,0.52156862745098
32,cluster2,32,41,205,0.811764705882353,0.244444444444444,19.1812701166667,-29.88280145,0.567320261437908
33,cluster2,33,41,5367,0.835294117647059,0.325925925925926,27.2936008044444,-16.6015173944444,0.509368191721133
34,cluster2,34,41,6503,0.894117647058824,0.355555555555556,25.0861498577778,-20.72552138,0.538562091503268
35,cluster2,35,46,5291,0.870588235294118,0.37037037037037,22.2535472177778,-9.90292000777779,0.500217864923747
36,cluster2,36,46,7510,0.764705882352941,0.244444444444444,13.6145452155556,-24.7586907488889,0.520261437908497
37,cluster2,37,46,9938,0.776470588235294,0.251851851851852,22.2120102144444,-26.54382778,0.524618736383442
38,cluster2,38,52,3002,0.870588235294118,0.362962962962963,20.7302612988889,-27.94509213,0.507625272331155
39,cluster2,39,53,5874,0.929411764705882,0.407407407407407,24.6498639221429,-5.89863071007936,0.522004357298475
40,cluster2,40,69,4565,0.2,0.711111111111111,-25.4957833284921,7.78611600603175,-0.511111111111111
41,cluster2,41,72,4565,0.247058823529412,0.77037037037037,-20.9553203422222,13.9294585255556,-0.523311546840959
42,cluster2,42,76,12591,0.847058823529412,0.311111111111111,7.15697839,-9.87706900888889,0.535947712418301
43,cluster2,43,80,1436,0.152941176470588,0.666666666666667,-19.5241112311111,3.41267364444444,-0.513725490196078
44,cluster2,44,82,1885,0.705882352941177,0.111111111111111,8.36259897888888,-40.8153559355556,0.594771241830065
45,cluster2,45,82,2328,0.741176470588235,0.237037037037037,21.4415638555556,-67.1131382844444,0.504139433551198
46,cluster2,46,82,3465,0.705882352941177,0.155555555555556,10.58568671,-31.7502360444444,0.550326797385621
47,cluster2,47,82,4608,0.764705882352941,0.251851851851852,17.2763390133333,-64.2956853744444,0.512854030501089
48,cluster2,48,82,7241,0.8,0.2,17.5445928611111,-30.4299273044444,0.6
49,cluster2,49,82,9175,0.847058823529412,0.303703703703704,26.9509259077778,-30.46838419,0.543355119825708
50,cluster2,50,82,10914,0.705882352941177,0.185185185185185,10.3606830422222,-27.7417821277778,0.520697167755991
51,cluster2,51,82,12316,0.717647058823529,0.185185185185185,6.34950382222223,-29.0942041866667,0.532461873638344
52,cluster2,52,82,12525,0.694117647058824,0.192592592592593,11.0665924611111,-49.2316201311111,0.501525054466231
53,cluster2,53,83,9938,0.905882352941176,0.392592592592593,23.9653537733333,-8.81284804444445,0.513289760348584
54,cluster2,54,91,4565,0.152941176470588,0.666666666666667,-30.6016117211111,6.67112519777778,-0.513725490196078
55,cluster2,55,93,4565,0.164705882352941,0.674074074074074,-30.44180496,0.0908439188888893,-0.509368191721133
56,cluster2,56,95,3919,0.223529411764706,0.755555555555556,-6.37714825,10.19516045,-0.53202614379085
57,cluster2,57,97,5035,0.2,0.718518518518519,-21.8751809188889,26.1289772266666,-0.518518518518519
58,cluster2,58,110,4565,0.270588235294118,0.807407407407407,-15.2702241555555,27.3717333277778,-0.53681917211329
59,cluster2,59,110,10770,0.0941176470588235,0.6,-33.4976743622222,3.67088303333333,-0.505882352941176
60,cluster2,60,114,12420,0.776470588235294,0.259259259259259,5.86386342666666,-17.4254328933333,0.517211328976035
61,cluster2,61,120,2275,0.717647058823529,0.214814814814815,11.2047805688889,-28.0374023855555,0.502832244008715
62,cluster2,62,120,6503,0.705882352941177,0.162962962962963,11.9787911133333,-44.7158513688889,0.542919389978214
63,cluster2,63,120,11593,0.823529411764706,0.288888888888889,27.9535502788889,-18.5874777477777,0.534640522875817
64,cluster2,64,120,12328,0.929411764705882,0.414814814814815,38.7774937022222,-4.65092542555552,0.514596949891068
65,cluster2,65,122,3538,0.247058823529412,0.762962962962963,-21.8769209922222,23.1778311633333,-0.515904139433551
66,cluster2,66,123,2328,0.8,0.296296296296296,29.3608341133333,-42.9259514366666,0.503703703703704
67,cluster2,67,128,4208,0.152941176470588,0.688888888888889,-9.04311548777778,9.03620564777777,-0.535947712418301
68,cluster2,68,128,4565,0.352941176470588,0.903703703703704,-13.8905293677778,40.1404995133333,-0.550762527233115
69,cluster2,69,128,5331,0.282352941176471,0.785185185185185,-10.5509997777778,21.7439599044444,-0.502832244008715
70,cluster2,70,128,7848,0.164705882352941,0.688888888888889,-11.30377329,11.03756676,-0.524183006535948
71,cluster2,71,128,8834,0.247058823529412,0.748148148148148,-10.8417518811111,14.2504108444444,-0.501089324618736
72,cluster2,72,128,9998,0.188235294117647,0.688888888888889,-23.6182684277778,13.6621330522222,-0.500653594771242
73,cluster2,73,128,11725,0.423529411764706,0.925925925925926,-3.96046232444445,28.4615740244444,-0.50239651416122
74,cluster2,74,130,2328,0.858823529411765,0.281481481481481,27.34560472,-44.28921955,0.577342047930283
75,cluster2,75,131,2328,0.8,0.288888888888889,26.6497101933333,-43.08962258,0.511111111111111
76,cluster2,76,136,2328,0.823529411764706,0.251851851851852,24.8986310977778,-45.5869779277778,0.571677559912854
77,cluster2,77,138,446,0.811764705882353,0.296296296296296,7.82112999222223,-19.9330646288889,0.515468409586057
78,cluster2,78,140,5348,0.682352941176471,0.155555555555556,4.52113340444445,-36.9557843744444,0.526797385620915
79,cluster2,79,141,685,0.211764705882353,0.733333333333333,-22.4044550888889,36.6317694233333,-0.52156862745098
80,cluster2,80,144,7241,0.882352941176471,0.377777777777778,22.5464221433333,-9.22287839,0.504575163398693
81,cluster2,81,147,11363,0.8,0.296296296296296,4.82581216333334,-5.89122440555555,0.503703703703704
82,cluster2,82,150,4565,0.188235294117647,0.725925925925926,-26.0706454942063,9.20169363031746,-0.537690631808279
83,cluster2,83,161,3027,0.882352941176471,0.355555555555556,38.6171744688889,-21.3657327355555,0.526797385620915
84,cluster2,84,161,5367,0.670588235294118,0.148148148148148,11.9747655222222,-53.0774428888888,0.522440087145969
85,cluster2,85,161,7859,0.752941176470588,0.244444444444444,12.7095636644445,-35.0627614033333,0.508496732026144
86,cluster2,86,161,8474,0.941176470588235,0.407407407407407,30.1040060977778,-8.16269178777775,0.533769063180828
87,cluster2,87,161,8659,0.670588235294118,0.17037037037037,8.65758926,-50.6912808166666,0.500217864923747
88,cluster2,88,165,11363,0.752941176470588,0.2,2.35368637555556,-9.31889862777778,0.552941176470588
89,cluster2,89,168,846,0.811764705882353,0.303703703703704,17.1600760022222,-21.9704515666667,0.508061002178649
90,cluster2,90,168,4442,0.894117647058824,0.37037037037037,17.2234202621429,-11.0044297488889,0.523747276688453
91,cluster2,91,177,2969,0.870588235294118,0.37037037037037,38.8417371411111,3.36698609555564,0.500217864923747
92,cluster2,92,177,3229,0.717647058823529,0.214814814814815,26.0092426255556,-39.4516494377777,0.502832244008715
93,cluster2,93,177,7472,0.905882352941176,0.348148148148148,31.2340880788889,-2.76717004333331,0.557734204793028
94,cluster2,94,178,12591,0.847058823529412,0.318518518518519,6.90917550222222,-8.48710660888889,0.528540305010893
95,cluster2,95,180,314,0.776470588235294,0.251851851851852,15.99174409,-25.1951536077778,0.524618736383442
96,cluster2,96,180,619,0.764705882352941,0.22962962962963,16.5912218011111,-33.7202017322222,0.535076252723311
97,cluster2,97,180,670,0.764705882352941,0.251851851851852,10.9342349811111,-17.0232182622222,0.512854030501089
98,cluster2,98,180,2145,0.894117647058824,0.362962962962963,36.7251460788889,-22.8733610666667,0.531154684095861
99,cluster2,99,180,5693,0.705882352941177,0.2,13.7026442722222,-26.4226376511111,0.505882352941176
100,cluster2,100,180,7033,0.811764705882353,0.281481481481481,25.9261274244444,-36.9501825744444,0.530283224400872
101,cluster2,101,180,8774,0.905882352941176,0.385185185185185,22.0300282688889,-12.0205884733333,0.520697167755991
102,cluster2,102,180,8823,0.752941176470588,0.214814814814815,21.3596751988889,-36.5586707655555,0.538126361655773
103,cluster2,103,180,9503,0.917647058823529,0.414814814814815,31.6007207344444,-5.15205678444443,0.502832244008715
104,cluster2,104,180,9546,0.8,0.222222222222222,16.8115453265278,-29.1810705576389,0.577777777777778
105,cluster2,105,180,9883,0.8,0.266666666666667,25.2434968488889,-29.1095357366667,0.533333333333333
106,cluster2,106,180,10170,0.882352941176471,0.340740740740741,18.9551682444444,-5.99900137888888,0.54161220043573
107,cluster2,107,180,10824,0.858823529411765,0.318518518518519,17.0212333588889,-20.6860093855555,0.540305010893246
108,cluster2,108,180,12018,0.8,0.296296296296296,11.93237906,-20.2139816544444,0.503703703703704
109,cluster2,109,187,1321,0.764705882352941,0.17037037037037,30.9422016855555,-70.9558753588889,0.594335511982571
110,cluster2,110,187,3482,0.847058823529412,0.281481481481481,33.63412754,-54.5449623966667,0.56557734204793
111,cluster2,111,187,5522,0.835294117647059,0.303703703703704,46.0709223511111,-34.3777021622222,0.531590413943355
112,cluster2,112,187,5562,0.823529411764706,0.281481481481481,30.6783325822222,-40.2456761155556,0.542047930283224
113,cluster2,113,187,9332,0.788235294117647,0.251851851851852,27.6911969755556,-50.0922821988889,0.536383442265795
114,cluster2,114,187,9604,0.729411764705882,0.148148148148148,17.7741216233333,-62.4093437411111,0.581263616557734
115,cluster2,115,187,11087,0.882352941176471,0.377777777777778,54.4618951344444,-23.3003468944444,0.504575163398693
116,cluster2,116,187,12478,0.882352941176471,0.348148148148148,37.04657345,-20.6156229888889,0.534204793028322
117,cluster2,117,189,1219,0.223529411764706,0.733333333333333,-23.6452142866667,46.7464400122223,-0.509803921568627
118,cluster2,118,189,2341,0.211764705882353,0.718518518518519,-28.1515452166667,38.2059223244445,-0.506753812636166
119,cluster2,119,189,2552,0.176470588235294,0.688888888888889,-24.0691581222222,20.7586786444445,-0.512418300653595
120,cluster2,120,189,6025,0.247058823529412,0.777777777777778,-24.4434456155556,52.8402012811111,-0.530718954248366
121,cluster2,121,189,7888,0.247058823529412,0.748148148148148,-24.0965010111111,35.7673518377778,-0.501089324618736
122,cluster2,122,189,11292,0.317647058823529,0.822222222222222,-13.2833627433333,55.6498856633334,-0.504575163398693
123,cluster2,123,189,12168,0.305882352941176,0.822222222222222,-8.17492958666667,55.5001562622222,-0.516339869281046
124,cluster2,124,192,6503,0.729411764705882,0.207407407407407,8.42443198444444,-30.7761037088889,0.522004357298475
125,cluster2,125,193,1937,0.105882352941176,0.659259259259259,-38.4072293177778,16.6732804566667,-0.553376906318083
126,cluster2,126,193,2433,0.305882352941176,0.814814814814815,-6.24066074444444,31.0888235844445,-0.508932461873638
127,cluster2,127,193,2507,0.141176470588235,0.659259259259259,-17.5269307577778,13.2550463311111,-0.518082788671024
128,cluster2,128,193,3369,0.0588235294117647,0.562962962962963,-38.1326718511111,2.27770026888889,-0.504139433551198
129,cluster2,129,193,3844,0.2,0.703703703703704,-16.5737998066667,20.0814989522222,-0.503703703703704
130,cluster2,130,193,8271,0.129411764705882,0.674074074074074,-18.9336926346032,13.7536402695238,-0.544662309368192
131,cluster2,131,193,8839,0.2,0.725925925925926,-12.8016052388889,23.1328181588889,-0.525925925925926
132,cluster2,132,193,10132,0.0823529411764706,0.6,-28.8973046544444,4.90249536444444,-0.517647058823529
133,cluster2,133,193,11292,0.364705882352941,0.881481481481482,-11.4279116588889,48.2198489622222,-0.51677559912854
134,cluster2,134,195,205,0.835294117647059,0.266666666666667,28.9548684388889,-28.067406258889,0.568627450980392
135,cluster2,135,195,475,0.694117647058824,0.192592592592593,13.3287305333333,-34.4204313988889,0.501525054466231
136,cluster2,136,195,968,0.882352941176471,0.37037037037037,35.3915873688888,-10.0101429644445,0.5119825708061
137,cluster2,137,195,3683,0.858823529411765,0.318518518518519,27.2898683555555,-2.32423211222234,0.540305010893246
138,cluster2,138,195,4740,0.729411764705882,0.207407407407407,15.9867612088888,-39.0599041311111,0.522004357298475
139,cluster2,139,195,5367,0.858823529411765,0.340740740740741,37.0671991266666,-14.7861222033334,0.518082788671024
140,cluster2,140,195,6503,0.894117647058824,0.333333333333333,34.85974818,-18.9101261888889,0.56078431372549
141,cluster2,141,195,11087,0.682352941176471,0.177777777777778,18.5534870099999,-50.0414577611111,0.504575163398693
142,cluster2,142,197,11574,0.235294117647059,0.8,-25.2991744988889,45.6406567122222,-0.564705882352941
143,cluster2,143,201,1495,0.752941176470588,0.244444444444444,8.18717756000001,-17.0183468255556,0.508496732026144
144,cluster2,144,201,1885,0.858823529411765,0.281481481481481,18.6756255711111,-14.18110277,0.577342047930283
145,cluster2,145,201,10279,0.764705882352941,0.244444444444444,14.1818841555555,-22.9005081077778,0.520261437908497
146,cluster2,146,203,3002,0.835294117647059,0.325925925925926,13.0172949877778,-33.5837673477778,0.509368191721133
147,cluster2,147,203,4565,0.164705882352941,0.718518518518519,-22.8128905488889,9.05528985111111,-0.553812636165577
148,cluster2,148,205,286,0.105882352941176,0.644444444444444,-35.2858039833334,12.4252225866667,-0.538562091503268
149,cluster2,149,205,311,0.258823529411765,0.851851851851852,-13.6996711144444,49.0702433033333,-0.593028322440087
150,cluster2,150,205,533,0.0823529411764706,0.585185185185185,-41.01952597,15.3120882088889,-0.502832244008715
151,cluster2,151,205,534,0.305882352941176,0.837037037037037,-8.07461589333335,53.5271747422223,-0.531154684095861
152,cluster2,152,205,632,0.247058823529412,0.792592592592593,-15.2440811922222,34.5675549,-0.545533769063181
153,cluster2,153,205,927,0.270588235294118,0.807407407407407,-10.3714349844444,31.4285370777779,-0.53681917211329
154,cluster2,154,205,930,0.247058823529412,0.77037037037037,-13.3588286022222,30.7813457366667,-0.523311546840959
155,cluster2,155,205,942,0.2,0.725925925925926,-36.4037330888889,41.5979630233334,-0.525925925925926
