,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,dist_ij_cluster,dist_ij_not_cluster,prop_diff
1,cluster2,1,5,1174,0,0.660869565217391,-5.07377216333333,8.59197037666666,-0.660869565217391
2,cluster2,2,5,2089,0.0833333333333333,0.765217391304348,-10.5685253688889,17.8365053322222,-0.681884057971014
3,cluster2,3,5,5854,0.0416666666666667,0.773913043478261,-4.01212184666667,19.6798155555555,-0.732246376811594
4,cluster2,4,5,6021,0.125,0.826086956521739,-5.22124467444444,29.21428574,-0.701086956521739
5,cluster2,5,5,6220,0.0416666666666667,0.704347826086957,-6.01550184380952,11.9532648147619,-0.66268115942029
6,cluster2,6,5,10803,0.0833333333333333,0.756521739130435,-4.11083161222222,16.8587370966667,-0.673188405797101
7,cluster2,7,5,11717,0.125,0.791304347826087,-3.08617917555556,18.1408190044444,-0.666304347826087
8,cluster2,8,10,10172,0.125,0.843478260869565,-3.55033752444444,36.5840336722222,-0.718478260869565
9,cluster2,9,11,1184,0.958333333333333,0.2,7.62104549666667,-24.2194455566667,0.758333333333333
10,cluster2,10,11,1259,0.916666666666667,0.217391304347826,8.45345118666666,-23.2813190466667,0.699275362318841
11,cluster2,11,11,7015,0.916666666666667,0.147826086956522,7.18912333555555,-40.1377578877778,0.768840579710145
12,cluster2,12,19,6945,0.791666666666667,0.121739130434783,1.60143365,-18.2674649477778,0.669927536231884
13,cluster2,13,40,7560,0.0833333333333333,0.773913043478261,-1.84932087777778,13.3118467433333,-0.690579710144927
14,cluster2,14,49,6859,0.833333333333333,0.156521739130435,1.57588418111111,-16.7348813033333,0.676811594202899
15,cluster2,15,65,6777,0.875,0.2,2.35583051277778,-25.7363823061905,0.675
16,cluster2,16,65,9368,1,0.31304347826087,4.74007285055555,-16.8172797384127,0.68695652173913
17,cluster2,17,69,6330,0.958333333333333,0.28695652173913,4.39895671087302,-18.6752882684127,0.671376811594203
