,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,sum_dist_cluster,sum_dist_not_cluster,avg_dist_cluster,avg_dist_not_cluster,med_dist_cluster,med_dist_not_cluster,prop_diff
84,cluster5,84,1991,6983,0.95,0.272727272727273,18.7737765744445,-20.8914386177778,0.520419664999996,-0.27695922,0.469344414361111,-0.211024632502806,0.677272727272727
85,cluster5,85,1991,7241,0.825,0.151515151515152,13.3785251544445,-46.3229724544444,0.379106475555558,-0.455803531111111,0.334463128861112,-0.467908812671156,0.673484848484848
86,cluster5,86,1991,7538,0.825,0.161616161616162,13.0731152133333,-33.5834519066667,0.37672252388889,-0.353187807777777,0.326827880333333,-0.339226786936027,0.663383838383838
87,cluster5,87,1991,8261,0.925,0.262626262626263,18.1867163955556,-26.23712189,0.402669245555557,-0.353339047777777,0.454667909888889,-0.265021433232323,0.662373737373737
88,cluster5,88,1991,10280,0.825,0.131313131313131,12.1609960876984,-43.4291848803175,0.295217222857143,-0.421341009047623,0.304024902192461,-0.438678635154722,0.693686868686869
89,cluster5,89,1991,12331,0.9,0.222222222222222,18.8119674811111,-28.2692181722222,0.476765432222223,-0.317631896666667,0.470299187027778,-0.285547658305275,0.677777777777778
90,cluster5,90,2001,7520,0.15,0.838383838383838,-11.4280939233333,33.3735220355555,-0.27259576222222,0.372187135555556,-0.285702348083334,0.33710628318743,-0.688383838383838
91,cluster5,91,2077,7885,0.1,0.797979797979798,-27.8878187855555,12.4972074755555,-0.571331184444444,0.179940755555556,-0.697195469638889,0.126234418945006,-0.697979797979798
92,cluster5,92,2089,11983,0.125,0.828282828282828,-7.93043171666667,22.6446301288889,-0.172842138333333,0.193562232222222,-0.198260792916667,0.228733637665544,-0.703282828282828
93,cluster5,93,2106,8629,0.95,0.262626262626263,8.94130179333333,-27.9165074111111,0.175182658888889,-0.106942706666667,0.223532544833333,-0.281984923344557,0.687373737373737
94,cluster5,94,2125,3882,0.95,0.282828282828283,14.1608763088889,-8.87812608888889,0.287584061666666,-0.162503757777778,0.354021907722222,-0.089678041301908,0.667171717171717
95,cluster5,95,2129,11725,0.175,0.838383838383838,-5.59158618333333,19.8738643055556,-0.102658579444444,0.183001825555555,-0.139789654583333,0.200746104096521,-0.663383838383838
96,cluster5,96,2140,9592,0.075,0.737373737373737,-15.6246549066666,28.5576980866667,-0.281816260555556,0.33764227,-0.390616372666665,0.288461596835017,-0.662373737373737
97,cluster5,97,2166,7333,0.15,0.818181818181818,-15.1788651854762,20.8903949792857,-0.437201619007937,0.282322816031746,-0.379471629636905,0.211014090699856,-0.668181818181818
98,cluster5,98,2172,7520,0.075,0.757575757575758,-12.0287487522222,13.8019567077778,-0.285709928333335,0.180626146666667,-0.300718718805556,0.139413704118967,-0.682575757575758
99,cluster5,99,2254,2608,0.2,0.868686868686869,-7.25059227777777,44.1929242433333,-0.207664947222221,0.412677945555555,-0.181264806944444,0.446393174175084,-0.668686868686869
100,cluster5,100,2272,9826,0.1,0.767676767676768,-11.9750199366667,13.5132060633333,-0.285194169444447,0.217989877777778,-0.299375498416667,0.136497030942761,-0.667676767676768
101,cluster5,101,2325,7882,0.85,0.131313131313131,9.45450288333334,-25.2898425744444,0.221424516111111,-0.288797496666667,0.236362572083333,-0.255452955297419,0.718686868686869
102,cluster5,102,2366,7333,0.175,0.868686868686869,-10.7703660122222,27.7062831366667,-0.183193126666667,0.249933166666667,-0.269259150305555,0.279861445824916,-0.693686868686869
103,cluster5,103,2414,7333,0.05,0.767676767676768,-19.51814384,10.6058808044444,-0.483072047222222,0.140472493333333,-0.487953596,0.107130109135803,-0.717676767676768
104,cluster5,104,2428,4261,0.875,0.191919191919192,10.3982374711112,-36.5011331311111,0.27932410666667,-0.36183147111111,0.259955936777779,-0.368698314455668,0.683080808080808
105,cluster5,105,2428,7899,0.975,0.262626262626263,18.2624506433333,-34.0535665255555,0.408033265000005,-0.35640662666666,0.456561266083333,-0.343975419450056,0.712373737373737
106,cluster5,106,2472,5992,0.2,0.868686868686869,-12.9578467633333,41.3279874833333,-0.258015985555554,0.46480378777778,-0.323946169083333,0.417454419023569,-0.668686868686869
107,cluster5,107,2472,7520,0.125,0.797979797979798,-12.9023002211111,24.5417573177778,-0.305646383333336,0.266781591111111,-0.322557505527778,0.247896538563412,-0.672979797979798
108,cluster5,108,2548,7520,0.075,0.737373737373737,-11.3708986555556,11.9121519888889,-0.270057022777781,0.140680854444445,-0.284272466388889,0.120324767564534,-0.662373737373737
109,cluster5,109,2580,7333,0.15,0.838383838383838,-12.1066797177778,24.2637090488889,-0.246039151111111,0.305516223333334,-0.302666992944444,0.245087970190797,-0.688383838383838
110,cluster5,110,2590,7333,0.1,0.777777777777778,-14.7187011155555,16.3322253588889,-0.334140587222223,0.200725737777778,-0.367967527888889,0.16497197332211,-0.677777777777778
111,cluster5,111,2603,9615,0.125,0.787878787878788,-10.6547718722222,14.2185709911111,-0.213561801666667,0.160301246666667,-0.266369296805556,0.143621929203143,-0.662878787878788
112,cluster5,112,2603,12508,0.05,0.717171717171717,-21.2963302666667,14.1731740477778,-0.490645169444445,0.142178867777778,-0.532408256666667,0.143163374219978,-0.667171717171717
113,cluster5,113,2608,2701,0.925,0.262626262626263,16.2135767211111,-18.7136145488889,0.430390367777776,-0.241284174444445,0.405339418027778,-0.189026409584736,0.662373737373737
114,cluster5,114,2608,3508,0.9,0.232323232323232,16.8102735011111,-25.1803225633333,0.437093098333332,-0.256671452222222,0.420256837527778,-0.254346692558922,0.667676767676768
115,cluster5,115,2608,4824,0.875,0.212121212121212,15.6102094477778,-16.8738672122222,0.323011770555555,-0.143467045555555,0.390255236194444,-0.17044310315376,0.662878787878788
116,cluster5,116,2608,7664,0.925,0.222222222222222,19.3551905922222,-40.6236504622222,0.434912620555556,-0.447202082222222,0.483879764805555,-0.41033990365881,0.702777777777778
117,cluster5,117,2608,9574,0.875,0.191919191919192,18.1741484222222,-34.6062850611111,0.496666388888889,-0.350893696666666,0.454353710555555,-0.349558434960718,0.683080808080808
118,cluster5,118,2642,12508,0.125,0.818181818181818,-10.72371836,23.5879249844445,-0.239100956666668,0.247975052222222,-0.268092959,0.238261868529742,-0.693181818181818
119,cluster5,119,2654,7333,0.125,0.808080808080808,-11.6625339444444,25.6620127911111,-0.309004196111111,0.23340677,-0.291563348611111,0.259212250415264,-0.683080808080808
120,cluster5,120,2655,3508,0.8,0.121212121212121,3.33578383333333,-18.7591936677778,0.080791106666667,-0.18541142,0.0833945958333334,-0.189486804725028,0.678787878787879
121,cluster5,121,2668,7333,0.225,0.909090909090909,-8.80036429666665,37.6809111544444,-0.178403771111111,0.396033585555556,-0.220009107416666,0.380615264186308,-0.684090909090909
122,cluster5,122,2692,7333,0.125,0.818181818181818,-12.2364665844444,19.3329307888889,-0.279968871666667,0.211144155555556,-0.305911664611111,0.195282129180696,-0.693181818181818
123,cluster5,123,2710,7520,0.175,0.848484848484849,-7.87920482666665,21.8590104033333,-0.216415721666669,0.246888383333337,-0.196980120666666,0.220798084882155,-0.673484848484849
124,cluster5,124,2718,7333,0.1,0.808080808080808,-18.4532459733333,21.4190927933333,-0.382719654444445,0.258832543333333,-0.461331149333333,0.216354472659933,-0.708080808080808
125,cluster5,125,2732,7333,0.125,0.858585858585859,-10.2718426966667,28.2622728566667,-0.282498555,0.327906866666667,-0.256796067416666,0.285477503602694,-0.733585858585859
126,cluster5,126,2733,7885,0.125,0.787878787878788,-32.0197573188889,16.3671228855555,-0.741481597777778,0.142761953333334,-0.800493932972222,0.16532447359147,-0.662878787878788
127,cluster5,127,2737,7333,0.05,0.727272727272727,-16.4695553766667,13.3464964766667,-0.376040703888889,0.156510487777778,-0.411738884416666,0.134813095723906,-0.677272727272727
128,cluster5,128,2740,10897,0.025,0.696969696969697,-10.5083240833333,10.2111425555556,-0.227280860000001,0.0951067544444441,-0.262708102083333,0.103142854096521,-0.671969696969697
129,cluster5,129,2748,7333,0.175,0.838383838383838,-12.8437744511111,22.8307320644445,-0.279526772222222,0.225084948888889,-0.321094361277777,0.230613455196409,-0.663383838383838
130,cluster5,130,2773,7333,0.175,0.888888888888889,-8.14835764333333,34.8060669166667,-0.156011772777778,0.337679833333334,-0.203708941083333,0.351576433501683,-0.713888888888889
131,cluster5,131,2803,3658,0.15,0.818181818181818,-12.2322800566667,15.0733573344444,-0.271838725,0.14070336,-0.305807001416667,0.152256134691358,-0.668181818181818
132,cluster5,132,2803,7333,0,0.707070707070707,-20.01610609,12.0965937833333,-0.486878517777778,0.154802878888888,-0.50040265225,0.122187815993266,-0.707070707070707
133,cluster5,133,2804,12508,0.15,0.818181818181818,-12.1415974011111,25.2279965,-0.258183839444443,0.293093696666666,-0.303539935027778,0.254828247474748,-0.668181818181818
134,cluster5,134,2843,7333,0.075,0.797979797979798,-16.4143319766667,16.0992554977778,-0.458405952777778,0.170522586666667,-0.410358299416666,0.162618742401796,-0.722979797979798
135,cluster5,135,2906,12508,0.1,0.808080808080808,-16.2544601377778,24.6152685877778,-0.431185021666669,0.279687612222223,-0.406361503444445,0.24863907664422,-0.708080808080808
136,cluster5,136,2926,12508,0.175,0.868686868686869,-11.1391273055556,34.3219314344445,-0.259384748333328,0.348738077777778,-0.278478182638889,0.346686176105499,-0.693686868686869
137,cluster5,137,2986,7520,0.125,0.797979797979798,-14.1359269544444,20.3524486033334,-0.407181711666662,0.270741758888889,-0.353398173861111,0.205580288922559,-0.672979797979798
138,cluster5,138,3004,7520,0.025,0.696969696969697,-18.3398034122222,9.24329641222222,-0.463379814444446,0.120451946666667,-0.458495085305556,0.0933666304264871,-0.671969696969697
139,cluster5,139,3030,7333,0.15,0.868686868686869,-10.7656979888889,26.3916179222222,-0.198175913333334,0.27105994,-0.269142449722222,0.266581999214366,-0.718686868686869
140,cluster5,140,3041,7333,0.15,0.858585858585859,-15.8589227477778,20.7753354688889,-0.425582865555556,0.249993304444445,-0.396473068694444,0.20985187342312,-0.708585858585859
141,cluster5,141,3138,7333,0.05,0.737373737373737,-17.7327979288889,12.1899465611111,-0.36398957,0.158805385555555,-0.443319948222222,0.123130773344557,-0.687373737373737
142,cluster5,142,3186,7333,0.1,0.767676767676768,-14.5198582322222,19.2341533644444,-0.303353083333334,0.176745028888888,-0.362996455805555,0.194284377418631,-0.667676767676768
143,cluster5,143,3226,7885,0.075,0.747474747474748,-27.7909387877778,7.3439324311111,-0.610743662222222,0.158469011111111,-0.694773469694444,0.0741811356677889,-0.672474747474748
144,cluster5,144,3273,7520,0.1,0.777777777777778,-14.0831168722222,24.3220744377778,-0.313646025,0.308158036666667,-0.352077921805556,0.245677519573513,-0.677777777777778
145,cluster5,145,3280,7333,0.125,0.797979797979798,-16.0938562,25.88817575,-0.515409778333333,0.242614616666667,-0.402346405,0.261496724747475,-0.672979797979798
146,cluster5,146,3294,7520,0.175,0.858585858585859,-8.96922116333332,32.1405901088889,-0.243613894444442,0.363358453333331,-0.224230529083333,0.324652425342312,-0.683585858585859
147,cluster5,147,3296,7885,0.1,0.777777777777778,-28.86259706,8.44080094666666,-0.619248521666666,0.164627482222222,-0.7215649265,0.0852606156228955,-0.677777777777778
148,cluster5,148,3305,7333,0.125,0.858585858585859,-12.2581574569048,23.2332557542857,-0.217648686349207,0.24387691031746,-0.306453936422619,0.234679351053391,-0.733585858585859
149,cluster5,149,3334,7885,0.075,0.747474747474748,-29.5047434888889,8.86914604777777,-0.653257409444444,0.168403503333333,-0.737618587222222,0.0895873338159371,-0.672474747474748
150,cluster5,150,3395,7520,0.1,0.808080808080808,-11.3611237811111,19.6851021511111,-0.282800007777775,0.183717671111111,-0.284028094527779,0.198839415667789,-0.708080808080808
151,cluster5,151,3407,7333,0.125,0.808080808080808,-14.0999141644444,23.8061512433333,-0.325756587222221,0.276190332222223,-0.352497854111111,0.240466174175084,-0.683080808080808
152,cluster5,152,3436,5992,0.175,0.848484848484849,-11.79272329,40.8431086666667,-0.164261683888888,0.441988776666664,-0.29481808225,0.412556653198653,-0.673484848484849
153,cluster5,153,3465,7520,0.05,0.767676767676768,-15.9537693244444,18.9069028255555,-0.365860461666666,0.198662164444441,-0.398844233111111,0.190978816419753,-0.717676767676768
154,cluster5,154,3538,4760,0.85,0.181818181818182,8.08279648555557,-23.1560472933333,0.179857870555556,-0.262787373333333,0.202069912138889,-0.233899467609428,0.668181818181818
155,cluster5,155,3538,10309,0.875,0.191919191919192,11.9210531366667,-16.9667013877778,0.262829146111112,-0.19118831,0.298026328416667,-0.171380822098765,0.683080808080808
156,cluster5,156,3538,11242,0.9,0.222222222222222,10.2836130244445,-18.2203162977778,0.204056156666667,-0.215527925555555,0.257090325611111,-0.184043598967452,0.677777777777778
