,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,sum_dist_cluster,sum_dist_not_cluster,avg_dist_cluster,avg_dist_not_cluster,med_dist_cluster,med_dist_not_cluster,prop_diff
17,cluster1,17,491,774,0.804878048780488,0.142857142857143,15.1323824622222,-51.6290581144445,0.34871182888889,-0.511790567777775,0.36908249907859,-0.52682712361678,0.662020905923345
18,cluster1,18,491,842,1,0.285714285714286,35.8076717077778,-65.02020674,0.806003593333334,-0.66731012111111,0.873357846531165,-0.663471497346938,0.714285714285714
19,cluster1,19,491,922,0.902439024390244,0.204081632653061,21.35310927,-35.8631528055555,0.394659154444447,-0.383281728888889,0.520807543170731,-0.365950538832199,0.698357391737183
20,cluster1,20,491,945,0.926829268292683,0.26530612244898,31.6614252522222,-83.4017050755556,0.691317883333334,-0.812224360555554,0.772229884200542,-0.851037806893424,0.661523145843703
21,cluster1,21,491,1493,0.853658536585366,0.173469387755102,14.6802107066667,-33.5154040644445,0.282569535555558,-0.341398227777778,0.358053919674796,-0.341993919024943,0.680189148830264
22,cluster1,22,491,1787,1,0.326530612244898,45.8975395188889,-46.1397060433333,1.05420191666667,-0.534665115555556,1.11945218338753,-0.470813326972789,0.673469387755102
23,cluster1,23,491,2108,0.926829268292683,0.26530612244898,19.4059421922222,-19.5537784988889,0.410298556666666,-0.255544203888889,0.473315663224932,-0.199528352029478,0.661523145843703
24,cluster1,24,491,2283,0.804878048780488,0.142857142857143,13.9906771477778,-45.4867379455555,0.21109154333333,-0.430421818333333,0.34123602799458,-0.464150387199546,0.662020905923345
25,cluster1,25,491,3093,0.975609756097561,0.285714285714286,29.8447004211111,-28.8880884233333,0.69771959,-0.227887938888889,0.727919522466125,-0.294776412482993,0.689895470383275
26,cluster1,26,491,3521,0.804878048780488,0.122448979591837,10.3693310566667,-63.5904835766667,0.178844022222219,-0.547262658888892,0.252910513577235,-0.648882485476191,0.682429069188651
27,cluster1,27,491,3745,0.829268292682927,0.163265306122449,18.3046591511111,-36.74485032,0.34902672333333,-0.354274888888891,0.446455101246612,-0.374947452244898,0.666002986560478
28,cluster1,28,491,4088,0.902439024390244,0.23469387755102,27.2018395911111,-37.6776918244444,0.689754532222224,-0.468930433888887,0.663459502222222,-0.384466243106576,0.667745146839223
29,cluster1,29,491,4533,0.804878048780488,0.112244897959184,19.7611453222222,-62.4593552188889,0.502961998888884,-0.694887908333332,0.481979154200542,-0.637340359376417,0.692633150821304
30,cluster1,30,491,4767,1,0.326530612244898,38.1472177511111,-31.29115759,0.966845713333329,-0.299854855555553,0.930419945149051,-0.319297526428571,0.673469387755102
31,cluster1,31,491,4839,0.975609756097561,0.306122448979592,24.4857912833333,-16.4442189533333,0.499177186666669,-0.224410364444444,0.597214421544715,-0.167798152585034,0.669487307117969
32,cluster1,32,491,4876,0.951219512195122,0.275510204081633,26.4109980088889,-14.7685332433333,0.576261385555556,-0.194590735,0.644170683143631,-0.150699318809524,0.675709308113489
33,cluster1,33,491,5435,0.804878048780488,0.112244897959184,14.8319189566667,-46.5810736822222,0.250965355555556,-0.453993203888889,0.361754120894309,-0.475317078390022,0.692633150821304
34,cluster1,34,491,5438,0.853658536585366,0.173469387755102,19.4829808955555,-37.0971425044444,0.34987232555555,-0.349591806666666,0.475194655989159,-0.378542270453515,0.680189148830264
35,cluster1,35,491,5659,0.902439024390244,0.23469387755102,25.9044863333333,-57.7307594411111,0.49162659777778,-0.567220457777775,0.631816739837398,-0.589089382052154,0.667745146839223
36,cluster1,36,491,6148,0.926829268292683,0.173469387755102,21.80099776,-39.0536989966667,0.398140568888888,-0.391691037777778,0.531731652682927,-0.398507132619048,0.753359880537581
37,cluster1,37,491,7151,0.829268292682927,0.153061224489796,15.27317366,-32.6590730066666,0.292937992222222,-0.298422438333334,0.372516430731707,-0.333255847006803,0.676207068193131
38,cluster1,38,491,7363,0.878048780487805,0.193877551020408,16.6817357922222,-28.40883831,0.346982584444449,-0.341353811666667,0.406871604688347,-0.289886105204081,0.684171229467397
39,cluster1,39,491,7557,0.951219512195122,0.275510204081633,30.2679356533333,-18.2197525666667,0.78601473666667,-0.228083944444444,0.73824233300813,-0.185915842517007,0.675709308113489
40,cluster1,40,491,7634,0.926829268292683,0.244897959183673,22.3869335066667,-22.7019008433333,0.356151474444444,-0.233997646111112,0.546022768455284,-0.231652049421769,0.68193130910901
41,cluster1,41,491,7688,0.975609756097561,0.26530612244898,26.0038775277778,-22.7905073055555,0.50015333111111,-0.251656467222221,0.634240915311653,-0.232556196995465,0.710303633648581
42,cluster1,42,491,8308,0.853658536585366,0.173469387755102,14.8156597311111,-36.1336079855555,0.307115702222218,-0.353759900555555,0.361357554417344,-0.368710285566893,0.680189148830264
43,cluster1,43,491,8407,0.829268292682927,0.163265306122449,15.25930595,-25.8544764422222,0.288162701111111,-0.322097137222222,0.372178193902439,-0.263821188185941,0.666002986560478
44,cluster1,44,491,8650,0.926829268292683,0.153061224489796,22.83731598,-30.3967755988889,0.386269156666663,-0.287551478888887,0.557007706829268,-0.310171179580499,0.773768043802887
45,cluster1,45,491,8718,0.902439024390244,0.204081632653061,23.1768771166666,-24.22158887,0.453822033333337,-0.226468805555556,0.565289685772357,-0.247159070102041,0.698357391737183
46,cluster1,46,491,8755,0.853658536585366,0.163265306122449,17.2997892244444,-26.0500171677778,0.257599517777778,-0.257536582777778,0.421946078644986,-0.265816501712018,0.690393230462917
47,cluster1,47,491,8933,0.853658536585366,0.163265306122449,23.5102654333333,-46.2596271622222,0.621449196666667,-0.446324070555556,0.573421108130081,-0.472037011859411,0.690393230462917
48,cluster1,48,491,9085,0.853658536585366,0.13265306122449,20.9500655833333,-60.1436825855555,0.430911451111113,-0.706241702222219,0.510977209349594,-0.613711046791383,0.721005475360876
49,cluster1,49,491,9289,0.853658536585366,0.173469387755102,23.33217375,-88.67027855,0.371881886666667,-0.917767159444444,0.569077408536585,-0.904798760714285,0.680189148830264
50,cluster1,50,491,9380,0.853658536585366,0.183673469387755,17.0680262733333,-28.0713447044444,0.410141477777777,-0.325590819444444,0.416293323739837,-0.286442292902494,0.669985067197611
51,cluster1,51,491,10127,0.829268292682927,0.163265306122449,19.9752633988889,-43.4230057011111,0.39228915333333,-0.477045,0.487201546314363,-0.443091894909297,0.666002986560478
52,cluster1,52,491,10490,0.902439024390244,0.193877551020408,16.3794418033333,-23.77183516,0.323153635555551,-0.28806091,0.399498580569106,-0.242569746530612,0.708561473369836
53,cluster1,53,491,10580,0.975609756097561,0.275510204081633,28.9056260888889,-35.43206561,0.597297401111107,-0.361166621111111,0.705015270460704,-0.361551689897959,0.700099552015928
54,cluster1,54,491,10864,0.731707317073171,0.0306122448979592,14.6973849366667,-78.4967936611111,0.322660286666666,-0.747324313888888,0.358472803333333,-0.800987690419501,0.701095072175211
55,cluster1,55,491,11585,0.878048780487805,0.204081632653061,16.1236841422222,-27.7693700333333,0.36049058333333,-0.29689783388889,0.393260588834688,-0.283360918707483,0.673967147834744
56,cluster1,56,491,12497,0.878048780487805,0.173469387755102,24.1451527755555,-29.8209633155555,0.505077881111111,-0.260983165555555,0.588906165257452,-0.304295544036281,0.704579392732703
57,cluster1,57,539,842,1,0.316326530612245,26.5874624544445,-34.7930100022222,0.663628355555557,-0.320878543333333,0.64847469401084,-0.35503071430839,0.683673469387755
58,cluster1,58,619,842,0.853658536585366,0.153061224489796,22.5571302533333,-59.8878311722222,0.574162473333333,-0.558064393888888,0.550173908617887,-0.6111003180839,0.70059731209557
59,cluster1,59,619,6935,0.951219512195122,0.224489795918367,23.2511297122222,-66.0165637266667,0.588686398888889,-0.69664531444444,0.567100724688347,-0.67363840537415,0.726729716276755
60,cluster1,60,619,10580,0.902439024390244,0.173469387755102,15.6550846344445,-30.2996900422222,0.262684972222223,-0.315924302222225,0.381831332547426,-0.309180510634921,0.728969636635142
61,cluster1,61,638,1787,0.926829268292683,0.255102040816327,23.2857770933333,-59.3143705822222,0.502769254444448,-0.555149777222221,0.567945782764227,-0.605248679410431,0.671727227476356
62,cluster1,62,638,7042,0.804878048780488,0.142857142857143,12.1875413666667,-28.09231558,0.276692114444445,-0.307495863888889,0.297257106504065,-0.286656281428572,0.662020905923345
63,cluster1,63,742,1787,0.780487804878049,0.0918367346938776,1.54221453666667,-91.1652712844444,0.127134788888889,-1.01528081888889,0.0376149886991871,-0.930257870249433,0.688651070184171
64,cluster1,64,764,1787,0.926829268292683,0.244897959183673,26.5377969288889,-60.4312413566667,0.562368847777778,-0.584316155,0.647263339728997,-0.616645319965986,0.68193130910901
65,cluster1,65,842,879,0.0975609756097561,0.775510204081633,-20.3534541311111,47.5166507511111,-0.5756514,0.49532990555556,-0.496425710514905,0.484863783174603,-0.677949228471877
66,cluster1,66,842,934,0.121951219512195,0.785714285714286,-15.1959524133333,67.5783537344444,-0.400565656666667,0.70899174777778,-0.370632985691057,0.689575038106576,-0.663763066202091
67,cluster1,67,842,939,0.0487804878048781,0.73469387755102,-22.7037349088889,43.3291852888889,-0.599415022222222,0.413332293888889,-0.553749631924119,0.442134543764172,-0.685913389746142
68,cluster1,68,842,954,0.195121951219512,0.877551020408163,-8.05292249888889,77.0159967188889,-0.246199157777778,0.790270282777778,-0.196412743875339,0.785877517539682,-0.682429069188651
69,cluster1,69,842,978,0.268292682926829,0.938775510204082,-4.34708933888889,82.2925417044444,-0.224263452222222,0.809678947222225,-0.106026569241192,0.839719813310657,-0.670482827277252
70,cluster1,70,842,1029,0.0487804878048781,0.76530612244898,-21.7917592433333,50.6863107966666,-0.569817207777778,0.412249367222223,-0.53150632300813,0.517207253027211,-0.716525634644101
71,cluster1,71,842,1030,0.0975609756097561,0.76530612244898,-19.6638569966667,54.6265800433333,-0.459716725555556,0.58093602722222,-0.479606268211382,0.55741408207483,-0.667745146839223
72,cluster1,72,842,1095,0.195121951219512,0.887755102040816,-7.49623081555556,76.9060526366666,-0.219271725555555,0.786913648333333,-0.18283489794038,0.78475563914966,-0.692633150821304
73,cluster1,73,842,1163,0.121951219512195,0.806122448979592,-13.5130592711111,69.5772562144444,-0.355593411111111,0.715070362777775,-0.329586811490515,0.709972002188208,-0.684171229467397
74,cluster1,74,842,1180,0.170731707317073,0.836734693877551,-14.7610927,58.7717575744444,-0.39218066,0.63055794611111,-0.360026651219512,0.599711811984127,-0.666002986560478
75,cluster1,75,842,1499,0.0487804878048781,0.714285714285714,-22.5834502222222,43.0605238433333,-0.508500368888889,0.474715313888888,-0.550815859078591,0.439393100442177,-0.665505226480836
76,cluster1,76,842,1802,0.024390243902439,0.724489795918367,-16.8754958066667,51.2550038188889,-0.359405008888889,0.498894734444445,-0.411597458699187,0.523010243049886,-0.700099552015928
77,cluster1,77,842,1804,0.024390243902439,0.73469387755102,-26.5969326577778,39.0504457311111,-0.680193717777778,0.335002486111113,-0.648705674579946,0.398473936031746,-0.710303633648581
78,cluster1,78,842,1839,0.146341463414634,0.816326530612245,-16.6049381977778,63.7905454077778,-0.342407321111111,0.63808903666667,-0.404998492628726,0.650923932732426,-0.669985067197611
79,cluster1,79,842,1874,0.195121951219512,0.86734693877551,-8.80454938888889,70.5822628707143,-0.228627327539682,0.748403863373015,-0.21474510704607,0.720227172150146,-0.672224987555998
80,cluster1,80,842,1949,0.268292682926829,0.928571428571429,-7.57583053777778,73.2578734488889,-0.216152744444444,0.642984703888887,-0.184776354579946,0.747529320907029,-0.660278745644599
81,cluster1,81,842,1987,0.0975609756097561,0.775510204081633,-14.0081321555556,46.3488220677777,-0.331696205555556,0.528754781111112,-0.341661759891599,0.472947163956916,-0.677949228471877
82,cluster1,82,842,2113,0.268292682926829,0.928571428571429,-2.81309705111111,77.7346233844444,-0.118435958888889,0.694398825555552,-0.0686121231978321,0.793210442698412,-0.660278745644599
83,cluster1,83,842,2151,0.146341463414634,0.846938775510204,-11.3168815066667,66.2161843188889,-0.294851077777778,0.629615173888892,-0.276021500162602,0.675675350192743,-0.70059731209557
84,cluster1,84,842,2163,0.0731707317073171,0.73469387755102,-18.4964889222222,40.6691796755555,-0.428575116666667,0.417734885555555,-0.451133876151762,0.414991629342403,-0.661523145843703
85,cluster1,85,842,2243,0.195121951219512,0.857142857142857,-9.40636434555556,73.06612489,-0.300646495555555,0.659537869999999,-0.229423520623306,0.745572702959184,-0.662020905923345
86,cluster1,86,842,2365,0.146341463414634,0.816326530612245,-16.8855676733333,62.0943314266666,-0.337703891111112,0.550147178888887,-0.41184311398374,0.633615626802721,-0.669985067197611
87,cluster1,87,842,2536,0.024390243902439,0.693877551020408,-23.0737321766667,45.2765275188889,-0.543123331111112,0.45998525611111,-0.562773955528455,0.462005382845805,-0.669487307117969
88,cluster1,88,842,2540,0.0487804878048781,0.724489795918367,-16.8711892122222,48.3350611355555,-0.378184992222222,0.518886261666665,-0.411492419810298,0.493214909546485,-0.675709308113489
89,cluster1,89,842,2559,0.0487804878048781,0.744897959183674,-19.7429566322222,62.8497679244444,-0.386237527777774,0.664847145555554,-0.481535527615176,0.641324162494331,-0.696117471378795
90,cluster1,90,842,2562,0,0.724489795918367,-29.9760432888889,38.0122617577778,-0.719062984444445,0.365912388888891,-0.731123007046071,0.387880222018141,-0.724489795918367
91,cluster1,91,842,2638,0.024390243902439,0.693877551020408,-24.5752061433333,39.6206810588889,-0.598883603333333,0.431055508333332,-0.599395271788618,0.404292663866213,-0.669487307117969
92,cluster1,92,842,2668,0.170731707317073,0.846938775510204,-15.2092927677778,68.6286709377778,-0.267496026666667,0.643733573333331,-0.370958360189702,0.700292560589569,-0.676207068193131
93,cluster1,93,842,2727,0.0975609756097561,0.785714285714286,-13.10491665,51.3092490577778,-0.270835005555555,0.448351263333335,-0.319632113414634,0.523563765895691,-0.68815331010453
94,cluster1,94,842,2731,0.121951219512195,0.826530612244898,-16.2851221988889,60.6240671255555,-0.408062362222222,0.629556068888886,-0.397198102411924,0.618612929852608,-0.704579392732703
95,cluster1,95,842,2758,0.0975609756097561,0.76530612244898,-14.9015500844444,53.1849458433333,-0.355375145555556,0.504937248333332,-0.363452441084011,0.542703529013605,-0.667745146839223
96,cluster1,96,842,2761,0.121951219512195,0.806122448979592,-16.6449623866667,63.6844901511111,-0.330557674444445,0.64639037111111,-0.405974692357724,0.649841736235827,-0.684171229467397
97,cluster1,97,842,2769,0.0731707317073171,0.755102040816326,-21.8339315344444,48.0985345455555,-0.476912181111111,0.488257592222221,-0.532534915474255,0.490801372913832,-0.681931309109009
98,cluster1,98,842,2790,0.121951219512195,0.785714285714286,-14.9127135866667,53.3077955933333,-0.432335213333334,0.524276375555558,-0.363724721626016,0.543957097891156,-0.663763066202091
99,cluster1,99,842,2806,0.0731707317073171,0.755102040816326,-19.84979252,41.0192567211111,-0.480830918888889,0.261062752222221,-0.48414128097561,0.41856384409297,-0.681931309109009
100,cluster1,100,842,2808,0.0975609756097561,0.76530612244898,-24.7076399522222,41.9869016633333,-0.636433151111111,0.481524740555556,-0.602625364688347,0.42843777207483,-0.667745146839223
101,cluster1,101,842,2809,0.146341463414634,0.826530612244898,-9.07678001555556,63.0628977766666,-0.254383643333334,0.569764233333332,-0.221384878428184,0.643498956904762,-0.680189148830264
102,cluster1,102,842,2836,0.024390243902439,0.704081632653061,-23.0535733824603,40.9623703178571,-0.549955656984127,0.409524005753967,-0.562282277620984,0.417983370590379,-0.679691388750622
103,cluster1,103,842,2867,0.0487804878048781,0.744897959183674,-17.6419466611111,43.4409413588889,-0.477457573333333,0.487754139999995,-0.430291381978319,0.443274911825396,-0.696117471378795
104,cluster1,104,842,2882,0.0975609756097561,0.76530612244898,-15.64516993,52.5022048311111,-0.427918425555556,0.481019245,-0.381589510487805,0.53573678399093,-0.667745146839223
105,cluster1,105,842,2912,0.170731707317073,0.887755102040816,-9.89606320222223,76.8782706311111,-0.283106021111111,0.751140331111112,-0.241367395176152,0.784472149297052,-0.717023394723743
106,cluster1,106,842,2916,0.0975609756097561,0.76530612244898,-18.6331783088889,45.78066519,-0.47202676,0.497262438888889,-0.454467763631436,0.467149644795918,-0.667745146839223
107,cluster1,107,842,2987,0.0731707317073171,0.744897959183674,-15.2576557044444,44.62273434,-0.354118398888889,0.432816601111112,-0.37213794401084,0.455334023877551,-0.671727227476356
108,cluster1,108,842,3016,0.146341463414634,0.816326530612245,-13.8761809411111,61.2308446244444,-0.357487714444445,0.56856681,-0.338443437588076,0.624804536984127,-0.669985067197611
109,cluster1,109,842,3019,0.24390243902439,0.908163265306122,-7.00976215888889,74.82701663,-0.274844586666667,0.768828530000001,-0.170969808753388,0.763540986020408,-0.664260826281732
110,cluster1,110,842,3058,0.195121951219512,0.887755102040816,-6.69066154603175,69.9778825057143,-0.246437976111111,0.718639000039682,-0.163186866976384,0.714060025568513,-0.692633150821304
111,cluster1,111,842,3059,0.195121951219512,0.86734693877551,-11.6404604,65.8343561844444,-0.325016658888889,0.608424103888889,-0.283913668292683,0.671779144739229,-0.672224987555998
112,cluster1,112,842,3133,0.121951219512195,0.846938775510204,-7.33768536674604,66.8345427885714,-0.196929356587301,0.744870806626982,-0.178967935774294,0.681985130495627,-0.724987555998009
113,cluster1,113,842,3182,0.219512195121951,0.908163265306122,-4.70903914111112,78.3621738333333,-0.18077682,0.775736647222223,-0.114854613197832,0.799614018707483,-0.688651070184171
114,cluster1,114,842,3186,0.219512195121951,0.887755102040816,-6.00558489777778,83.5912147933333,-0.0769252088888889,0.832962489999997,-0.146477680433604,0.852971579523809,-0.668242906918865
115,cluster1,115,842,3269,0.0975609756097561,0.76530612244898,-20.5091389966667,47.7738304022222,-0.469782212222222,0.426026717222223,-0.500222902357724,0.487488065328798,-0.667745146839223
116,cluster1,116,842,3305,0.195121951219512,0.86734693877551,-5.34571840888889,76.6705451392857,-0.218102261507936,0.792247181507939,-0.130383375826558,0.782352501421283,-0.672224987555998
117,cluster1,117,842,3350,0.0975609756097561,0.775510204081633,-17.37019011,49.5578977333333,-0.389793944444445,0.48878908222222,-0.423663173414634,0.505692834013605,-0.677949228471877
118,cluster1,118,842,3352,0.170731707317073,0.836734693877551,-9.96984032777778,63.2554057444444,-0.271453112222223,0.562393078888888,-0.243166837262873,0.645463323922902,-0.666002986560478
119,cluster1,119,842,3432,0.268292682926829,0.938775510204082,-2.29398319777778,90.74297891,-0.162749835555556,0.933823117222221,-0.0559508097018971,0.925948764387755,-0.670482827277252
120,cluster1,120,842,3438,0.219512195121951,0.887755102040816,-3.81406242000001,80.4890196411111,-0.181492221111111,0.835793990555554,-0.093025912682927,0.821316526950113,-0.668242906918865
121,cluster1,121,842,3605,0.24390243902439,0.908163265306122,-6.37387703111111,76.7043777,-0.227002966666667,0.78324059888889,-0.155460415392954,0.782697731632653,-0.664260826281732
122,cluster1,122,842,3667,0.024390243902439,0.693877551020408,-27.01153194,35.5933724333333,-0.637114412222227,0.307502736666666,-0.658817852195122,0.363197677891156,-0.669487307117969
123,cluster1,123,842,3668,0.024390243902439,0.693877551020408,-25.0680708077778,37.9671446244444,-0.58604659777778,0.352361133888886,-0.611416361165312,0.387419843106576,-0.669487307117969
124,cluster1,124,842,3787,0.146341463414634,0.816326530612245,-13.6993790811111,51.0168258833333,-0.412343667777778,0.503543548888886,-0.334131197100271,0.520579855952381,-0.669985067197611
125,cluster1,125,842,3833,0.0487804878048781,0.73469387755102,-18.2004929133333,54.4103274444444,-0.382798934444445,0.555010271666664,-0.443914461300813,0.555207422902494,-0.685913389746142
126,cluster1,126,842,3965,0.170731707317073,0.846938775510204,-13.3697418688889,62.7642697233333,-0.389145938888889,0.639426647222223,-0.326091265094851,0.640451731870748,-0.676207068193131
127,cluster1,127,842,4051,0.0975609756097561,0.76530612244898,-14.2731301133333,51.2599756611111,-0.395440814444445,0.548136213333332,-0.348125124715447,0.523060976133787,-0.667745146839223
128,cluster1,128,842,4139,0.0975609756097561,0.76530612244898,-15.8187395088889,50.2766105388889,-0.386483648888889,0.589909141111112,-0.385822914850949,0.513026638151927,-0.667745146839223
129,cluster1,129,842,4356,0.146341463414634,0.816326530612245,-14.0392688322222,49.2102740233333,-0.303343444444444,0.401094195555557,-0.34242119102981,0.50214565329932,-0.669985067197611
130,cluster1,130,842,4396,0.121951219512195,0.795918367346939,-19.6635737066667,55.3484415144444,-0.477664247777778,0.589870453888888,-0.479599358699187,0.564780015453515,-0.673967147834744
131,cluster1,131,842,4403,0.024390243902439,0.693877551020408,-27.4051055377778,40.0307517377778,-0.640912654444445,0.377144063333333,-0.668417208238482,0.408477058548753,-0.669487307117969
132,cluster1,132,842,4982,0.24390243902439,0.928571428571429,-6.73381640531746,68.000802145,-0.24212075968254,0.655639079007938,-0.164239424519938,0.693885736173469,-0.684668989547038
133,cluster1,133,842,5065,0.24390243902439,0.908163265306122,-4.50025963777778,83.2129703688889,-0.165641546666667,0.893030379444443,-0.109762430189702,0.849111942539682,-0.664260826281732
134,cluster1,134,842,5226,0.170731707317073,0.836734693877551,-10.8649714544444,62.8248666555555,-0.234807943333333,0.651185298333335,-0.264999303766938,0.641070067913832,-0.666002986560478
135,cluster1,135,842,5279,0.121951219512195,0.795918367346939,-13.5582372544444,50.7089628288889,-0.386883734444445,0.509553615555553,-0.330688713523035,0.517438396213152,-0.673967147834744
136,cluster1,136,842,5285,0.0731707317073171,0.755102040816326,-31.4664920722222,55.3263410422222,-0.703780948888889,0.561793869444445,-0.767475416395664,0.564554500430839,-0.681931309109009
137,cluster1,137,842,5291,0.0487804878048781,0.714285714285714,-20.5646454533333,49.8471443544444,-0.48093732,0.558322388333334,-0.501576718373984,0.508644330147392,-0.665505226480836
138,cluster1,138,842,5339,0.195121951219512,0.86734693877551,-10.22859316,68.1094148222222,-0.311010644444444,0.648345653888888,-0.24947788195122,0.694994028798186,-0.672224987555998
139,cluster1,139,842,5388,0.121951219512195,0.795918367346939,-16.6145814555556,54.5979197522222,-0.381113161111111,0.524944924444442,-0.40523369403794,0.557121630124716,-0.673967147834744
140,cluster1,140,842,5609,0.24390243902439,0.908163265306122,-7.93860834555556,76.40874357,-0.192596836666667,0.807854656666665,-0.193624593794038,0.779681056836734,-0.664260826281732
141,cluster1,141,842,5622,0.195121951219512,0.857142857142857,-11.5099466866667,66.4518487266666,-0.268182955555556,0.705126413333333,-0.28073040699187,0.678080089047619,-0.662020905923345
142,cluster1,142,842,5667,0.0975609756097561,0.76530612244898,-19.0329641266667,57.68540283,-0.478097861111111,0.564499832222223,-0.464218637235772,0.588626559489796,-0.667745146839223
143,cluster1,143,842,5792,0.195121951219512,0.857142857142857,-13.73786859,74.8681991222222,-0.286739661111111,0.646209191666668,-0.335069965609756,0.76396121553288,-0.662020905923345
144,cluster1,144,842,5866,0.195121951219512,0.877551020408163,-7.92051555888889,72.87487997,-0.225926713333334,0.773823853333335,-0.193183306314363,0.743621224183673,-0.682429069188651
145,cluster1,145,842,5950,0.195121951219512,0.86734693877551,-12.1093776733333,68.9496709488889,-0.289222412222222,0.640026187777782,-0.29535067495935,0.703568070907029,-0.672224987555998
146,cluster1,146,842,5982,0.195121951219512,0.86734693877551,-10.4965158077778,71.83308837,-0.276319343333334,0.691432838333333,-0.256012580677507,0.732990697653061,-0.672224987555998
147,cluster1,147,842,6080,0.121951219512195,0.785714285714286,-16.3686500144444,59.3084845822222,-0.399916384444445,0.629697294444446,-0.399235366205962,0.605188618185941,-0.663763066202091
148,cluster1,148,842,6099,0.170731707317073,0.86734693877551,-8.35969112222222,75.2648052955555,-0.268452406666666,0.72207809111111,-0.203894905420054,0.768008217301587,-0.696615231458437
149,cluster1,149,842,6312,0.0731707317073171,0.744897959183674,-20.9749683411111,42.9434386655555,-0.532489035555556,0.365362191666666,-0.511584593685637,0.438198353730159,-0.671727227476356
150,cluster1,150,842,6341,0.219512195121951,0.897959183673469,-2.26776134777778,85.0727285944444,-0.144903042222222,0.834955259444445,-0.0553112523848239,0.868089067290249,-0.678446988551518
151,cluster1,151,842,6405,0.024390243902439,0.693877551020408,-23.0969303688889,29.5817227855555,-0.591467968888889,0.260618595555556,-0.563339765094851,0.301854314138322,-0.669487307117969
152,cluster1,152,842,6433,0.0731707317073171,0.73469387755102,-18.136888191746,47.1416265485714,-0.465189519920635,0.503294919444445,-0.442363126627952,0.481037005597667,-0.661523145843703
153,cluster1,153,842,6477,0.121951219512195,0.795918367346939,-13.4328924488889,74.8761199566666,-0.339932962222223,0.852238948333333,-0.327631523143631,0.764042040374149,-0.673967147834744
154,cluster1,154,842,6516,0.0731707317073171,0.73469387755102,-20.1442356244445,44.58358513,-0.53208995,0.478994133888885,-0.491322820108401,0.454934542142857,-0.661523145843703
155,cluster1,155,842,6601,0.121951219512195,0.785714285714286,-13.4021402322222,54.4846429144444,-0.335757451111111,0.519312825555556,-0.326881469078591,0.555965744024943,-0.663763066202091
