,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,sum_dist_cluster,sum_dist_not_cluster,avg_dist_cluster,avg_dist_not_cluster,med_dist_cluster,med_dist_not_cluster,prop_diff
22,cluster2,22,140,9368,0.875,0.191304347826087,2.92972749777778,-24.3410698522222,0.111797513333333,-0.183158271111111,0.122071979074074,-0.211661476975846,0.683695652173913
23,cluster2,23,140,10661,0.833333333333333,0.156521739130435,1.05280561,-14.12521587,0.0218183555555555,-0.099331364444444,0.0438669004166667,-0.122827964086957,0.676811594202899
24,cluster2,24,149,6859,0.916666666666667,0.252173913043478,1.84321655444445,-13.9693235722222,0.0802047605555559,-0.0872949866666667,0.0768006897685186,-0.121472378888889,0.664492753623188
25,cluster2,25,150,9113,0.0833333333333333,0.808695652173913,-3.10623235174603,14.8023819446032,-0.135402584206349,0.12136745968254,-0.129426347989418,0.12871636473568,-0.72536231884058
26,cluster2,26,165,704,0.916666666666667,0.226086956521739,2.18347753222222,-18.5452807566667,0.092592463888889,-0.105520868888889,0.0909782305092592,-0.161263310927536,0.690579710144927
27,cluster2,27,168,11511,0.875,0.130434782608696,4.32985001333333,-54.3675006311111,0.184135018333334,-0.267750217777778,0.180410417222222,-0.47276087505314,0.744565217391304
28,cluster2,28,177,9266,0.166666666666667,0.834782608695652,-7.72466816777781,63.2937810588888,-0.29841086277778,0.55104627222222,-0.321861173657409,0.550380704859903,-0.668115942028985
29,cluster2,29,178,9813,0.833333333333333,0.147826086956522,2.07894108,-20.53173517,0.0901414366666667,-0.168864067777778,0.086622545,-0.178536827565217,0.685507246376812
30,cluster2,30,185,10172,0.0833333333333333,0.782608695652174,-3.23637799555556,13.9579845111111,-0.115964977222222,0.136456777777778,-0.134849083148148,0.121373778357488,-0.699275362318841
31,cluster2,31,187,4538,1,0.330434782608696,19.0056255977777,-30.3958365266667,0.880013621111105,-0.27189781222222,0.791901066574073,-0.264311621971015,0.669565217391304
32,cluster2,32,190,2031,0.875,0.2,3.07709977944444,-28.8636206568056,0.125137999305555,-0.203237047916667,0.128212490810185,-0.250988005711353,0.675
33,cluster2,33,190,9368,0.958333333333333,0.226086956521739,4.83514179055556,-18.9722715868056,0.200816214444444,-0.163503523055556,0.201464241273148,-0.164976274667874,0.732246376811594
34,cluster2,34,191,1785,0.875,0.2,4.04728335777778,-22.3176503022222,0.167926542222222,-0.183518752222222,0.168636806574074,-0.19406652436715,0.675
35,cluster2,35,191,1853,0.958333333333333,0.165217391304348,4.94988315444445,-30.78856355,0.246374701111111,-0.22017454,0.206245131435185,-0.267726639565217,0.793115942028985
36,cluster2,36,191,5259,0.875,0.156521739130435,3.38407250555556,-28.8356715244445,0.106190178333334,-0.22449041,0.141003021064815,-0.250744969777778,0.718478260869565
37,cluster2,37,191,6988,0.916666666666667,0.165217391304348,4.64024080777778,-21.1217811888889,0.195953779444444,-0.158592561111111,0.193343366990741,-0.183667662512077,0.751449275362319
38,cluster2,38,191,12384,0.833333333333333,0.0956521739130435,4.06853759777778,-24.58949554,0.180309416111111,-0.204008121111112,0.169522399907408,-0.213821700347826,0.73768115942029
39,cluster2,39,192,4535,0.125,0.791304347826087,-9.39890166222224,36.0076998677778,-0.378825916111105,0.29768951111111,-0.391620902592594,0.31311043363285,-0.666304347826087
40,cluster2,40,200,1109,0.875,0.182608695652174,1.16399850222222,-13.2523975155556,0.0428244144444445,-0.102470418888888,0.0484999375925925,-0.1152382392657,0.692391304347826
41,cluster2,41,218,1259,1,0.278260869565217,5.36264059999999,-14.8398370211111,0.21950744888889,-0.15747556222222,0.223443358333333,-0.12904206105314,0.721739130434783
42,cluster2,42,222,414,0.958333333333333,0.295652173913043,5.62148333777778,-15.0032501766667,0.204230243333334,-0.113459871111111,0.234228472407407,-0.130463045014493,0.66268115942029
43,cluster2,43,222,4737,1,0.330434782608696,7.00291172888889,-19.6084453355556,0.307684776111111,-0.193296573333333,0.291787988703704,-0.170508220309179,0.669565217391304
44,cluster2,44,222,5683,0.958333333333333,0.28695652173913,5.63701293625,-24.1926277448611,0.231432341180556,-0.183231872777778,0.234875539010417,-0.210370676042271,0.671376811594203
45,cluster2,45,222,7656,0.958333333333333,0.226086956521739,4.38046566444444,-27.1196620577778,0.151378316666667,-0.247346537777777,0.182519402685185,-0.235823148328502,0.732246376811594
46,cluster2,46,253,1109,1,0.330434782608696,1.51965505222222,-7.50404657111111,0.054615392222222,-0.062389892222222,0.0633189605092592,-0.0652525788792271,0.669565217391304
47,cluster2,47,258,414,0.833333333333333,0.156521739130435,4.58886156333334,-30.1937113411111,0.210231011111112,-0.230906596666666,0.191202565138889,-0.262554011661836,0.676811594202899
48,cluster2,48,258,2365,0.875,0.182608695652174,5.10718280444445,-32.3468107122222,0.264916889444444,-0.248507146666666,0.212799283518519,-0.281276614888889,0.692391304347826
49,cluster2,49,258,2939,0.791666666666667,0.121739130434783,3.41883729333334,-24.6510598544444,0.124755076111112,-0.236778805555556,0.142451553888889,-0.21435704221256,0.669927536231884
50,cluster2,50,258,4735,0.791666666666667,0.11304347826087,2.27357767444445,-30.2917898077778,0.084065474444445,-0.246117053333333,0.094732403101852,-0.26340686789372,0.678623188405797
51,cluster2,51,258,5683,0.833333333333333,0.121739130434783,4.60439116180556,-39.3830889093055,0.201882317430555,-0.312161445833333,0.191849631741898,-0.342461642689613,0.711594202898551
52,cluster2,52,258,5879,0.833333333333333,0.139130434782609,3.51890630555556,-29.2611728788889,0.112745833333333,-0.255686693333334,0.146621096064815,-0.254444981555556,0.694202898550725
53,cluster2,53,258,6777,0.958333333333333,0.243478260869565,6.08823096333334,-22.3411878288889,0.244212575555555,-0.211383414444444,0.253676290138889,-0.194271198512077,0.714855072463768
54,cluster2,54,258,6925,0.916666666666667,0.2,5.68964061444445,-24.7480041244444,0.223664707777779,-0.19508447,0.237068358935185,-0.215200035864734,0.716666666666667
55,cluster2,55,258,7163,0.791666666666667,0.0956521739130435,3.06945057444445,-40.56870527,0.13347730388889,-0.315737824444445,0.127893773935185,-0.352771350173913,0.696014492753623
56,cluster2,56,258,7387,0.833333333333333,0.156521739130435,2.80747487444445,-24.5839080233333,0.101140003333333,-0.174498897777778,0.116978119768519,-0.213773113246377,0.676811594202899
57,cluster2,57,258,10554,0.958333333333333,0.269565217391304,5.13372516777778,-10.8861016333333,0.178835427777778,-0.123991241111111,0.213905215324074,-0.0946617533333333,0.688768115942029
58,cluster2,58,268,1326,0.0416666666666667,0.730434782608696,-9.69924995888891,17.3359820322223,-0.409274894444445,0.179912342222226,-0.404135414953705,0.150747669845411,-0.688768115942029
59,cluster2,59,268,1485,0.0833333333333333,0.808695652173913,-5.72488044888888,21.1773385488889,-0.220214665,0.15305042444445,-0.23853668537037,0.184150769990339,-0.72536231884058
60,cluster2,60,268,1503,0.208333333333333,0.91304347826087,-1.23202733555555,38.8489449488889,-0.117322552222222,0.358883558888889,-0.0513344723148145,0.337816912599034,-0.704710144927536
61,cluster2,61,268,2625,0.125,0.808695652173913,-3.73279268555555,20.1145297477778,-0.161662577777779,0.16479774333334,-0.155533028564815,0.174908954328502,-0.683695652173913
62,cluster2,62,268,3311,0,0.669565217391304,-9.86072854333332,16.3827678877778,-0.456676318888886,0.14739147222222,-0.410863689305555,0.142458851198068,-0.669565217391304
63,cluster2,63,268,6277,0.125,0.860869565217391,-3.80777392666666,34.0324998822222,-0.162955683888889,0.308486682222223,-0.158657246944444,0.295934781584541,-0.735869565217391
64,cluster2,64,268,7496,0.0416666666666667,0.71304347826087,-7.00674769642856,21.1463248987302,-0.337996070357142,0.16457961365079,-0.291947820684523,0.183881086075914,-0.671376811594203
65,cluster2,65,268,8308,0.25,0.921739130434783,-1.49592222888887,35.57250932,-0.0851986533333335,0.322233719999999,-0.0623300928703696,0.309326168,-0.671739130434783
66,cluster2,66,268,9498,0.166666666666667,0.843478260869565,-5.5600373011111,31.3215051688889,-0.184806038333335,0.287246236666668,-0.231668220879629,0.272360914512078,-0.676811594202899
67,cluster2,67,268,10871,0.0833333333333333,0.834782608695652,-7.06780323555554,21.8368539677778,-0.332697741666663,0.196857892222223,-0.294491801481481,0.189885686676329,-0.751449275362319
68,cluster2,68,268,11157,0.208333333333333,0.869565217391304,-3.96928144444444,31.6761502955556,-0.238004806111111,0.268203288888886,-0.165386726851852,0.275444785178744,-0.661231884057971
69,cluster2,69,269,4737,0.916666666666667,0.226086956521739,3.87423953444444,-23.9035889455556,0.185818614444444,-0.180655864444445,0.161426647268518,-0.207857295178744,0.690579710144927
70,cluster2,70,279,1853,0.958333333333333,0.260869565217391,7.07991939222222,-19.7308496077778,0.253765788888889,-0.126396223333333,0.294996641342592,-0.171572605285024,0.697463768115942
71,cluster2,71,287,9266,0.0833333333333333,0.808695652173913,-9.66449581666664,42.8888778177777,-0.389810720555555,0.37026072444444,-0.402687325694443,0.372946763632849,-0.72536231884058
72,cluster2,72,290,1259,0.833333333333333,0.0869565217391304,6.31418475555554,-42.4255989833333,0.200132392777775,-0.37495099333333,0.263091031481481,-0.368918252028985,0.746376811594203
73,cluster2,73,290,1619,0.875,0.2,7.39501692555555,-32.5360199322222,0.24244293388889,-0.275386821111112,0.308125705231481,-0.282921912454106,0.675
74,cluster2,74,290,3556,0.958333333333333,0.269565217391304,10.6046275755556,-35.6058025177777,0.447022354444445,-0.26750337222222,0.441859482314815,-0.309615674067633,0.688768115942029
75,cluster2,75,290,4091,0.958333333333333,0.243478260869565,10.8663516166667,-19.7281118444444,0.38997046888889,-0.15689642666667,0.452764650694444,-0.171548798647343,0.714855072463768
76,cluster2,76,290,4291,0.75,0.0869565217391304,3.59144859999999,-34.5352745655555,0.16398910833333,-0.29661589,0.149643691666666,-0.300306735352657,0.66304347826087
77,cluster2,77,290,7959,0.916666666666667,0.147826086956522,6.94119817555557,-25.71544688,0.233192256111111,-0.247585063333329,0.289216590648149,-0.223612581565217,0.768840579710145
78,cluster2,78,290,8543,0.958333333333333,0.269565217391304,6.37862396666668,-20.6295814122222,0.236044380555557,-0.195620882222223,0.265775998611112,-0.179387664454106,0.688768115942029
79,cluster2,79,290,12453,0.791666666666667,0.11304347826087,3.81179287555555,-29.4010620577778,0.125928706666665,-0.23243570777778,0.158824703148148,-0.255661409198068,0.678623188405797
80,cluster2,80,304,598,0.916666666666667,0.252173913043478,4.58599263111111,-15.9314118988889,0.211807807777778,-0.139677865555555,0.191083026296296,-0.138534016512077,0.664492753623188
81,cluster2,81,304,5551,0.833333333333333,0.147826086956522,2.28425568222222,-22.8728722222222,0.123188383888889,-0.198763743333334,0.0951773200925926,-0.198894541062802,0.685507246376812
82,cluster2,82,312,1259,0.916666666666667,0.252173913043478,6.76187175513888,-15.7740383518055,0.278486967916665,-0.16823776180556,0.28174465646412,-0.137165550885266,0.664492753623188
83,cluster2,83,320,6104,0,0.695652173913043,-5.55792298888889,13.7570026466667,-0.181495725555556,0.130819997777778,-0.231580124537037,0.119626109971014,-0.695652173913043
84,cluster2,84,321,9113,0.0416666666666667,0.730434782608696,-4.52115073555556,5.16231146555556,-0.192207898333333,0.0700641488888889,-0.188381280648148,0.0448896649178744,-0.688768115942029
85,cluster2,85,323,7015,0.875,0.156521739130435,8.71070565222223,-32.495784598889,0.366833567777776,-0.24574866333333,0.362946068842593,-0.282572039990339,0.718478260869565
86,cluster2,86,326,7647,0.208333333333333,0.878260869565217,-3.76156533666665,47.9284139922222,-0.131632195555555,0.45267093555555,-0.156731889027777,0.416768817323671,-0.669927536231884
87,cluster2,87,334,9113,0.0833333333333333,0.834782608695652,-3.25702177555556,15.8412816922222,-0.161726723333333,0.124337165555556,-0.135709240648148,0.137750275584541,-0.751449275362319
88,cluster2,88,348,7396,0.166666666666667,0.834782608695652,-3.2888895,43.7413993877778,-0.190745213333333,0.217697841111111,-0.1370370625,0.380359994676328,-0.668115942028985
89,cluster2,89,348,8756,0.0833333333333333,0.765217391304348,-4.55242181777778,37.7985530644444,-0.191212105555556,0.199642286666667,-0.189684242407407,0.328683070125604,-0.681884057971014
90,cluster2,90,348,12099,0.0416666666666667,0.756521739130435,-5.26800715111111,33.1270892277778,-0.21494078,0.149359631111111,-0.219500297962963,0.288061645458937,-0.714855072463768
91,cluster2,91,350,12193,0.833333333333333,0.165217391304348,8.90325436222223,-38.1512938277778,0.324528276666667,-0.336549297777774,0.37096893175926,-0.331750381111111,0.668115942028985
92,cluster2,92,353,8186,0.0833333333333333,0.765217391304348,-4.09708600111111,26.2170808066667,-0.152590736111111,0.208098076666667,-0.170711916712963,0.227974615710145,-0.681884057971014
93,cluster2,93,353,11454,0.166666666666667,0.834782608695652,-6.38134266333333,26.8145512122222,-0.242451457222223,0.232013096666667,-0.265889277638889,0.233170010541063,-0.668115942028985
94,cluster2,94,354,6859,0.916666666666667,0.139130434782609,1.76068504111111,-16.2553801011111,0.0697303638888895,-0.111533451111111,0.0733618767129631,-0.14135113131401,0.777536231884058
95,cluster2,95,355,7015,0.833333333333333,0.11304347826087,8.01105095777777,-43.2791641755556,0.217527525000002,-0.37614480888889,0.333793789907407,-0.376340558048309,0.720289855072464
96,cluster2,96,361,5983,0.916666666666667,0.243478260869565,8.27135850222221,-29.4443517166666,0.368967129999995,-0.19808748666667,0.344639937592592,-0.256037841014493,0.673188405797101
97,cluster2,97,361,11562,1,0.339130434782609,16.5088725433333,-14.8252461066666,0.70942633166666,-0.12698654444444,0.687869689305555,-0.128915183536232,0.660869565217391
98,cluster2,98,363,9323,0.833333333333333,0.165217391304348,7.47985922111112,-30.3992180233333,0.366912707222222,-0.29108450666667,0.31166080087963,-0.264341026289855,0.668115942028985
99,cluster2,99,366,12384,0.791666666666667,0.0956521739130435,2.62979470777778,-33.5274995833333,0.095837519444445,-0.26363717,0.109574779490741,-0.291543474637681,0.696014492753623
100,cluster2,100,367,1259,0.75,0.0521739130434783,2.01415796999999,-39.3220613644444,0.109983287222221,-0.34342078,0.0839232487499996,-0.341930968386473,0.697826086956522
101,cluster2,101,371,6465,0.166666666666667,0.834782608695652,-5.84983419777779,38.6433331722222,-0.28932316611111,0.31718040888889,-0.243743091574075,0.33602898410628,-0.668115942028985
102,cluster2,102,371,9266,0.0416666666666667,0.747826086956522,-15.2027852266667,38.9743237155555,-0.578940446111115,0.30856338777778,-0.633449384444445,0.338907162743961,-0.706159420289855
103,cluster2,103,376,9813,0.875,0.208695652173913,2.57448160333333,-16.56091311,0.112943293333333,-0.124847465555555,0.107270066805556,-0.144007940086956,0.666304347826087
104,cluster2,104,377,3324,0.875,0.208695652173913,3.64946342,-21.7190295811111,0.111076859444445,-0.228693861111111,0.152060975833333,-0.18886112679227,0.666304347826087
105,cluster2,105,377,5683,0.916666666666667,0.252173913043478,6.73326577736111,-27.0668461704167,0.303882505069444,-0.245258360694444,0.280552740723379,-0.235363879742754,0.664492753623188
106,cluster2,106,380,1853,0.833333333333333,0.121739130434783,2.88798153777778,-37.0697392877778,0.142052951666666,-0.261111337777778,0.120332564074074,-0.322345559024154,0.711594202898551
107,cluster2,107,380,2658,0.833333333333333,0.104347826086957,1.58656150444444,-31.6054760411111,0.0970226216666665,-0.254714831111114,0.0661067293518519,-0.274830226444445,0.728985507246377
108,cluster2,108,380,12384,0.791666666666667,0.130434782608696,2.00663598111111,-30.8706712777778,0.101895298888889,-0.252482408888889,0.0836098325462964,-0.268440619806763,0.661231884057971
109,cluster2,109,382,9266,0.0416666666666667,0.834782608695652,-15.4901359544444,53.3672467377777,-0.60157988722222,0.45694929333333,-0.645422331435184,0.464063015111111,-0.793115942028985
110,cluster2,110,389,9113,0.0833333333333333,0.869565217391304,-3.44965700666666,21.0958476177778,-0.145508634444444,0.182508587777778,-0.143735708611111,0.183442153198068,-0.786231884057971
111,cluster2,111,393,4609,0.958333333333333,0.28695652173913,4.82973105,-25.3307474988889,0.196678636666667,-0.176703757777777,0.20123879375,-0.220267369555556,0.671376811594203
112,cluster2,112,393,4775,0.833333333333333,0.147826086956522,3.86399849,-35.9018337611111,0.186986730555556,-0.241604556666667,0.160999937083333,-0.31218985879227,0.685507246376812
113,cluster2,113,393,10381,0.875,0.156521739130435,3.14398876222222,-32.2237634233333,0.135251063888889,-0.206841345555555,0.130999531759259,-0.280206638463768,0.718478260869565
114,cluster2,114,397,1259,0.958333333333333,0.278260869565217,7.87305045555556,-19.0594071588889,0.349035298333331,-0.20866529666667,0.328043768981482,-0.165733975294686,0.680072463768116
115,cluster2,115,414,656,0.125,0.826086956521739,-2.06549464555555,22.3779873411111,-0.0856602316666669,0.186532606666667,-0.0860622768981481,0.194591194270531,-0.701086956521739
116,cluster2,116,414,1127,0.208333333333333,0.895652173913044,-2.18712996888889,27.6392127311111,-0.0821932116666665,0.229568974444444,-0.0911304153703703,0.240340980270531,-0.68731884057971
117,cluster2,117,414,2558,0.0833333333333333,0.791304347826087,-5.75525423,20.3184657488889,-0.243121522777777,0.196462471111111,-0.239802259583333,0.176682310859903,-0.707971014492754
118,cluster2,118,414,3030,0.166666666666667,0.843478260869565,-3.43491764333333,23.2653808544444,-0.139739332777778,0.191149814444445,-0.143121568472222,0.202307659603865,-0.676811594202899
119,cluster2,119,414,3205,0.208333333333333,0.878260869565217,-3.53673507777778,22.7212549166667,-0.111421802777777,0.175705252222222,-0.147363961574074,0.197576129710145,-0.669927536231884
120,cluster2,120,414,3728,0.0833333333333333,0.852173913043478,-4.72634347777777,24.1587197766666,-0.191212778888888,0.21468989,-0.196930978240741,0.210075824144927,-0.768840579710145
121,cluster2,121,414,4414,0.208333333333333,0.88695652173913,-2.66773875,26.7129517833333,-0.115188221111111,0.23968549,-0.11115578125,0.232286537246377,-0.678623188405797
122,cluster2,122,414,4753,0,0.660869565217391,-5.90355402888889,15.52323486,-0.224449963888889,0.154498336666666,-0.24598141787037,0.134984650956522,-0.660869565217391
123,cluster2,123,414,4884,0.0833333333333333,0.747826086956522,-3.27768303849206,18.0123513584127,-0.134167882579365,0.125233929206352,-0.136570126603836,0.156629142247067,-0.664492753623188
124,cluster2,124,414,5718,0.0833333333333333,0.808695652173913,-4.11648613888888,18.4841047833333,-0.175854556111111,0.168024327777778,-0.171520255787037,0.160731345942029,-0.72536231884058
125,cluster2,125,414,5854,0.125,0.834782608695652,-3.72324699777778,26.5881530977778,-0.150381506666667,0.235170077777778,-0.155135291574074,0.231201331285024,-0.709782608695652
126,cluster2,126,414,6021,0.125,0.852173913043478,-4.93236982555555,36.1226232822222,-0.206604148333333,0.316445822222222,-0.205515409398148,0.314109767671498,-0.727173913043478
127,cluster2,127,414,6104,0,0.68695652173913,-9.06392118333333,15.2396942366666,-0.360721536111111,0.12189167,-0.377663382638889,0.13251908031884,-0.68695652173913
128,cluster2,128,414,6531,0.0833333333333333,0.895652173913044,-3.90437752444444,25.07073226,-0.144395776111111,0.214028332222222,-0.162682396851852,0.218006367478261,-0.81231884057971
129,cluster2,129,414,6788,0,0.660869565217391,-10.7190718977778,10.0713817566667,-0.439498591111112,0.101726941111111,-0.446627995740741,0.0875772326666665,-0.660869565217391
130,cluster2,130,414,6962,0.0416666666666667,0.730434782608696,-4.04426965111111,14.4418841377778,-0.197168421111111,0.140335747777778,-0.168511235462963,0.125581601198067,-0.688768115942029
131,cluster2,131,414,7119,0.0416666666666667,0.739130434782609,-6.78072750555556,17.7250837044444,-0.262792531111111,0.135182087777778,-0.282530312731481,0.154131162647343,-0.697463768115942
132,cluster2,132,414,7128,0.0833333333333333,0.765217391304348,-5.02232742222222,19.3221594222222,-0.176832262777778,0.157516543333333,-0.209263642592593,0.168018777584541,-0.681884057971014
133,cluster2,133,414,7165,0.0833333333333333,0.773913043478261,-4.39564658333333,15.8398232233333,-0.178627388333333,0.161672694444444,-0.183151940972222,0.137737593246377,-0.690579710144927
134,cluster2,134,414,7172,0.0833333333333333,0.747826086956522,-4.24643907,18.4092655311111,-0.156700706666667,0.166368585555555,-0.17693496125,0.160080569835749,-0.664492753623188
135,cluster2,135,414,7181,0.208333333333333,0.921739130434783,-1.85740956666666,26.4759326711111,-0.0809831227777775,0.216145037777778,-0.0773920652777777,0.230225501487923,-0.713405797101449
136,cluster2,136,414,7399,0.208333333333333,0.878260869565217,-3.23415597666667,27.9572371866667,-0.167693901111111,0.205469733333333,-0.134756499027778,0.24310641031884,-0.669927536231884
137,cluster2,137,414,8023,0,0.695652173913043,-8.08354192222222,16.0067464511111,-0.28036218,0.153040271111111,-0.336814246759259,0.139189099574879,-0.695652173913043
138,cluster2,138,414,8186,0.125,0.91304347826087,-2.93286324333333,40.30103695,-0.108157666111111,0.359431312222222,-0.122202635138889,0.350443799565217,-0.78804347826087
139,cluster2,139,414,8268,0,0.747826086956522,-7.50513812,21.66885757,-0.280839747222222,0.189490147777778,-0.312714088333333,0.188424848434782,-0.747826086956522
140,cluster2,140,414,8411,0.166666666666667,0.878260869565217,-2.81490914777778,25.58152879,-0.130671118888888,0.21382673,-0.117287881157407,0.222448076434782,-0.711594202898551
141,cluster2,141,414,8579,0.25,0.965217391304348,-2.26644717555555,33.0896640122222,-0.0969166499999995,0.26560995,-0.0944352989814814,0.287736208801932,-0.715217391304348
142,cluster2,142,414,9507,0.0833333333333333,0.756521739130435,-3.46739532,16.1419717633333,-0.159809977222222,0.129716628888889,-0.144474805,0.140364971855072,-0.673188405797101
143,cluster2,143,414,9956,0.0833333333333333,0.860869565217391,-4.17655462,21.0217394533333,-0.174816931666667,0.184216213333334,-0.174023109166667,0.182797734376811,-0.777536231884058
144,cluster2,144,414,9961,0.166666666666667,0.852173913043478,-4.27842515333334,30.1450799177778,-0.151426215555555,0.26465779,-0.178267714722222,0.262131129719807,-0.685507246376812
145,cluster2,145,414,9989,0.0833333333333333,0.782608695652174,-6.05885066777778,18.2087773455555,-0.201336979444444,0.145863926666666,-0.252452111157407,0.158337194309179,-0.699275362318841
146,cluster2,146,414,10031,0.125,0.817391304347826,-6.34798821777777,18.1691452933333,-0.248112551666666,0.148805502222222,-0.264499509074074,0.157992567768116,-0.692391304347826
147,cluster2,147,414,10297,0.208333333333333,0.904347826086957,-2.56377647111111,32.2098531577778,-0.135292994444444,0.263924175555555,-0.10682401962963,0.28008567963285,-0.696014492753623
148,cluster2,148,414,10356,0.0416666666666667,0.747826086956522,-4.79155576,15.1255701922222,-0.185888558333334,0.111301614444445,-0.199648156666667,0.131526697323671,-0.706159420289855
149,cluster2,149,414,10662,0.0416666666666667,0.71304347826087,-4.69702802111111,22.1499477733333,-0.200155793333333,0.203735834444444,-0.19570950087963,0.192608241507246,-0.671376811594203
150,cluster2,150,414,10790,0.25,0.91304347826087,-1.99050092888889,21.9418911266667,-0.0898537933333335,0.185510478888889,-0.0829375387037036,0.190799053275362,-0.66304347826087
151,cluster2,151,414,10803,0.0833333333333333,0.808695652173913,-3.82195676333333,23.7670746388889,-0.146194657777778,0.219702202222222,-0.159248198472222,0.206670214251208,-0.72536231884058
152,cluster2,152,414,11269,0.166666666666667,0.860869565217391,-4.18809587555555,26.3601844833333,-0.173229828333334,0.180274206666667,-0.174503994814815,0.229218995507246,-0.694202898550725
153,cluster2,153,414,11548,0,0.834782608695652,-4.72443040555555,26.3034875488889,-0.184633035000001,0.189319192222222,-0.196851266898148,0.22872597868599,-0.834782608695652
154,cluster2,154,414,11855,0.0833333333333333,0.756521739130435,-4.26658591444444,18.4470227644444,-0.164474587222222,0.136345828888889,-0.177774413101852,0.160408893603865,-0.673188405797101
155,cluster2,155,414,12234,0.0833333333333333,0.782608695652174,-4.65576434333333,19.2180986744444,-0.209727736666667,0.165637866666666,-0.193990180972222,0.167113901516908,-0.699275362318841
156,cluster2,156,414,12368,0.125,0.808695652173913,-4.78513461555555,21.8147453433333,-0.155267785555555,0.179686082222222,-0.199380608981481,0.189693437768116,-0.683695652173913
157,cluster2,157,414,12496,0.125,0.826086956521739,-3.71271525666667,21.3594452255555,-0.167749622777778,0.214401731111109,-0.154696469027778,0.185734306309179,-0.701086956521739
