,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,sum_dist_cluster,sum_dist_not_cluster,avg_dist_cluster,avg_dist_not_cluster,med_dist_cluster,med_dist_not_cluster,prop_diff
343,cluster4,343,2402,7743,0,0.714285714285714,-11.4623996888889,38.4182577933333,-0.552793891666666,0.316833776666666,-0.573119984444445,0.322842502464986,-0.714285714285714
344,cluster4,344,2402,10860,0.15,0.857142857142857,-6.41551213333334,53.93472542,-0.219199622777777,0.388425325555556,-0.320775606666667,0.453232986722689,-0.707142857142857
345,cluster4,345,2402,12121,0.15,0.823529411764706,-8.20534718666667,47.9016566466667,-0.293335709444445,0.384195402222222,-0.410267359333334,0.402534929803922,-0.673529411764706
346,cluster4,346,2405,5458,0.15,0.831932773109244,-2.45514102444445,29.6012152455556,-0.160069933888889,0.303913652222222,-0.122757051222222,0.248749707945845,-0.681932773109244
347,cluster4,347,2406,5458,0.15,0.873949579831933,-1.96854161444444,45.9294906555556,-0.100468688888889,0.35704372,-0.0984270807222222,0.385962106349206,-0.723949579831933
348,cluster4,348,2406,9298,0.15,0.848739495798319,-5.62784784777778,30.1796742477778,-0.250216152777778,0.208512593333333,-0.281392392388889,0.253610707964519,-0.698739495798319
349,cluster4,349,2417,10307,0.15,0.873949579831933,-3.27484717888889,33.2346969233333,-0.154477940555555,0.271234331111111,-0.163742358944444,0.279283167422969,-0.723949579831933
350,cluster4,350,2431,10860,0.1,0.781512605042017,-8.81577673,26.9125898588889,-0.437646531111111,0.200755208888889,-0.4407888365,0.226156217301587,-0.681512605042017
351,cluster4,351,2432,7743,0.2,0.882352941176471,-5.2548815088889,60.0801730688889,-0.260121655,0.491525486666666,-0.262744075444445,0.504875403940243,-0.682352941176471
352,cluster4,352,2446,10860,0.2,0.865546218487395,-4.64678149444445,31.3259234288889,-0.188798521111114,0.297590978888889,-0.232339074722222,0.263243054024276,-0.665546218487395
353,cluster4,353,2447,12121,0.05,0.722689075630252,-9.02325001333334,14.8874430233333,-0.443145017222225,0.167243535555556,-0.451162500666667,0.125104563221288,-0.672689075630252
354,cluster4,354,2453,10307,0.15,0.815126050420168,-4.84513401333333,26.657444,-0.273054962777778,0.196563124444444,-0.242256700666667,0.224012134453782,-0.665126050420168
355,cluster4,355,2454,9298,0.15,0.815126050420168,-4.43275010888889,24.3974689944444,-0.147376968888889,0.17557298,-0.221637505444445,0.205020747852474,-0.665126050420168
356,cluster4,356,2458,6189,0.25,0.915966386554622,-3.17359516555556,35.7790432122222,-0.0927530794444444,0.254364598888889,-0.158679758277778,0.300664228674136,-0.665966386554622
357,cluster4,357,2458,9982,0.15,0.823529411764706,-1.23896116222222,21.0674529644444,-0.0709186394444445,0.152162206666667,-0.0619480581111112,0.177037419869281,-0.673529411764706
358,cluster4,358,2458,10464,0.25,0.949579831932773,-0.881387954444446,33.0178898311111,-0.0732928661111113,0.214606777777777,-0.0440693977222223,0.277461259084967,-0.699579831932773
359,cluster4,359,2460,10727,0.1,0.80672268907563,-8.61051876333333,29.2261009844445,-0.385119906666667,0.24337424,-0.430525938166666,0.245597487264239,-0.70672268907563
360,cluster4,360,2460,11932,0.05,0.722689075630252,-4.70613968555555,16.6297539744444,-0.205639621666667,0.119833321111111,-0.235306984277778,0.139745831718021,-0.672689075630252
361,cluster4,361,2468,10860,0.1,0.781512605042017,-8.73719941,37.3814384266667,-0.440522133333334,0.358432843333334,-0.4368599705,0.314129734677871,-0.681512605042017
362,cluster4,362,2468,11830,0.05,0.714285714285714,-9.81110983444444,22.74706097,-0.392512578333333,0.217279521111112,-0.490555491722222,0.191151772857143,-0.664285714285714
363,cluster4,363,2474,9876,0.15,0.815126050420168,-3.50786036111112,40.1041879988889,-0.19708935222222,0.369718994444444,-0.175393018055556,0.33700998318394,-0.665126050420168
364,cluster4,364,2476,12121,0.2,0.890756302521008,-2.89455201222223,70.0474371258333,-0.104394128958335,0.600114339722222,-0.144727600611111,0.588633925427171,-0.690756302521008
365,cluster4,365,2478,5458,0.1,0.80672268907563,-3.72156689555556,29.8628362833333,-0.167028426666667,0.29165809,-0.186078344777778,0.250948204061625,-0.70672268907563
366,cluster4,366,2485,12121,0.15,0.815126050420168,-6.9519221488889,37.5397633111111,-0.278238211666667,0.301338978888889,-0.347596107444445,0.31546019589169,-0.665126050420168
367,cluster4,367,2498,10860,0.15,0.823529411764706,-5.06818269444445,33.5652483444444,-0.254486384444445,0.325015796666666,-0.253409134722222,0.282060910457516,-0.673529411764706
368,cluster4,368,2498,12121,0.1,0.798319327731092,-6.85801774777778,27.5321795711111,-0.343540337777778,0.289182041111111,-0.342900887388889,0.231362853538749,-0.698319327731093
369,cluster4,369,2507,11830,0.1,0.764705882352941,-5.72645859333333,32.6852111455556,-0.364776491666666,0.252536174444445,-0.286322929666667,0.274665639878618,-0.664705882352941
370,cluster4,370,2510,2606,0.9,0.159663865546218,5.36514663,-19.8804114366667,0.249152178888889,-0.18666183,0.2682573315,-0.167062280980392,0.740336134453782
371,cluster4,371,2510,2690,0.85,0.142857142857143,5.55946964888889,-21.26592673,0.227959292777777,-0.160690344444444,0.277973482444445,-0.178705266638655,0.707142857142857
372,cluster4,372,2510,2737,0.8,0.126050420168067,3.85266776,-26.8607377477778,0.124641022222222,-0.245166195555555,0.192633388,-0.225720485275444,0.673949579831933
373,cluster4,373,2510,2954,0.85,0.159663865546218,4.63348158555556,-16.2989386388889,0.192129870555555,-0.13943003,0.231674079277778,-0.136965870915033,0.690336134453782
374,cluster4,374,2510,3050,0.75,0.0588235294117647,3.33717202555556,-33.5569516344445,0.14535032,-0.29653349,0.166858601277778,-0.281991190205416,0.691176470588235
375,cluster4,375,2510,3236,0.9,0.218487394957983,5.93877409666667,-16.1292599833333,0.183333131111111,-0.132118736666666,0.296938704833334,-0.135539999859944,0.681512605042017
376,cluster4,376,2510,3393,0.85,0.142857142857143,4.03055746103175,-26.8569863661905,0.151428083849207,-0.21638712531746,0.201527873051587,-0.225688961060424,0.707142857142857
377,cluster4,377,2510,3656,0.9,0.218487394957983,5.77228856333334,-15.2509929111111,0.18717503,-0.126649742222222,0.288614428166667,-0.128159604295051,0.681512605042017
378,cluster4,378,2510,3776,0.8,0.126050420168067,4.82688722333334,-30.16503939,0.222893887222222,-0.230895758888889,0.241344361166667,-0.253487725966387,0.673949579831933
379,cluster4,379,2510,3861,0.8,0.134453781512605,5.92177589444445,-30.8700415688889,0.243669921666667,-0.217862106666667,0.296088794722222,-0.259412114024276,0.665546218487395
380,cluster4,380,2510,4161,0.9,0.19327731092437,5.68967602777778,-19.2512006977778,0.219160681666667,-0.192673672222222,0.284483801388889,-0.161774795779645,0.70672268907563
381,cluster4,381,2510,4166,0.9,0.201680672268908,6.34535720222223,-20.5804506611111,0.263547672222222,-0.154982845555556,0.317267860111111,-0.172944963538749,0.698319327731092
382,cluster4,382,2510,4200,0.9,0.226890756302521,6.24946470111111,-14.9809238522222,0.285207424444445,-0.140919164444444,0.312473235055556,-0.125890116405229,0.673109243697479
383,cluster4,383,2510,4239,0.8,0.117647058823529,5.07224565333334,-33.6317046222222,0.223854477777778,-0.24498866,0.253612282666667,-0.282619366573296,0.682352941176471
384,cluster4,384,2510,4247,0.8,0.092436974789916,3.88985070111111,-38.0584786933333,0.147509961111111,-0.281632068888889,0.194492535055556,-0.319819148683473,0.707563025210084
385,cluster4,385,2510,4367,0.8,0.117647058823529,4.21452099333334,-20.10015512,0.110759675555555,-0.191699473333334,0.210726049666667,-0.168908866554622,0.682352941176471
386,cluster4,386,2510,4411,0.85,0.126050420168067,5.03246679777778,-28.5092418922222,0.219752566666667,-0.206863897777778,0.251623339888889,-0.239573461279178,0.723949579831933
387,cluster4,387,2510,4566,0.85,0.142857142857143,6.06090228666667,-26.2934796544445,0.250144314444445,-0.193289984444445,0.303045114333333,-0.22095361054155,0.707142857142857
388,cluster4,388,2510,4785,0.85,0.126050420168067,3.92014455777778,-31.7536431055556,0.181729702777778,-0.235972728888889,0.196007227888889,-0.266837337021475,0.723949579831933
389,cluster4,389,2510,4793,0.9,0.159663865546218,6.48103872444445,-23.1119360366667,0.303974347222222,-0.155244956666666,0.324051936222222,-0.194217949887955,0.740336134453782
390,cluster4,390,2510,4838,0.9,0.235294117647059,6.06606362777778,-28.6791078444444,0.255584146111112,-0.116267087777778,0.303303181388889,-0.241000906255836,0.664705882352941
391,cluster4,391,2510,4867,0.75,0.0756302521008403,3.41035566222222,-38.28093086,0.126602645,-0.316417195555555,0.170517783111111,-0.321688494621849,0.67436974789916
392,cluster4,392,2510,4887,0.75,0.0840336134453782,4.17707429000001,-25.8662966511111,0.136633472222222,-0.219548423333333,0.2088537145,-0.217363837404295,0.665966386554622
393,cluster4,393,2510,5328,0.9,0.210084033613445,6.98747964666667,-15.2016715822222,0.345032238888889,-0.11160317,0.349373982333333,-0.127745139346405,0.689915966386555
394,cluster4,394,2510,5515,0.85,0.159663865546218,3.98610838222223,-24.6455012844444,0.158178735555555,-0.198100284444445,0.199305419111111,-0.207105052810457,0.690336134453782
395,cluster4,395,2510,5594,0.85,0.168067226890756,4.78129322111111,-26.3593183477778,0.168815192222222,-0.237490365555555,0.239064661055556,-0.221506876872082,0.681932773109244
396,cluster4,396,2510,5637,0.85,0.159663865546218,5.30763446777778,-20.6152847488889,0.207184707777778,-0.186995308888889,0.265381723388889,-0.173237686965453,0.690336134453782
397,cluster4,397,2510,5688,0.95,0.243697478991597,7.74982665555556,-10.26320305,0.297805003888889,-0.09607071,0.387491332777778,-0.0862454037815126,0.706302521008403
398,cluster4,398,2510,5922,0.95,0.260504201680672,8.02465913888889,-10.3252826577778,0.323897727777778,-0.106396901111111,0.401232956944445,-0.0867670811577965,0.689495798319328
399,cluster4,399,2510,6003,0.8,0.092436974789916,4.18358741444445,-29.0421833955556,0.117336891666666,-0.275325758888889,0.209179370722222,-0.24405196130719,0.707563025210084
400,cluster4,400,2510,6090,0.8,0.126050420168067,5.41960814666667,-22.5956766411111,0.178190343888889,-0.224342037777778,0.270980407333333,-0.189879635639589,0.673949579831933
401,cluster4,401,2510,6127,0.95,0.26890756302521,6.87773821,-16.6004543955556,0.268453330555555,-0.0964401644444444,0.3438869105,-0.139499616769374,0.68109243697479
402,cluster4,402,2510,6177,0.95,0.26890756302521,7.19814965555556,-8.52965709666667,0.265052252777778,-0.0781762311111116,0.359907482777778,-0.0716777907282913,0.68109243697479
403,cluster4,403,2510,6207,0.85,0.159663865546218,5.26455819444445,-17.338819,0.227182420555556,-0.151430565555556,0.263227909722222,-0.145704361344538,0.690336134453782
404,cluster4,404,2510,6261,0.8,0.109243697478992,4.12871766222223,-25.7826311033333,0.138878595555556,-0.213111202222223,0.206435883111111,-0.21666076557423,0.690756302521008
405,cluster4,405,2510,6300,0.85,0.142857142857143,5.01668957222222,-16.76406519,0.207344811111111,-0.152263454444444,0.250834478611111,-0.140874497394958,0.707142857142857
406,cluster4,406,2510,6314,0.9,0.226890756302521,7.23230096888889,-16.1570301644444,0.294442458333333,-0.149410531111111,0.361615048444445,-0.135773362726424,0.673109243697479
407,cluster4,407,2510,6401,0.8,0.126050420168067,4.54602049111111,-30.84225077,0.107446783333333,-0.256703945555556,0.227301024555556,-0.25917857789916,0.673949579831933
408,cluster4,408,2510,6407,0.8,0.117647058823529,4.66223179111111,-30.3038840477778,0.15822222,-0.27127603,0.233111589555556,-0.254654487796452,0.682352941176471
409,cluster4,409,2510,6704,0.9,0.134453781512605,5.11005458666667,-30.9185693922222,0.124605006111111,-0.239400267777778,0.255502729333333,-0.25981991085901,0.765546218487395
410,cluster4,410,2510,6803,0.8,0.126050420168067,4.72993404666667,-24.7178801822222,0.129320631666666,-0.218675953333333,0.236496702333333,-0.207713278842204,0.673949579831933
411,cluster4,411,2510,6841,0.9,0.235294117647059,6.59435383777778,-15.2726632866667,0.226960442777777,-0.130996145555556,0.329717691888889,-0.128341708291317,0.664705882352941
412,cluster4,412,2510,6882,0.8,0.126050420168067,4.28528135444445,-29.4556537855556,0.161797858333333,-0.246545963333333,0.214264067722222,-0.247526502399627,0.673949579831933
413,cluster4,413,2510,6932,0.8,0.126050420168067,4.37798995666667,-23.0898658811111,0.147179898888889,-0.218900932222222,0.218899497833333,-0.194032486395892,0.673949579831933
414,cluster4,414,2510,6947,0.95,0.226890756302521,6.08370454777778,-11.3741414866667,0.240638831666667,-0.123059897777778,0.304185227388889,-0.0955810208963586,0.723109243697479
415,cluster4,415,2510,7154,0.95,0.277310924369748,5.6758848,-16.7086817244444,0.17772824,-0.139304054444445,0.28379424,-0.140409090121382,0.672689075630252
416,cluster4,416,2510,7217,0.9,0.218487394957983,7.94847603960318,-14.6434396497619,0.354345311904762,-0.141832022936508,0.397423801980159,-0.123054114703882,0.681512605042017
417,cluster4,417,2510,7251,0.75,0.0588235294117647,3.49275801674603,-31.5326741719048,0.0807286063492065,-0.264085249206349,0.174637900837302,-0.26498045522609,0.691176470588235
418,cluster4,418,2510,7257,0.9,0.126050420168067,5.69695525222222,-26.5564416077778,0.201578516111111,-0.22636363,0.284847762611111,-0.223163374855275,0.773949579831933
419,cluster4,419,2510,7267,0.8,0.134453781512605,5.17672784222222,-21.9377993833333,0.156027811666667,-0.179757497777778,0.258836392111111,-0.184351255322129,0.665546218487395
420,cluster4,420,2510,7383,1,0.260504201680672,9.02355604888889,-10.95029838,0.398536525,-0.0780842111111116,0.451177802444445,-0.0920193141176471,0.739495798319328
421,cluster4,421,2510,7393,0.85,0.126050420168067,5.25050116333333,-19.2661699955556,0.196831513888889,-0.162707578888889,0.262525058166667,-0.161900588197946,0.723949579831933
422,cluster4,422,2510,7424,0.9,0.126050420168067,5.17791487174603,-22.9143316383333,0.171155866031746,-0.177318691587301,0.258895743587302,-0.19255740872549,0.773949579831933
423,cluster4,423,2510,7509,0.8,0.100840336134454,4.86121338111111,-25.9493539766667,0.183812572777778,-0.239058095555556,0.243060669055556,-0.218061798123249,0.699159663865546
424,cluster4,424,2510,8024,0.9,0.201680672268908,5.37708521444445,-18.1414901977778,0.222174236111111,-0.132020727777778,0.268854260722222,-0.152449497460317,0.698319327731092
425,cluster4,425,2510,8031,0.8,0.126050420168067,3.97409248333334,-24.1312936155556,0.150805733333333,-0.214744834444445,0.198704624166667,-0.202783979962652,0.673949579831933
426,cluster4,426,2510,8125,0.85,0.134453781512605,5.37925569333334,-25.3809349488889,0.217566452777778,-0.194560557777778,0.268962784666667,-0.213285167637722,0.715546218487395
427,cluster4,427,2510,8167,0.8,0.0756302521008403,5.90786323333334,-58.0502021544444,0.236505546111111,-0.433053725555555,0.295393161666667,-0.487816824827264,0.72436974789916
428,cluster4,428,2510,8229,0.95,0.252100840336134,6.88043221888889,-12.8115953733333,0.248095800555556,-0.114395796666667,0.344021610944445,-0.107660465322129,0.697899159663866
429,cluster4,429,2510,8265,0.75,0.0840336134453782,4.55757199111111,-26.5887525555556,0.189986067777777,-0.227017252222222,0.227878599555556,-0.223434895424837,0.665966386554622
430,cluster4,430,2510,8326,0.95,0.218487394957983,6.94514112222223,-19.0495463444444,0.289465029444444,-0.157237707777778,0.347257056111111,-0.160080221381886,0.731512605042017
431,cluster4,431,2510,8362,0.9,0.226890756302521,5.56093964444445,-16.2275781877778,0.217570988333333,-0.105950328888889,0.278046982222222,-0.136366203258637,0.673109243697479
432,cluster4,432,2510,8453,0.9,0.218487394957983,5.91604791111111,-31.4432547544444,0.270949597777778,-0.224860068888889,0.295802395555556,-0.264229031549953,0.681512605042017
433,cluster4,433,2510,8482,0.95,0.218487394957983,7.81496415333334,-22.2176071355556,0.310236821666667,-0.161225016666666,0.390748207666667,-0.186702580971055,0.731512605042017
434,cluster4,434,2510,8820,0.75,0.0840336134453782,4.10011939,-57.6523894688889,0.148809240555556,-0.38406805,0.2050059695,-0.4844738610831,0.665966386554622
435,cluster4,435,2510,8821,0.8,0.126050420168067,5.04797716222222,-20.4503135544444,0.219650592222223,-0.173129855555556,0.252398858111111,-0.171851374407096,0.673949579831933
436,cluster4,436,2510,8832,0.8,0.126050420168067,3.67728539555556,-30.7530628955556,0.1436227,-0.239018955555555,0.183864269777778,-0.258429099962652,0.673949579831933
437,cluster4,437,2510,8834,0.8,0.126050420168067,5.04361465111112,-26.9693679066667,0.212196442777778,-0.221174267777777,0.252180732555556,-0.226633343753501,0.673949579831933
438,cluster4,438,2510,8873,0.9,0.184873949579832,5.96949254444445,-17.47879551,0.236074608333333,-0.163208043333333,0.298474627222222,-0.146880634537815,0.715126050420168
439,cluster4,439,2510,8893,0.95,0.218487394957983,7.85144627,-15.18553429,0.289141898333333,-0.128028673333333,0.3925723135,-0.12760953184874,0.731512605042017
440,cluster4,440,2510,8917,0.8,0.134453781512605,6.20370919888889,-19.59549823,0.230725548333333,-0.160031673333333,0.310185459944445,-0.164668052352941,0.665546218487395
441,cluster4,441,2510,9029,0.95,0.210084033613445,6.43470436333333,-13.5650349022222,0.269687148888889,-0.134209371111111,0.321735218166667,-0.113991889934641,0.739915966386555
442,cluster4,442,2510,9038,0.8,0.100840336134454,4.77373032888889,-31.6947361833333,0.137536815555556,-0.243071681111111,0.238686516444445,-0.266342320868347,0.699159663865546
443,cluster4,443,2510,9041,0.75,0.0756302521008403,4.10572017888889,-39.6648011577778,0.131683685555556,-0.333116064444444,0.205286008944445,-0.333317656788049,0.67436974789916
444,cluster4,444,2510,9095,0.95,0.285714285714286,5.32703194222222,-10.1642248488889,0.164638163333334,-0.0862962200000004,0.266351597111111,-0.0854136541923436,0.664285714285714
445,cluster4,445,2510,9236,0.95,0.260504201680672,8.13591755222223,-13.6648168388889,0.354431102777778,-0.119013783333334,0.406795877611111,-0.114830393604108,0.689495798319328
446,cluster4,446,2510,9389,0.95,0.26890756302521,5.90689030666667,-9.30271113222222,0.23793717,-0.0847767077777778,0.295344515333334,-0.0781740431279178,0.68109243697479
447,cluster4,447,2510,9395,0.8,0.117647058823529,5.09031963888889,-28.0241854083333,0.196172982539682,-0.228344324047619,0.254515981944445,-0.235497356372549,0.682352941176471
448,cluster4,448,2510,9400,0.9,0.134453781512605,5.22199606111111,-28.2961475733333,0.166334725555556,-0.223418757777778,0.261099803055556,-0.237782752717087,0.765546218487395
449,cluster4,449,2510,9401,1,0.327731092436975,7.31340461,-7.75403197222222,0.251865446666667,-0.0685720766666666,0.3656702305,-0.0651599325396826,0.672268907563025
450,cluster4,450,2510,9426,0.75,0.0840336134453782,2.65840479888889,-42.4639696533333,0.103498568888889,-0.318365591111111,0.132920239944445,-0.356840081120448,0.665966386554622
451,cluster4,451,2510,9454,0.9,0.159663865546218,5.41825341555556,-29.3403694666667,0.182401236111111,-0.197753483333334,0.270912670777778,-0.246557726610644,0.740336134453782
452,cluster4,452,2510,9514,0.95,0.235294117647059,6.32933433888889,-13.98415946,0.248132667222222,-0.105210256666667,0.316466716944445,-0.117513945042017,0.714705882352941
453,cluster4,453,2510,9699,0.75,0.0840336134453782,4.09403865777778,-27.8790042366667,0.162912777777778,-0.247212166666666,0.204701932888889,-0.234277346526611,0.665966386554622
454,cluster4,454,2510,9727,0.9,0.235294117647059,6.38395582666667,-20.1055833566667,0.339334705,-0.149428211111111,0.319197791333333,-0.168954481988796,0.664705882352941
455,cluster4,455,2510,10088,0.9,0.151260504201681,5.62245885333334,-20.0545554366667,0.216246749444444,-0.156779134444444,0.281122942666667,-0.168525675938375,0.748739495798319
456,cluster4,456,2510,10176,0.85,0.109243697478992,5.75092667,-25.1408438455556,0.199667565555556,-0.211487112222222,0.2875463335,-0.211267595340803,0.740756302521008
457,cluster4,457,2510,10178,0.95,0.260504201680672,7.82809702222223,-8.73760597222222,0.314535723333334,-0.0787838533333333,0.391404851111111,-0.073425260270775,0.689495798319328
458,cluster4,458,2510,10258,0.85,0.176470588235294,5.44751832555556,-20.62193215,0.233374938888889,-0.213929372222222,0.272375916277778,-0.173293547478992,0.673529411764706
459,cluster4,459,2510,10321,0.85,0.092436974789916,4.29227730222223,-22.3188546844444,0.109909538888889,-0.194997366666666,0.214613865111111,-0.187553400709617,0.757563025210084
460,cluster4,460,2510,10391,0.95,0.285714285714286,6.78798068777778,-8.34851808333334,0.284685028888889,-0.0985309677777782,0.339399034388889,-0.0701556141456583,0.664285714285714
461,cluster4,461,2510,10509,0.75,0.0672268907563025,3.80645905031746,-34.8600302733333,0.107951912261905,-0.287731685634921,0.190322952515873,-0.292941430868347,0.682773109243697
462,cluster4,462,2510,10550,0.8,0.126050420168067,5.91765207222223,-30.7585025255556,0.252172541666666,-0.236102562222223,0.295882603611111,-0.258474811139122,0.673949579831933
463,cluster4,463,2510,10601,0.75,0.0840336134453782,3.93245467103175,-27.9759063247619,0.135223383412698,-0.229150704126985,0.196622733551587,-0.235091649787915,0.665966386554622
464,cluster4,464,2510,10761,0.8,0.126050420168067,4.51147622666667,-21.3993835377778,0.162428418333333,-0.205660644444445,0.225573811333333,-0.179826752418301,0.673949579831933
465,cluster4,465,2510,10791,0.85,0.184873949579832,5.30253064777778,-23.90228045,0.178578392777778,-0.206960044444444,0.265126532388889,-0.200859499579832,0.665126050420168
466,cluster4,466,2510,10794,1,0.327731092436975,7.7446192,-6.00693501444445,0.352768664444445,-0.0554594855555555,0.38723096,-0.0504784454995332,0.672268907563025
467,cluster4,467,2510,10870,0.9,0.201680672268908,5.50871675603175,-17.7455260047619,0.214846047619048,-0.147241595634921,0.275435837801588,-0.149122067266907,0.698319327731092
468,cluster4,468,2510,10872,0.85,0.176470588235294,5.50980846444445,-23.9382481933333,0.241972774444445,-0.195212602222222,0.275490423222222,-0.20116174952381,0.673529411764706
469,cluster4,469,2510,10911,0.85,0.176470588235294,4.24181121555556,-25.87610178,0.203588209444445,-0.230545478888889,0.212090560777778,-0.217446233445378,0.673529411764706
470,cluster4,470,2510,11016,0.85,0.117647058823529,4.25018359666667,-24.2428871333333,0.145369838888889,-0.203772663333333,0.212509179833333,-0.203721740616247,0.732352941176471
471,cluster4,471,2510,11108,0.9,0.168067226890756,5.61144038444445,-19.2945891166667,0.207710832777778,-0.1744482,0.280572019222222,-0.162139404341737,0.731932773109244
472,cluster4,472,2510,11175,0.95,0.226890756302521,6.59260759333333,-11.5086137666667,0.227764162222222,-0.108346253333333,0.329630379666667,-0.0967110400560224,0.723109243697479
473,cluster4,473,2510,11297,0.8,0.134453781512605,4.74325277111111,-34.1421576344445,0.182681065555555,-0.268559854444445,0.237162638555556,-0.286908887684407,0.665546218487395
474,cluster4,474,2510,11306,0.9,0.168067226890756,6.07553777333333,-24.5672485722222,0.278318312777778,-0.205056108888889,0.303776888666667,-0.206447466993464,0.731932773109244
475,cluster4,475,2510,11312,0.9,0.218487394957983,5.14671422111111,-19.3960413166667,0.222497303333333,-0.198298021111111,0.257335711055556,-0.162991943837535,0.681512605042017
476,cluster4,476,2510,11338,0.9,0.235294117647059,7.53007547388889,-21.2822416654762,0.32186544218254,-0.156853844047619,0.376503773694445,-0.178842366936775,0.664705882352941
477,cluster4,477,2510,11655,0.95,0.252100840336134,6.86872818777778,-11.8219080222222,0.201013487777778,-0.116705748888889,0.343436409388889,-0.0993437648926237,0.697899159663866
478,cluster4,478,2510,11804,0.8,0.134453781512605,4.3912925,-25.34822827,0.160959355,-0.208683608888889,0.219564625,-0.213010321596639,0.665546218487395
479,cluster4,479,2510,11852,0.9,0.226890756302521,6.56707141333334,-14.3341624611111,0.244466056666667,-0.116672753333333,0.328353570666667,-0.120455146732026,0.673109243697479
480,cluster4,480,2510,11990,0.8,0.134453781512605,4.63014135,-29.2870115388889,0.247513947222222,-0.216345873333334,0.2315070675,-0.246109340662932,0.665546218487395
481,cluster4,481,2510,12002,0.95,0.26890756302521,7.76900134555556,-10.5127172044444,0.279588988333333,-0.110554765555556,0.388450067277778,-0.0883421613818861,0.68109243697479
482,cluster4,482,2510,12014,0.95,0.243697478991597,7.51167171444445,-14.7154291944445,0.284900995555555,-0.101509457777778,0.375583585722222,-0.123659068860878,0.706302521008403
483,cluster4,483,2510,12024,0.85,0.100840336134454,5.04850904222222,-43.9202806677778,0.280747990555556,-0.254251542222222,0.252425452111111,-0.369077988804855,0.749159663865546
484,cluster4,484,2510,12055,0.95,0.285714285714286,7.15842003333334,-8.32418264111111,0.284052321666667,-0.082720205555555,0.357921001666667,-0.0699511146311858,0.664285714285714
485,cluster4,485,2510,12277,0.95,0.285714285714286,7.20660834777778,-7.66782172666667,0.307271925,-0.0700805333333333,0.360330417388889,-0.0644354766946779,0.664285714285714
486,cluster4,486,2510,12281,0.95,0.168067226890756,5.94237962,-14.0861215433333,0.200839219444444,-0.131860731111111,0.297118981,-0.118370769271709,0.781932773109244
487,cluster4,487,2510,12295,0.95,0.201680672268908,7.30335124111111,-21.7935424233333,0.227813323888889,-0.155252096666667,0.365167562055556,-0.183139011960784,0.748319327731092
488,cluster4,488,2510,12390,0.9,0.159663865546218,6.80835900777778,-15.7226089777778,0.280273344444445,-0.143136944444444,0.340417950388889,-0.132122764519141,0.740336134453782
489,cluster4,489,2510,12408,0.95,0.285714285714286,6.95258954888889,-10.2154945011111,0.286334424444444,-0.103771244444444,0.347629477444445,-0.0858444916059757,0.664285714285714
490,cluster4,490,2510,12490,0.8,0.134453781512605,4.57128246555556,-23.6678447777778,0.121561488333333,-0.222730016666667,0.228564123277778,-0.198889451914099,0.665546218487395
491,cluster4,491,2510,12515,0.85,0.184873949579832,5.42266363666667,-16.3992187677778,0.242373664444444,-0.150602432222222,0.271133181833334,-0.137808561073763,0.665126050420168
492,cluster4,492,2513,7743,0.05,0.714285714285714,-8.32955499194445,48.51746278375,-0.389535410208332,0.367106897916667,-0.416477749597223,0.407709771292017,-0.664285714285714
493,cluster4,493,2527,3258,0.05,0.722689075630252,-9.11830775444444,40.7804864744444,-0.40885472388889,0.308324342222221,-0.455915387722222,0.342693163650794,-0.672689075630252
494,cluster4,494,2527,7743,0.1,0.857142857142857,-8.57771191777778,60.2881462233333,-0.476171795000002,0.461970447777778,-0.428885595888889,0.506623077507003,-0.757142857142857
495,cluster4,495,2527,9624,0.1,0.764705882352941,-10.64673379,37.9600992933333,-0.53756525611111,0.339881525555556,-0.5323366895,0.318992431036415,-0.664705882352941
496,cluster4,496,2533,2683,0.25,0.92436974789916,-1.87953757222221,39.4329433411111,-0.08626399166666,0.277752622222223,-0.0939768786111103,0.331369271774043,-0.67436974789916
497,cluster4,497,2555,11276,0.95,0.210084033613445,3.32729691555555,-20.9450639888889,0.161917836666665,-0.14462499888889,0.166364845777778,-0.1760089410831,0.739915966386555
498,cluster4,498,2558,10860,0,0.747899159663866,-7.44425766,16.2604188566667,-0.301081477777778,0.162637432222222,-0.372212883,0.136642175266106,-0.747899159663866
499,cluster4,499,2568,2594,0.85,0.184873949579832,3.59291353555555,-22.4555345066667,0.174606018333333,-0.217594247777778,0.179645676777778,-0.188701970644258,0.665126050420168
500,cluster4,500,2568,3692,0.9,0.201680672268908,3.29696584,-23.8167027911111,0.100379512222222,-0.201249365555556,0.164848292,-0.200140359589169,0.698319327731092
501,cluster4,501,2568,6006,0.9,0.226890756302521,3.03182829222222,-18.4554026177778,0.115270093888889,-0.225568381111111,0.151591414611111,-0.155087416956116,0.673109243697479
502,cluster4,502,2568,6704,0.9,0.201680672268908,3.55011450666667,-21.2858204188889,0.112390667777778,-0.198170511111111,0.177505725333333,-0.178872440494865,0.698319327731092
503,cluster4,503,2568,7694,0.9,0.226890756302521,3.20214560777778,-17.7095420877778,0.084048796666667,-0.133258043333333,0.160107280388889,-0.148819681409897,0.673109243697479
504,cluster4,504,2568,8167,0.85,0.126050420168067,4.34792315333333,-48.4174531811111,0.215837801666667,-0.367043505555555,0.217396157666667,-0.406869354463119,0.723949579831933
