,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,dist_ij_cluster,dist_ij_not_cluster,prop_diff
57,cluster4,57,990,8184,0.9,0.235294117647059,9.28047983777777,-58.62128156,0.664705882352941
58,cluster4,58,1018,7324,0.1,0.80672268907563,-4.40037445,40.4644478855556,-0.70672268907563
59,cluster4,59,1036,9059,0.15,0.831932773109244,-6.32648239666668,47.8417050755555,-0.681932773109244
60,cluster4,60,1055,8933,0.1,0.823529411764706,-5.44025616444445,52.7303847555556,-0.723529411764706
61,cluster4,61,1065,4131,0.2,0.899159663865546,-4.29934900555556,25.68539923,-0.699159663865546
62,cluster4,62,1073,1509,1,0.277310924369748,31.1275158466667,-52.2234884311112,0.722689075630252
63,cluster4,63,1077,12907,0.25,0.92436974789916,-2.51692611666667,59.9274094133333,-0.67436974789916
64,cluster4,64,1083,13749,0.15,0.815126050420168,-4.8468149,29.7801619377778,-0.665126050420168
65,cluster4,65,1104,3657,0,0.714285714285714,-9.36910571333332,52.9623600444444,-0.714285714285714
66,cluster4,66,1104,4303,0.2,0.865546218487395,-6.45660169999995,68.0654748022222,-0.665546218487395
67,cluster4,67,1113,7048,0.2,0.865546218487395,-15.1484231922222,150.961591384444,-0.665546218487395
68,cluster4,68,1128,1582,0,0.697478991596639,-16.0899641144444,41.4740352788889,-0.697478991596639
69,cluster4,69,1130,8933,0.05,0.747899159663866,-6.93580021666667,27.8528789944444,-0.697899159663866
70,cluster4,70,1130,13749,0.2,0.865546218487395,-5.14596516333334,33.8859477677778,-0.665546218487395
71,cluster4,71,1148,8933,0.1,0.798319327731092,-7.59633606,33.3895065166667,-0.698319327731093
72,cluster4,72,1151,12285,0.25,0.966386554621849,-1.00100058888889,37.0776128833333,-0.716386554621849
73,cluster4,73,1160,2170,0.05,0.714285714285714,-4.73171155833333,17.1781457704167,-0.664285714285714
74,cluster4,74,1168,3864,0,0.663865546218487,-17.0064956466667,33.8726505866667,-0.663865546218487
75,cluster4,75,1173,8933,0.05,0.722689075630252,-8.95363841,26.1853252077778,-0.672689075630252
76,cluster4,76,1173,12519,0,0.680672268907563,-4.25913765666665,13.4380955844444,-0.680672268907563
77,cluster4,77,1173,13749,0.1,0.80672268907563,-7.16380335666667,32.2183939811111,-0.70672268907563
78,cluster4,78,1184,9059,0.15,0.815126050420168,-7.86772411333334,33.8715222311111,-0.665126050420168
79,cluster4,79,1204,3410,0.15,0.840336134453782,-1.80658188285714,23.9321936535714,-0.690336134453782
80,cluster4,80,1204,13749,0.1,0.773109243697479,-7.58381924285715,25.2419780435714,-0.673109243697479
81,cluster4,81,1206,12907,0.1,0.789915966386555,-5.52319765444445,23.2740459166667,-0.689915966386555
82,cluster4,82,1213,2448,0,0.680672268907563,-14.6001256677778,36.7300000188889,-0.680672268907563
83,cluster4,83,1213,4303,0.2,0.873949579831933,-8.17979409444442,68.4003924755556,-0.673949579831933
84,cluster4,84,1213,4627,0.15,0.848739495798319,-8.39241962444445,69.4292981911111,-0.698739495798319
85,cluster4,85,1226,3925,0.05,0.714285714285714,-4.8632898,23.7435768588889,-0.664285714285714
86,cluster4,86,1253,12889,0.1,0.789915966386555,-3.53923555777778,21.8794676811111,-0.689915966386555
87,cluster4,87,1254,7324,0.2,0.873949579831933,-3.88143314444445,30.76055272,-0.673949579831933
88,cluster4,88,1265,2152,0.15,0.831932773109244,-2.55774981523809,48.8839907105555,-0.681932773109244
89,cluster4,89,1265,2333,0.1,0.781512605042017,-6.73851362999999,45.98218653,-0.681512605042017
90,cluster4,90,1265,2591,0.05,0.73109243697479,-17.5764111333333,54.3646508522222,-0.68109243697479
91,cluster4,91,1265,3062,0.2,0.890756302521008,-2.55162223333334,72.9935700566667,-0.690756302521008
92,cluster4,92,1265,3350,0.1,0.823529411764706,-4.78687748555555,60.6908118744444,-0.723529411764706
93,cluster4,93,1265,3548,0.1,0.823529411764706,-6.63077758555555,72.0954745777778,-0.723529411764706
94,cluster4,94,1265,7609,0.15,0.857142857142857,-4.91326871444444,79.5347245666667,-0.707142857142857
95,cluster4,95,1265,8718,0.05,0.756302521008403,-5.68902066555556,43.8636667733333,-0.706302521008403
96,cluster4,96,1265,8933,0.15,0.899159663865546,-7.34670221444445,80.6967832611111,-0.749159663865546
97,cluster4,97,1265,9011,0,0.672268907563025,-16.2279564466667,50.3876583444444,-0.672268907563025
98,cluster4,98,1265,10683,0,0.663865546218487,-7.44905304555554,30.6047832866667,-0.663865546218487
99,cluster4,99,1265,11738,0.15,0.815126050420168,-9.78072966888888,53.9598285888889,-0.665126050420168
100,cluster4,100,1265,12285,0.2,0.899159663865546,-4.70001925222222,74.7894426811111,-0.699159663865546
101,cluster4,101,1265,13050,0.05,0.747899159663866,-11.36485939,60.3170950366667,-0.697899159663866
102,cluster4,102,1265,13120,0.1,0.80672268907563,-10.6037547166667,71.2133844077778,-0.70672268907563
103,cluster4,103,1271,10876,1,0.285714285714286,21.1976208088889,-96.7260488711111,0.714285714285714
104,cluster4,104,1303,4131,0.25,0.949579831932773,-3.24287339555556,48.15402159,-0.699579831932773
105,cluster4,105,1306,7324,0.25,0.92436974789916,-3.26475451888889,39.8095690922222,-0.67436974789916
106,cluster4,106,1314,3009,0.85,0.184873949579832,4.95091818888889,-21.3960792577778,0.665126050420168
107,cluster4,107,1314,8381,0.9,0.184873949579832,5.18239470777778,-20.5516617833333,0.715126050420168
108,cluster4,108,1316,2591,0.05,0.714285714285714,-13.7126855533333,24.0734706355556,-0.664285714285714
109,cluster4,109,1317,8115,0,0.680672268907563,-6.40956581999999,15.0210204255556,-0.680672268907563
110,cluster4,110,1341,8933,0.1,0.789915966386555,-6.15977019777779,30.07829942,-0.689915966386555
111,cluster4,111,1343,4131,0.25,0.941176470588235,-3.33717202555556,33.5569516344445,-0.691176470588235
112,cluster4,112,1353,4303,0.2,0.873949579831933,-7.31749952847218,76.8007556681945,-0.673949579831933
113,cluster4,113,1358,13749,0.05,0.80672268907563,-6.56746864333334,29.8070968133333,-0.75672268907563
114,cluster4,114,1374,2591,0.1,0.789915966386555,-13.3110720722222,71.4952140033334,-0.689915966386555
115,cluster4,115,1379,5593,0.95,0.285714285714286,4.58104254777777,-17.4338979566667,0.664285714285714
116,cluster4,116,1413,3007,0,0.689075630252101,-5.93795700777779,21.2048307455556,-0.689075630252101
117,cluster4,117,1417,12285,0.2,0.907563025210084,-3.38335674333333,33.0495073066667,-0.707563025210084
118,cluster4,118,1418,2170,0.1,0.773109243697479,-2.58311721166667,18.7194129104167,-0.673109243697479
119,cluster4,119,1430,12285,0.1,0.831932773109244,-2.85002880444445,33.2884125377778,-0.731932773109244
120,cluster4,120,1441,7324,0.15,0.840336134453782,-6.17885479111111,20.1230303244444,-0.690336134453782
121,cluster4,121,1449,3657,0.05,0.73109243697479,-10.8406896166667,70.8418213677777,-0.68109243697479
122,cluster4,122,1456,2448,0.05,0.80672268907563,-12.0774547922222,70.4214414622223,-0.75672268907563
123,cluster4,123,1530,1582,0,0.663865546218487,-20.6250260344444,42.6290161144444,-0.663865546218487
124,cluster4,124,1545,1582,0.2,0.882352941176471,-8.94105933555554,97.7171216411111,-0.682352941176471
125,cluster4,125,1550,13749,0.1,0.798319327731092,-6.25939356666667,34.5184082911111,-0.698319327731093
126,cluster4,126,1573,13101,0.2,0.890756302521008,-5.77758174333334,42.0169674522222,-0.690756302521008
127,cluster4,127,1582,1732,0.9,0.226890756302521,15.4359426833333,-60.9819990077778,0.673109243697479
128,cluster4,128,1582,6517,0.9,0.201680672268908,12.9891690433333,-74.3832193511111,0.698319327731092
129,cluster4,129,1582,7985,0.85,0.151260504201681,10.4438283988889,-113.110323005556,0.698739495798319
130,cluster4,130,1601,11092,0.05,0.714285714285714,-3.74551127777778,19.8097135811111,-0.664285714285714
131,cluster4,131,1609,4131,0.05,0.73109243697479,-5.90689030666667,9.30271113222222,-0.68109243697479
132,cluster4,132,1614,7324,0.15,0.848739495798319,-4.13240470444445,31.4069098511111,-0.698739495798319
133,cluster4,133,1620,3897,0,0.697478991596639,-8.97419317999999,41.3506348777778,-0.697478991596639
134,cluster4,134,1629,8933,0.05,0.73109243697479,-9.08847813555556,27.7176744888889,-0.68109243697479
135,cluster4,135,1629,9059,0.1,0.80672268907563,-9.71931808555557,38.0797412377778,-0.70672268907563
136,cluster4,136,1629,12257,0.15,0.848739495798319,-2.48089153555555,28.7398299433333,-0.698739495798319
137,cluster4,137,1638,6621,1,0.327731092436975,9.24245306333332,-56.0980497377778,0.672268907563025
138,cluster4,138,1644,4131,0.05,0.739495798319328,-6.93214503222223,8.63843335777778,-0.689495798319328
139,cluster4,139,1644,6101,0.15,0.815126050420168,-3.80387325222222,13.0407051844444,-0.665126050420168
140,cluster4,140,1644,13101,0.2,0.873949579831933,-6.80361233444445,29.9363487611111,-0.673949579831933
141,cluster4,141,1649,13749,0.15,0.815126050420168,-4.47017077222223,28.7535831455556,-0.665126050420168
142,cluster4,142,1670,4131,0.25,0.932773109243697,-3.62268477888889,41.6680892733333,-0.682773109243697
143,cluster4,143,1692,3925,0.2,0.92436974789916,-2.90275383777778,67.8883078111111,-0.72436974789916
144,cluster4,144,1692,3995,0.15,0.823529411764706,-7.62765227111111,50.49274344,-0.673529411764706
145,cluster4,145,1692,4131,0.2,0.890756302521008,-5.39763486,60.4772337366667,-0.690756302521008
146,cluster4,146,1692,5731,0.25,0.941176470588235,-6.50807308222223,72.7699400077778,-0.691176470588235
147,cluster4,147,1692,7324,0.15,0.840336134453782,-6.56206007111111,52.1384914033333,-0.690336134453782
148,cluster4,148,1692,9131,0.05,0.714285714285714,-7.47281642777778,31.3593823122222,-0.664285714285714
149,cluster4,149,1725,4131,0.15,0.848739495798319,-5.26355404555556,28.7736158411111,-0.698739495798319
150,cluster4,150,1730,4303,0.1,0.848739495798319,-9.07832633666665,46.32013341,-0.748739495798319
151,cluster4,151,1763,8950,0.05,0.739495798319328,-2.77946426333333,9.76228914888889,-0.689495798319328
152,cluster4,152,1782,8933,0.2,0.890756302521008,-4.48068783888889,76.0088980377778,-0.690756302521008
153,cluster4,153,1785,8933,0.05,0.714285714285714,-9.41654073444445,27.5639117944444,-0.664285714285714
154,cluster4,154,1785,12085,0,0.680672268907563,-7.01606636666668,14.19134201,-0.680672268907563
155,cluster4,155,1785,12285,0.05,0.73109243697479,-6.76985777222222,21.6565712144445,-0.68109243697479
156,cluster4,156,1785,13749,0.1,0.80672268907563,-7.62670568111112,33.5969805677778,-0.70672268907563
157,cluster4,157,1793,4131,0.15,0.899159663865546,-4.66812774888889,42.4889892077778,-0.749159663865546
158,cluster4,158,1793,4281,0.15,0.815126050420168,-5.93868120777778,27.7469052688889,-0.665126050420168
159,cluster4,159,1793,7324,0.2,0.890756302521008,-5.83255296,34.1502468744445,-0.690756302521008
160,cluster4,160,1817,12907,0.15,0.865546218487395,-5.82599053111112,31.1506993105556,-0.715546218487395
161,cluster4,161,1817,13749,0.1,0.789915966386555,-8.01669674111112,31.3840358961111,-0.689915966386555
162,cluster4,162,1829,8933,0.05,0.747899159663866,-6.98979609333334,24.9596273377778,-0.697899159663866
163,cluster4,163,1836,4131,0.15,0.840336134453782,-3.98610838222223,24.6455012844444,-0.690336134453782
164,cluster4,164,1836,7324,0.1,0.789915966386555,-5.15053359333334,16.3067589511111,-0.689915966386555
165,cluster4,165,1838,7438,0.15,0.815126050420168,-2.29500180888889,12.9483504822222,-0.665126050420168
166,cluster4,166,1843,5731,0.3,0.966386554621849,-4.88814694888889,54.1453650655555,-0.666386554621849
167,cluster4,167,1852,12285,0.15,0.840336134453782,-3.99618846666667,30.3166640188889,-0.690336134453782
168,cluster4,168,1856,2448,0.05,0.815126050420168,-10.8828551066667,72.38057562,-0.765126050420168
169,cluster4,169,1856,3657,0.1,0.848739495798319,-7.37502754666667,88.9478533188888,-0.748739495798319
170,cluster4,170,1859,3999,0.15,0.823529411764706,-3.47867673666668,36.5970749433333,-0.673529411764706
171,cluster4,171,1891,8933,0.15,0.873949579831933,-6.63225468111112,47.6847435033333,-0.723949579831933
172,cluster4,172,1893,5731,0.3,0.966386554621849,-5.16574613111112,43.7316533022222,-0.666386554621849
173,cluster4,173,1910,8933,0,0.73109243697479,-10.733821502381,21.0793933379365,-0.73109243697479
174,cluster4,174,1910,13749,0.05,0.722689075630252,-8.94398644904762,27.1124621112698,-0.672689075630252
175,cluster4,175,1919,8933,0.05,0.773109243697479,-7.81868870777778,32.1493390077778,-0.723109243697479
176,cluster4,176,1919,13749,0.15,0.831932773109244,-6.02885365444445,38.1824077811111,-0.681932773109244
177,cluster4,177,1932,8831,0.1,0.798319327731092,-2.90909180111111,17.6336082155556,-0.698319327731093
178,cluster4,178,1934,13120,0.05,0.714285714285714,-6.70165070888891,41.1726861866666,-0.664285714285714
179,cluster4,179,1938,11953,0.05,0.714285714285714,-9.37584215666669,53.5855705955555,-0.664285714285714
180,cluster4,180,1950,8933,0.1,0.773109243697479,-7.20934552666667,30.7022748055556,-0.673109243697479
181,cluster4,181,1955,10877,0.95,0.285714285714286,3.67577514333333,-22.1497029188889,0.664285714285714
182,cluster4,182,1959,13749,0.05,0.722689075630252,-7.27206786444445,20.7075648644444,-0.672689075630252
183,cluster4,183,1968,12285,0.05,0.747899159663866,-6.46428971555555,15.7944335222222,-0.697899159663866
184,cluster4,184,2025,3962,0.25,0.915966386554622,-7.81185467222223,27.1355811544444,-0.665966386554622
185,cluster4,185,2028,3925,0.15,0.831932773109244,-2.08918158555556,26.70608978,-0.681932773109244
186,cluster4,186,2038,2591,0.05,0.73109243697479,-16.2837238566667,44.9902608788889,-0.68109243697479
187,cluster4,187,2038,3690,0.25,0.915966386554622,-7.07974326444444,52.6650491111112,-0.665966386554622
188,cluster4,188,2038,6196,0.1,0.789915966386555,-2.31923206777778,30.0010752733334,-0.689915966386555
189,cluster4,189,2038,6215,0.15,0.823529411764706,-4.17982060111111,44.99764557,-0.673529411764706
190,cluster4,190,2038,7947,0.05,0.714285714285714,-4.19718989333333,27.6833821833334,-0.664285714285714
191,cluster4,191,2038,8115,0.1,0.773109243697479,-7.67605829888888,37.2226855288889,-0.673109243697479
192,cluster4,192,2038,8378,0.15,0.831932773109244,-3.51877355222222,33.38929402,-0.681932773109244
193,cluster4,193,2038,9059,0.25,0.949579831932773,-6.68485488777779,81.6844600366667,-0.699579831932773
194,cluster4,194,2038,12990,0.25,0.932773109243697,-3.02429900888889,60.6293540155556,-0.682773109243697
195,cluster4,195,2042,8933,0.1,0.773109243697479,-6.49011848666667,37.10474014,-0.673109243697479
196,cluster4,196,2046,4303,0.1,0.773109243697479,-8.11591667555553,50.3292828233334,-0.673109243697479
197,cluster4,197,2054,3925,0.15,0.882352941176471,-2.68158644666667,31.16365885,-0.732352941176471
198,cluster4,198,2054,5385,0.2,0.873949579831933,-1.58485704333333,16.8403846077778,-0.673949579831933
199,cluster4,199,2073,8687,0.9,0.218487394957983,5.25993007,-20.2261412411111,0.681512605042017
200,cluster4,200,2073,13362,0.9,0.176470588235294,6.71934028,-18.6614949844444,0.723529411764706
201,cluster4,201,2073,13419,0.95,0.226890756302521,6.23096295111111,-30.37512079,0.723109243697479
202,cluster4,202,2078,3548,0.15,0.815126050420168,-3.04509353888888,47.5953644166667,-0.665126050420168
203,cluster4,203,2097,3925,0.05,0.756302521008403,-4.49295353777778,18.0974501011111,-0.706302521008403
204,cluster4,204,2130,2457,0.15,0.848739495798319,-6.46356284444447,67.1947367911111,-0.698739495798319
205,cluster4,205,2130,2591,0.1,0.815126050420168,-11.6847974911111,67.5436084688889,-0.715126050420168
206,cluster4,206,2130,3897,0.15,0.815126050420168,-7.27288470666667,54.6953761822222,-0.665126050420168
207,cluster4,207,2130,5505,0.1,0.789915966386555,-6.78116294666669,62.0642950944444,-0.689915966386555
208,cluster4,208,2169,8568,0.9,0.210084033613445,5.77940127888889,-39.6725067344445,0.689915966386555
209,cluster4,209,2170,2245,0.9,0.235294117647059,3.33537973833333,-22.6291798748611,0.664705882352941
210,cluster4,210,2170,3004,1,0.336134453781513,5.47874887055556,-10.8916557870833,0.663865546218487
211,cluster4,211,2170,6947,0.95,0.218487394957983,2.42377874388889,-18.4767407993056,0.731512605042017
212,cluster4,212,2170,7421,0.95,0.26890756302521,4.38360711722222,-8.46168486597222,0.68109243697479
213,cluster4,213,2170,8610,0.95,0.285714285714286,3.50824081388889,-11.9201107915278,0.664285714285714
214,cluster4,214,2170,8913,0.95,0.235294117647059,3.46753628277778,-21.7390435415278,0.714705882352941
215,cluster4,215,2170,11001,0.95,0.243697478991597,6.38067522944444,-34.0455104048611,0.706302521008403
216,cluster4,216,2170,11131,0.9,0.218487394957983,3.17266519277778,-25.9367949904167,0.681512605042017
217,cluster4,217,2170,11541,0.95,0.26890756302521,3.03086024833333,-13.1131599259722,0.68109243697479
218,cluster4,218,2170,11793,0.9,0.210084033613445,1.87973109166667,-27.7511808648611,0.689915966386555
219,cluster4,219,2170,13224,0.95,0.285714285714286,3.263573755,-7.49327602486111,0.664285714285714
220,cluster4,220,2171,3999,0.05,0.789915966386555,-4.26709048777779,39.0544396333333,-0.739915966386555
221,cluster4,221,2171,7266,0.05,0.714285714285714,-3.72401532777779,17.9289085333333,-0.664285714285714
222,cluster4,222,2191,13050,0.05,0.714285714285714,-9.56848556666666,32.6734937855556,-0.664285714285714
223,cluster4,223,2198,5505,0,0.663865546218487,-10.4184396055556,62.7528521655556,-0.663865546218487
224,cluster4,224,2198,8233,0,0.672268907563025,-7.86918418333335,24.4645626855556,-0.672268907563025
225,cluster4,225,2198,8933,0.25,0.915966386554622,-5.09236523111112,94.5642979488889,-0.665966386554622
226,cluster4,226,2208,3925,0.1,0.840336134453782,-2.79512768,39.0480255211111,-0.740336134453782
227,cluster4,227,2210,3925,0.2,0.882352941176471,-2.22444149333333,42.3561604488889,-0.682352941176471
228,cluster4,228,2221,13101,0.15,0.857142857142857,-7.27121961222223,34.4262538833333,-0.707142857142857
229,cluster4,229,2239,12444,0.15,0.823529411764706,-3.16281484666667,22.0150000011111,-0.673529411764706
230,cluster4,230,2239,13101,0.25,0.915966386554622,-6.75777772333334,44.7046699177778,-0.665966386554622
231,cluster4,231,2242,8933,0.15,0.823529411764706,-8.20534718666667,47.9016566466667,-0.673529411764706
232,cluster4,232,2242,9059,0.15,0.848739495798319,-8.83618713666668,58.2637233955555,-0.698739495798319
233,cluster4,233,2242,13050,0.05,0.714285714285714,-12.2235043622222,27.5219684222222,-0.664285714285714
234,cluster4,234,2242,13120,0,0.714285714285714,-11.4623996888889,38.4182577933333,-0.714285714285714
235,cluster4,235,2242,13749,0.15,0.857142857142857,-6.41551213333334,53.93472542,-0.707142857142857
236,cluster4,236,2243,3657,0,0.714285714285714,-10.82233156,39.7261217711111,-0.714285714285714
237,cluster4,237,2245,13749,0,0.663865546218487,-9.95238796222222,15.5155525277778,-0.663865546218487
238,cluster4,238,2268,4131,0.2,0.865546218487395,-5.74565019444445,23.2765408611111,-0.665546218487395
239,cluster4,239,2269,3925,0.15,0.831932773109244,-2.45514102444445,29.6012152455556,-0.681932773109244
240,cluster4,240,2291,7324,0.1,0.781512605042017,-5.87336894666667,16.4954731677778,-0.681512605042017
241,cluster4,241,2301,2345,1,0.336134453781513,8.45734202777778,-22.16174223,0.663865546218487
242,cluster4,242,2301,10877,1,0.302521008403361,8.34261719777778,-12.6408593966667,0.697478991596639
243,cluster4,243,2305,9059,0.2,0.873949579831933,-6.75125701666667,49.5375808477778,-0.673949579831933
244,cluster4,244,2345,2803,0.15,0.823529411764706,-4.21479078555556,37.1869597766667,-0.673529411764706
245,cluster4,245,2345,9059,0.05,0.773109243697479,-10.8737220822222,55.4486417366667,-0.723109243697479
246,cluster4,246,2345,11573,0.1,0.789915966386555,-5.57145041222222,45.1572848411111,-0.689915966386555
247,cluster4,247,2345,12131,0.1,0.789915966386555,-4.27305265555555,39.1582073033334,-0.689915966386555
248,cluster4,248,2345,13749,0.1,0.789915966386555,-8.45304707888889,51.1196437611111,-0.689915966386555
249,cluster4,249,2351,4131,0.25,0.92436974789916,-3.80092545888889,33.2341698355556,-0.67436974789916
250,cluster4,250,2352,3999,0.2,0.865546218487395,-3.99410924666667,47.2477075155556,-0.665546218487395
251,cluster4,251,2377,12285,0.15,0.823529411764706,-3.78658413777778,20.3833230077778,-0.673529411764706
252,cluster4,252,2389,3925,0.2,0.873949579831933,-2.55734225888889,65.5111102555556,-0.673949579831933
253,cluster4,253,2389,5712,0.15,0.857142857142857,-5.09109330333334,50.5739926144444,-0.707142857142857
254,cluster4,254,2389,5731,0.25,0.932773109243697,-6.16266150333334,70.3927424522222,-0.682773109243697
255,cluster4,255,2389,9298,0,0.663865546218487,-5.81653459333333,18.7257632122222,-0.663865546218487
256,cluster4,256,2409,13120,0.05,0.73109243697479,-10.127123789127,44.0566644254762,-0.68109243697479
257,cluster4,257,2414,4131,0.05,0.714285714285714,-7.20660834777778,7.66782172666667,-0.664285714285714
258,cluster4,258,2416,7136,1,0.327731092436975,7.41502435555556,-37.3329140688888,0.672268907563025
259,cluster4,259,2423,2611,0.8,0.126050420168067,2.96028615333335,-42.8875900355556,0.673949579831933
260,cluster4,260,2441,13749,0,0.663865546218487,-9.84208306888889,8.56899518555555,-0.663865546218487
261,cluster4,261,2448,2819,1,0.294117647058824,12.2855956411111,-47.22661438,0.705882352941176
262,cluster4,262,2448,6091,0.95,0.277310924369748,13.4287128944444,-57.7064688922222,0.672689075630252
263,cluster4,263,2448,8419,1,0.327731092436975,11.9839975133333,-39.4789711,0.672268907563025
264,cluster4,264,2448,11165,0.95,0.285714285714286,10.5809529428572,-54.0952731598413,0.664285714285714
265,cluster4,265,2448,14057,0.9,0.235294117647059,6.72032386904762,-63.2549364499207,0.664705882352941
266,cluster4,266,2457,14311,0.8,0.117647058823529,4.11380472888892,-88.2026488977778,0.682352941176471
