,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,dist_ij_cluster,dist_ij_not_cluster,prop_diff
1,cluster3,1,120,908,0.171428571428571,0.837837837837838,-18.7523970755556,105.157327081111,-0.666409266409266
2,cluster3,2,123,6071,0.0571428571428571,0.724324324324324,-17.4068616555555,43.8750690922222,-0.667181467181467
3,cluster3,3,136,6071,0.0571428571428571,0.745945945945946,-18.8127970333333,38.1577749633334,-0.688803088803089
4,cluster3,4,157,10247,0.2,0.864864864864865,-5.09228635333333,40.6143548011111,-0.664864864864865
5,cluster3,5,188,908,0.171428571428571,0.832432432432432,-21.2455698477778,117.913738238889,-0.661003861003861
6,cluster3,6,207,9901,0.0571428571428571,0.72972972972973,-11.5550597323016,26.6144396988095,-0.672586872586873
7,cluster3,7,270,908,0.142857142857143,0.816216216216216,-22.5482509477778,73.8952172122222,-0.673359073359073
8,cluster3,8,290,5475,0.0857142857142857,0.745945945945946,-22.1518956744445,38.9990382733333,-0.66023166023166
9,cluster3,9,290,6071,0.2,0.897297297297297,-9.35895520888887,68.2785085455556,-0.697297297297297
10,cluster3,10,327,8823,0.228571428571429,0.902702702702703,-13.4412984555556,92.6581287,-0.674131274131274
11,cluster3,11,397,908,0.171428571428571,0.837837837837838,-19.3793661422222,101.210087628889,-0.666409266409266
12,cluster3,12,423,908,0.171428571428571,0.891891891891892,-7.58494038111115,93.52016165,-0.72046332046332
13,cluster3,13,525,908,0.114285714285714,0.821621621621622,-22.01776537,87.0906053022222,-0.707335907335907
14,cluster3,14,555,908,0.0571428571428571,0.718918918918919,-27.7745224544445,51.1334803466667,-0.661776061776062
15,cluster3,15,567,10247,0.142857142857143,0.854054054054054,-5.93511276555556,40.1747278333333,-0.711196911196911
16,cluster3,16,599,6071,0.171428571428571,0.843243243243243,-11.4006072533333,56.1989485933334,-0.671814671814672
17,cluster3,17,644,10247,0.228571428571429,0.897297297297297,-5.14224444333333,60.5461414144444,-0.668725868725869
18,cluster3,18,651,6071,0.142857142857143,0.854054054054054,-11.0859938733333,65.2489155488889,-0.711196911196911
19,cluster3,19,677,7033,0.2,0.87027027027027,-12.3591733388889,51.9040891622222,-0.67027027027027
20,cluster3,20,827,9729,0.828571428571429,0.135135135135135,6.68760713777779,-90.4594136733333,0.693436293436293
21,cluster3,21,883,2158,0.914285714285714,0.237837837837838,2.76625273333333,-12.1858630011111,0.676447876447876
22,cluster3,22,891,6071,0.114285714285714,0.789189189189189,-12.3722093844444,43.9068120211112,-0.674903474903475
23,cluster3,23,908,1438,0.914285714285714,0.248648648648649,30.545081,-52.12134126,0.665637065637066
24,cluster3,24,908,1611,0.942857142857143,0.281081081081081,29.2692387222222,-50.4974793722222,0.661776061776062
25,cluster3,25,908,1945,0.857142857142857,0.178378378378378,21.3429794411111,-76.45079386,0.678764478764479
26,cluster3,26,908,1948,0.885714285714286,0.162162162162162,22.4942005211111,-123.882641965556,0.723552123552124
27,cluster3,27,908,2001,0.914285714285714,0.248648648648649,26.5198390311111,-66.2425948733333,0.665637065637066
28,cluster3,28,908,2072,0.971428571428571,0.281081081081081,28.4887583322222,-64.9971173522222,0.69034749034749
29,cluster3,29,908,2146,0.857142857142857,0.194594594594595,24.0713221077778,-81.1249560666667,0.662548262548262
30,cluster3,30,908,2180,0.885714285714286,0.216216216216216,25.7147981244445,-84.1119420055555,0.669498069498069
31,cluster3,31,908,2357,0.828571428571429,0.156756756756757,21.5191689033333,-119.749045177778,0.671814671814672
32,cluster3,32,908,2383,0.857142857142857,0.183783783783784,22.14856904,-94.7459451422222,0.673359073359073
33,cluster3,33,908,2386,0.914285714285714,0.254054054054054,25.5453851644445,-50.4721019666666,0.66023166023166
34,cluster3,34,908,2441,0.914285714285714,0.254054054054054,24.7430094911111,-53.3687947788888,0.66023166023166
35,cluster3,35,908,2524,0.857142857142857,0.12972972972973,16.5317089211111,-121.657024718889,0.727413127413127
36,cluster3,36,908,2561,0.914285714285714,0.178378378378378,20.4390367433333,-86.9044562422222,0.735907335907336
37,cluster3,37,908,2830,0.885714285714286,0.216216216216216,22.21950737,-67.1353582044444,0.669498069498069
38,cluster3,38,908,2920,0.828571428571429,0.162162162162162,20.7701420588889,-88.8316795699999,0.666409266409266
39,cluster3,39,908,2945,0.914285714285714,0.194594594594595,26.5203272777778,-75.1415302155555,0.71969111969112
40,cluster3,40,908,3079,0.885714285714286,0.156756756756757,23.272734,-122.197350417778,0.728957528957529
41,cluster3,41,908,3092,0.828571428571429,0.167567567567568,22.5637631033334,-82.5062211611111,0.661003861003861
42,cluster3,42,908,3124,0.857142857142857,0.189189189189189,23.1684139433333,-68.5627067611111,0.667953667953668
43,cluster3,43,908,3151,0.828571428571429,0.156756756756757,19.2987021377778,-88.7410545433333,0.671814671814672
44,cluster3,44,908,3190,0.828571428571429,0.145945945945946,15.1309948711111,-112.813428281111,0.682625482625483
45,cluster3,45,908,3394,0.914285714285714,0.227027027027027,26.9222481166667,-63.4298358233333,0.687258687258687
46,cluster3,46,908,3411,0.857142857142857,0.172972972972973,17.9032938677778,-93.17970479,0.684169884169884
47,cluster3,47,908,3424,0.857142857142857,0.189189189189189,20.1943124433334,-91.9461353288888,0.667953667953668
48,cluster3,48,908,3524,0.828571428571429,0.145945945945946,19.7754399766667,-107.624702558889,0.682625482625483
49,cluster3,49,908,3525,0.885714285714286,0.221621621621622,25.2949933444445,-67.6035571455555,0.664092664092664
50,cluster3,50,908,3660,0.914285714285714,0.248648648648649,25.7088654,-70.1783974355555,0.665637065637066
51,cluster3,51,908,3854,0.885714285714286,0.2,24.5766731533333,-99.2499450222222,0.685714285714286
52,cluster3,52,908,3901,0.914285714285714,0.248648648648649,25.9853159855555,-65.5586859688889,0.665637065637066
53,cluster3,53,908,3984,0.828571428571429,0.124324324324324,22.5576459811111,-137.148205028889,0.704247104247104
54,cluster3,54,908,3996,0.8,0.12972972972973,19.6689727977778,-155.923346264444,0.67027027027027
55,cluster3,55,908,4000,0.942857142857143,0.254054054054054,27.4498840088889,-53.8960846444444,0.688803088803089
56,cluster3,56,908,4171,0.914285714285714,0.232432432432432,33.28598865,-63.4134488777778,0.681853281853282
57,cluster3,57,908,4485,0.828571428571429,0.167567567567568,20.40400901,-105.944770396667,0.661003861003861
58,cluster3,58,908,4498,0.771428571428571,0.102702702702703,18.0571752544445,-157.485303461111,0.668725868725869
59,cluster3,59,908,4630,0.828571428571429,0.140540540540541,19.4919838611111,-110.261940555556,0.688030888030888
60,cluster3,60,908,4957,0.828571428571429,0.135135135135135,17.2604729077778,-106.751993462222,0.693436293436293
61,cluster3,61,908,5125,0.942857142857143,0.275675675675676,37.1862969777778,-65.2706815966666,0.667181467181467
62,cluster3,62,908,5257,0.914285714285714,0.248648648648649,24.3025982955556,-65.7270484199999,0.665637065637066
63,cluster3,63,908,5292,0.828571428571429,0.156756756756757,14.2212046566667,-94.3816003644444,0.671814671814672
64,cluster3,64,908,5414,0.914285714285714,0.248648648648649,26.6170669355556,-59.0418170022222,0.665637065637066
65,cluster3,65,908,5490,0.828571428571429,0.145945945945946,21.3420232277778,-103.830771535556,0.682625482625483
66,cluster3,66,908,5578,0.828571428571429,0.162162162162162,21.7293004166667,-102.794736192222,0.666409266409266
67,cluster3,67,908,5598,0.857142857142857,0.189189189189189,23.9257398466667,-96.2715578155555,0.667953667953668
68,cluster3,68,908,5668,0.857142857142857,0.178378378378378,21.8078966555556,-85.9321145,0.678764478764479
69,cluster3,69,908,5678,0.857142857142857,0.183783783783784,22.8488022677778,-80.9110686966667,0.673359073359073
70,cluster3,70,908,6138,0.857142857142857,0.156756756756757,22.9893753088889,-93.0442983966667,0.7003861003861
71,cluster3,71,908,6178,0.885714285714286,0.205405405405405,21.2857152844444,-62.3512997977778,0.68030888030888
72,cluster3,72,908,6263,0.828571428571429,0.124324324324324,15.13074803,-128.566801286667,0.704247104247104
73,cluster3,73,908,6321,0.8,0.12972972972973,18.29768738,-116.077915076667,0.67027027027027
74,cluster3,74,908,6348,0.885714285714286,0.189189189189189,24.5382050344445,-83.5284261011112,0.696525096525096
75,cluster3,75,908,6541,0.885714285714286,0.216216216216216,29.37689267,-102.667295276667,0.669498069498069
76,cluster3,76,908,6586,0.914285714285714,0.254054054054054,28.9012918122222,-67.3930072066667,0.66023166023166
77,cluster3,77,908,6606,0.914285714285714,0.243243243243243,24.42705017,-66.5154517044444,0.671042471042471
78,cluster3,78,908,7024,0.828571428571429,0.145945945945946,19.1848160155556,-103.322221896667,0.682625482625483
79,cluster3,79,908,7055,0.857142857142857,0.194594594594595,24.2901400788889,-71.5048743311111,0.662548262548262
80,cluster3,80,908,7082,0.914285714285714,0.248648648648649,29.4578155255556,-63.2753437444444,0.665637065637066
81,cluster3,81,908,7108,0.885714285714286,0.210810810810811,27.2805895730952,-66.054308192619,0.674903474903475
82,cluster3,82,908,7305,0.857142857142857,0.183783783783784,22.2660189866667,-90.9183511688889,0.673359073359073
83,cluster3,83,908,7691,0.742857142857143,0.0810810810810811,12.3538245633333,-173.155563348889,0.661776061776062
84,cluster3,84,908,7692,0.857142857142857,0.189189189189189,23.9988216988889,-80.6781713988889,0.667953667953668
85,cluster3,85,908,7766,0.914285714285714,0.216216216216216,25.2356855544444,-68.2996889766666,0.698069498069498
86,cluster3,86,908,7847,0.8,0.12972972972973,17.0799883377778,-123.783914541111,0.67027027027027
87,cluster3,87,908,7908,0.914285714285714,0.2,16.6868300844444,-81.9026374144444,0.714285714285714
88,cluster3,88,908,7946,0.885714285714286,0.216216216216216,24.99028896,-65.7312262477777,0.669498069498069
89,cluster3,89,908,7949,0.828571428571429,0.162162162162162,21.0911787066667,-90.9645848999999,0.666409266409266
90,cluster3,90,908,8185,0.914285714285714,0.232432432432432,26.2860189144445,-85.2624468911111,0.681853281853282
91,cluster3,91,908,8776,0.857142857142857,0.145945945945946,18.4906507977778,-102.26031728,0.711196911196911
92,cluster3,92,908,9466,0.885714285714286,0.162162162162162,12.1179627866667,-97.59826139,0.723552123552124
93,cluster3,93,908,9480,0.914285714285714,0.254054054054054,27.2131742044445,-56.8015039422222,0.66023166023166
94,cluster3,94,908,9527,0.971428571428571,0.291891891891892,31.1927078466667,-61.0374373077777,0.67953667953668
95,cluster3,95,908,9647,0.971428571428571,0.237837837837838,36.24282311,-69.2100473088889,0.733590733590734
96,cluster3,96,908,9682,0.971428571428571,0.281081081081081,31.5605780277778,-68.3847355877778,0.69034749034749
97,cluster3,97,908,9844,0.828571428571429,0.167567567567568,21.5926667377778,-87.8295136,0.661003861003861
