,cluster,pair,gene_i,gene_j,prop_this_cluster,prop_not_cluster,dist_ij_cluster,dist_ij_not_cluster,prop_diff
96,cluster5,96,2952,12178,0.95,0.272727272727273,19.5567700633334,-17.5121673844444,0.677272727272727
97,cluster5,97,2952,13445,0.85,0.171717171717172,15.3608690511111,-25.6807309611111,0.678282828282828
98,cluster5,98,2952,13467,0.875,0.212121212121212,16.8622626811111,-28.6238890888889,0.662878787878788
99,cluster5,99,2952,14393,0.85,0.151515151515152,13.7950185219048,-30.4212836635714,0.698484848484848
100,cluster5,100,2957,3691,0.875,0.212121212121212,17.0434550344445,-27.5078912188889,0.662878787878788
101,cluster5,101,2957,4150,0.85,0.181818181818182,18.3497189233333,-27.6605103544444,0.668181818181818
102,cluster5,102,2957,5264,0.775,0.111111111111111,13.7289456211111,-45.1704701966667,0.663888888888889
103,cluster5,103,2957,6824,0.825,0.131313131313131,13.23470868,-43.5424887655555,0.693686868686869
104,cluster5,104,2957,6980,0.725,0.0606060606060606,5.82174688,-49.7316918288889,0.664393939393939
105,cluster5,105,2957,7551,0.775,0.0909090909090909,17.9503540655556,-51.3327790788889,0.684090909090909
106,cluster5,106,2957,7979,0.825,0.151515151515152,17.4632826155556,-28.1423432977778,0.673484848484848
107,cluster5,107,2957,9652,0.8,0.131313131313131,12.1619038766667,-45.4619670766667,0.668686868686869
108,cluster5,108,2957,10953,0.8,0.101010101010101,11.9206451822222,-48.2224172722222,0.698989898989899
109,cluster5,109,2957,10982,0.8,0.131313131313131,15.3871674522222,-37.5933523833333,0.668686868686869
110,cluster5,110,2957,11074,0.775,0.111111111111111,11.43197109,-36.4733744855556,0.663888888888889
111,cluster5,111,2957,11248,0.85,0.171717171717172,15.8181488722222,-25.6177272766667,0.678282828282828
112,cluster5,112,2957,11630,0.875,0.191919191919192,14.6421002244445,-33.5921073544445,0.683080808080808
113,cluster5,113,2957,11784,0.775,0.0707070707070707,13.2644941822222,-47.0428139022222,0.704292929292929
114,cluster5,114,2957,11796,0.9,0.232323232323232,21.94991026,-22.8420336244444,0.667676767676768
115,cluster5,115,2957,12483,0.8,0.111111111111111,13.5880295044445,-33.8088406288889,0.688888888888889
116,cluster5,116,2957,14282,0.825,0.141414141414141,15.7184225788889,-35.1703396233333,0.683585858585859
117,cluster5,117,2977,3428,0.875,0.181818181818182,14.5302094666667,-35.8713402866667,0.693181818181818
118,cluster5,118,2977,3849,0.95,0.242424242424242,26.9869522955556,-30.4983505955555,0.707575757575758
119,cluster5,119,2977,3897,0.925,0.232323232323232,21.3042006188889,-37.0459411011111,0.692676767676768
120,cluster5,120,2977,5577,0.875,0.202020202020202,13.5620111844445,-41.5310687694445,0.672979797979798
121,cluster5,121,2977,8213,0.85,0.171717171717172,11.5690073933333,-40.0095581766667,0.678282828282828
122,cluster5,122,2977,9391,0.85,0.161616161616162,12.0121358522222,-43.0862089522222,0.688383838383838
123,cluster5,123,2977,11507,0.95,0.272727272727273,18.7737765744445,-20.8914386177778,0.677272727272727
124,cluster5,124,3003,10877,0.15,0.838383838383838,-12.5151197122222,23.0326342688889,-0.688383838383838
125,cluster5,125,3026,12377,0.1,0.838383838383838,-16.6562011477778,19.0305121077778,-0.738383838383838
126,cluster5,126,3069,13419,0.125,0.787878787878788,-24.9410866388889,14.7072090166667,-0.662878787878788
127,cluster5,127,3115,12377,0.15,0.848484848484849,-11.5973900266667,26.9140238711111,-0.698484848484848
128,cluster5,128,3131,8217,0.05,0.818181818181818,-12.2477533911111,32.3307085766667,-0.768181818181818
129,cluster5,129,3131,12377,0.25,0.929292929292929,-10.93922992,55.1738030711111,-0.679292929292929
130,cluster5,130,3139,12377,0.05,0.727272727272727,-16.4063179588889,10.9097297666667,-0.677272727272727
131,cluster5,131,3157,12377,0.1,0.767676767676768,-14.9561071411111,19.2489056866667,-0.667676767676768
132,cluster5,132,3178,12377,0.275,0.939393939393939,-7.90827336666665,52.6811688644444,-0.664393939393939
133,cluster5,133,3195,12377,0.175,0.848484848484849,-12.3315389166667,26.3949716633333,-0.673484848484849
134,cluster5,134,3245,12377,0.025,0.737373737373737,-19.8017761155555,14.2636666411111,-0.712373737373737
135,cluster5,135,3247,10877,0.1,0.777777777777778,-13.2109305288889,23.6405825055556,-0.677777777777778
136,cluster5,136,3268,12377,0.075,0.777777777777778,-16.8469198644444,14.8481905611111,-0.702777777777778
137,cluster5,137,3288,12377,0.125,0.797979797979798,-17.2749902738889,27.5472350526191,-0.672979797979798
138,cluster5,138,3322,12377,0.1,0.767676767676768,-16.4663026877778,12.8560300922222,-0.667676767676768
139,cluster5,139,3332,12377,0.125,0.858585858585859,-12.0276582033333,30.1342796411111,-0.733585858585859
140,cluster5,140,3398,12377,0.05,0.717171717171717,-17.4687385411111,9.82932045222223,-0.667171717171717
141,cluster5,141,3423,12377,0.125,0.878787878787879,-12.0573290311111,30.6685273422222,-0.753787878787879
142,cluster5,142,3458,12377,0.075,0.777777777777778,-15.0028481988889,21.9130257622222,-0.702777777777778
143,cluster5,143,3471,12377,0.275,0.939393939393939,-7.47745669777777,37.8445270077778,-0.664393939393939
144,cluster5,144,3483,12377,0.15,0.888888888888889,-12.5481578488889,36.2182301711111,-0.738888888888889
145,cluster5,145,3488,7626,0.8,0.111111111111111,6.92237483555555,-20.8905335244444,0.688888888888889
146,cluster5,146,3493,7158,0.075,0.737373737373737,-55.4650466644445,17.0074191633333,-0.662373737373737
147,cluster5,147,3518,12377,0.175,0.838383838383838,-12.1265724244444,28.9287502511111,-0.663383838383838
148,cluster5,148,3532,13419,0.05,0.747474747474748,-28.4931959,9.42449644999999,-0.697474747474747
149,cluster5,149,3548,8217,0.075,0.747474747474748,-16.7875765033333,20.4212568477778,-0.672474747474748
150,cluster5,150,3571,12377,0.125,0.797979797979798,-19.7030992322222,30.9053762955556,-0.672979797979798
151,cluster5,151,3591,12377,0.15,0.858585858585859,-11.8154069588889,24.4945969511111,-0.708585858585859
152,cluster5,152,3600,12377,0.025,0.696969696969697,-17.5654175120833,8.61339956625,-0.671969696969697
153,cluster5,153,3611,12377,0.075,0.797979797979798,-16.4143319766667,16.0992554977778,-0.722979797979798
154,cluster5,154,3635,12377,0.025,0.727272727272727,-17.0625801666667,12.9047456411111,-0.702272727272727
155,cluster5,155,3636,12377,0.05,0.767676767676768,-17.9918202566667,12.0423864777778,-0.717676767676768
156,cluster5,156,3689,6627,0.8,0.121212121212121,8.69517673888892,-42.5881424133333,0.678787878787879
157,cluster5,157,3689,8280,0.775,0.101010101010101,9.52784391888892,-40.1891765822222,0.673989898989899
158,cluster5,158,3689,8495,0.825,0.161616161616162,14.1292772822222,-34.0078009688889,0.663383838383838
159,cluster5,159,3689,10918,0.825,0.151515151515152,12.9120795488889,-48.9016442077778,0.673484848484848
160,cluster5,160,3689,11161,0.85,0.161616161616162,12.2190014988889,-44.5302287055556,0.688383838383838
161,cluster5,161,3689,14174,0.85,0.161616161616162,10.5263821977778,-37.5210801211111,0.688383838383838
162,cluster5,162,3691,10877,0.05,0.717171717171717,-13.2093121044444,16.4658810955556,-0.667171717171717
163,cluster5,163,3703,10877,0.025,0.696969696969697,-15.4940950933333,16.72485374,-0.671969696969697
164,cluster5,164,3720,12943,0.125,0.808080808080808,-11.9210531366667,16.9667013877778,-0.683080808080808
165,cluster5,165,3728,12377,0.15,0.828282828282828,-13.0936648388889,33.9503623588889,-0.678282828282828
166,cluster5,166,3729,3929,0.175,0.848484848484849,-30.8678330411111,12.8521595477778,-0.673484848484849
167,cluster5,167,3730,12377,0.125,0.787878787878788,-18.3051376022222,18.4133845366667,-0.662878787878788
168,cluster5,168,3758,3929,0.125,0.808080808080808,-34.7129722077778,2.77225144,-0.683080808080808
169,cluster5,169,3798,12377,0.075,0.797979797979798,-15.308693408254,22.1787161910317,-0.722979797979798
170,cluster5,170,3821,12377,0.075,0.808080808080808,-16.7937395488889,14.44757624,-0.733080808080808
171,cluster5,171,3863,10877,0.05,0.757575757575758,-12.2910364205555,21.8474505812698,-0.707575757575758
172,cluster5,172,3908,12377,0.1,0.838383838383838,-11.4082327044444,23.3532009744444,-0.738383838383838
173,cluster5,173,3917,12377,0.025,0.767676767676768,-19.5961727466667,10.7215983733333,-0.742676767676768
174,cluster5,174,3920,8862,0.9,0.212121212121212,11.2757789122222,-14.8173978433333,0.687878787878788
175,cluster5,175,3929,4277,0.925,0.222222222222222,32.9342917288889,-8.98905660333333,0.702777777777778
176,cluster5,176,3929,4878,0.875,0.202020202020202,33.8856667644445,-6.35399247888888,0.672979797979798
177,cluster5,177,3929,5158,0.9,0.232323232323232,32.3333704533333,-8.0520212811111,0.667676767676768
178,cluster5,178,3929,5824,0.825,0.161616161616162,31.93018313,-8.42776400777777,0.663383838383838
179,cluster5,179,3929,6080,0.875,0.202020202020202,27.5721512444445,-21.1969628688889,0.672979797979798
180,cluster5,180,3929,6934,0.825,0.151515151515152,26.9277337477778,-15.7398343022222,0.673484848484848
181,cluster5,181,3929,7181,0.875,0.181818181818182,32.5051496011111,-11.3140987155556,0.693181818181818
182,cluster5,182,3929,8204,0.875,0.181818181818182,34.0457710422222,-27.6064088777778,0.693181818181818
183,cluster5,183,3929,8427,0.9,0.181818181818182,26.4896657066667,-28.9971520522222,0.718181818181818
184,cluster5,184,3929,9001,0.85,0.161616161616162,31.4493141633333,-13.1113613533333,0.688383838383838
185,cluster5,185,3929,9040,0.85,0.151515151515152,31.8984623366667,-14.7679242822222,0.698484848484848
186,cluster5,186,3929,9046,0.9,0.232323232323232,33.7328714188889,-8.44082157999999,0.667676767676768
187,cluster5,187,3929,9063,0.875,0.181818181818182,34.1321522588889,-10.1383160544444,0.693181818181818
188,cluster5,188,3929,9080,0.8,0.111111111111111,28.9535038633333,-27.4339252466667,0.688888888888889
189,cluster5,189,3929,9343,0.85,0.181818181818182,29.0012218844445,-16.46254507,0.668181818181818
190,cluster5,190,3929,9376,0.85,0.151515151515152,32.25257193,-12.6240415044444,0.698484848484848
191,cluster5,191,3929,9560,0.85,0.161616161616162,30.2610164144445,-19.6643484877778,0.688383838383838
192,cluster5,192,3929,9575,0.9,0.202020202020202,34.7622389766667,-2.79244123111111,0.697979797979798
193,cluster5,193,3929,9622,0.875,0.212121212121212,29.8208122722222,-9.30942087222222,0.662878787878788
194,cluster5,194,3929,9737,0.85,0.171717171717172,28.6301563622222,-16.9399480433333,0.678282828282828
195,cluster5,195,3929,9743,0.825,0.161616161616162,31.5303713266667,-15.3705052444444,0.663383838383838
196,cluster5,196,3929,10141,0.9,0.232323232323232,35.7538743822222,-1.18993432111111,0.667676767676768
197,cluster5,197,3929,10152,0.875,0.181818181818182,33.7107919211111,-7.63356608222222,0.693181818181818
198,cluster5,198,3929,10191,0.85,0.171717171717172,32.4791246033333,-6.45604905444444,0.678282828282828
199,cluster5,199,3929,10206,0.8,0.131313131313131,31.2911786211111,-14.8975735211111,0.668686868686869
200,cluster5,200,3929,10387,0.8,0.131313131313131,29.7557658811111,-33.6106488266666,0.668686868686869
201,cluster5,201,3929,10392,0.925,0.212121212121212,34.9281871844445,-6.63926707,0.712878787878788
202,cluster5,202,3929,10479,0.825,0.161616161616162,31.6860342277778,-9.37438050222221,0.663383838383838
203,cluster5,203,3929,10543,0.9,0.181818181818182,29.7313412855556,-16.4429860433333,0.718181818181818
204,cluster5,204,3929,11781,0.9,0.232323232323232,32.4253417733333,-5.09755595777777,0.667676767676768
205,cluster5,205,3929,11812,0.9,0.232323232323232,33.5691177811111,-14.4511288633333,0.667676767676768
206,cluster5,206,3929,12017,0.775,0.111111111111111,31.6103501833333,-15.2689813233333,0.663888888888889
207,cluster5,207,3929,12054,0.85,0.181818181818182,32.9104860422222,-7.56316788,0.668181818181818
208,cluster5,208,3929,12425,0.875,0.202020202020202,36.2748291122222,-7.76240207888889,0.672979797979798
209,cluster5,209,3929,12552,0.925,0.242424242424242,35.0022895211111,-2.38043864666666,0.682575757575758
210,cluster5,210,3929,12636,0.875,0.181818181818182,33.0496257566667,-5.98873830777777,0.693181818181818
211,cluster5,211,3929,12640,0.9,0.212121212121212,33.3300738533333,-5.63688921666666,0.687878787878788
212,cluster5,212,3929,12845,0.95,0.252525252525253,34.0474855377778,-2.93584009999999,0.697474747474747
213,cluster5,213,3929,12865,0.8,0.131313131313131,30.1325754011111,-15.8063962022222,0.668686868686869
214,cluster5,214,3929,12945,0.925,0.262626262626263,36.3445615522222,-0.151971456666663,0.662373737373737
215,cluster5,215,3929,12978,0.9,0.222222222222222,33.4544680855556,-2.86135324777777,0.677777777777778
216,cluster5,216,3929,12998,0.875,0.171717171717172,33.7927942955556,-4.78466399111111,0.703282828282828
217,cluster5,217,3929,13163,0.9,0.161616161616162,31.3841652244445,-13.5245419966667,0.738383838383838
218,cluster5,218,3929,13176,0.975,0.313131313131313,39.0196545155556,-1.64161036222222,0.661868686868687
219,cluster5,219,3929,13268,0.825,0.161616161616162,31.5365683666667,-7.53315898777777,0.663383838383838
220,cluster5,220,3929,13325,0.875,0.202020202020202,33.75837179,-3.57711562666666,0.672979797979798
221,cluster5,221,3929,13391,0.925,0.212121212121212,35.0323422255556,-4.18241115666666,0.712878787878788
222,cluster5,222,3929,13440,0.825,0.121212121212121,29.1919354977778,-15.9958633444444,0.703787878787879
223,cluster5,223,3929,13630,0.875,0.212121212121212,33.0778394244445,-2.88505015444444,0.662878787878788
224,cluster5,224,3929,13851,0.775,0.101010101010101,27.7351896366667,-22.9314686922222,0.673989898989899
225,cluster5,225,3929,14392,0.875,0.191919191919192,32.4059993061111,-9.32880656857142,0.683080808080808
226,cluster5,226,3987,13419,0.175,0.848484848484849,-23.6717035544444,40.4908004,-0.673484848484849
227,cluster5,227,4039,13419,0.025,0.696969696969697,-33.4292887488889,13.2188475433333,-0.671969696969697
228,cluster5,228,4044,12377,0.1,0.808080808080808,-13.7990589988889,23.8033593811111,-0.708080808080808
229,cluster5,229,4123,13419,0.15,0.848484848484849,-26.8653099566667,27.3466881211111,-0.698484848484848
230,cluster5,230,4146,13419,0.075,0.777777777777778,-28.49183434,6.23322799222221,-0.702777777777778
231,cluster5,231,4150,10877,0.075,0.777777777777778,-14.5155759933333,16.6185002311111,-0.702777777777778
232,cluster5,232,4176,13419,0.125,0.787878787878788,-27.2973325,6.82417133888888,-0.662878787878788
233,cluster5,233,4185,12377,0.1,0.808080808080808,-13.5841905522222,18.0776709222222,-0.708080808080808
234,cluster5,234,4195,12377,0.2,0.868686868686869,-10.8883436311111,33.8150068577778,-0.668686868686869
235,cluster5,235,4249,12377,0.15,0.848484848484849,-11.5078048322222,25.0568823711111,-0.698484848484848
236,cluster5,236,4266,12377,0.075,0.747474747474748,-18.9565454066667,19.4347550888889,-0.672474747474748
237,cluster5,237,4277,13419,0.075,0.737373737373737,-29.2917391877778,6.11575883444444,-0.662373737373737
238,cluster5,238,4379,12377,0.15,0.878787878787879,-12.0065122033333,29.8161653788889,-0.728787878787879
239,cluster5,239,4492,12377,0.075,0.777777777777778,-12.7160745388889,22.2342182588889,-0.702777777777778
240,cluster5,240,4504,7586,0.95,0.282828282828283,11.75662847,-13.0152678433333,0.667171717171717
241,cluster5,241,4504,8673,0.975,0.303030303030303,15.8423779077778,-7.54016711555555,0.671969696969697
242,cluster5,242,4504,8907,0.9,0.161616161616162,9.88131881444444,-20.5376383577778,0.738383838383838
243,cluster5,243,4504,9017,0.85,0.0909090909090909,9.63767472555555,-27.2106291766667,0.759090909090909
244,cluster5,244,4504,9081,0.8,0.131313131313131,6.32481884555556,-39.49462381,0.668686868686869
245,cluster5,245,4504,9659,0.975,0.262626262626263,12.5016393277778,-15.4770492933333,0.712373737373737
246,cluster5,246,4504,11107,0.85,0.171717171717172,8.53511873777777,-16.2719331655556,0.678282828282828
247,cluster5,247,4504,11114,0.875,0.181818181818182,8.94368928777777,-19.39723334,0.693181818181818
248,cluster5,248,4504,12323,0.875,0.212121212121212,12.0054477755556,-14.2391478633333,0.662878787878788
249,cluster5,249,4504,12551,0.9,0.131313131313131,9.29386689222222,-20.9669176666667,0.768686868686869
250,cluster5,250,4504,13226,0.9,0.212121212121212,9.19137756444444,-20.0895974566667,0.687878787878788
251,cluster5,251,4504,13659,0.925,0.262626262626263,10.2817614455555,-13.1952403788889,0.662373737373737
252,cluster5,252,4504,13743,0.9,0.212121212121212,10.9774315666667,-15.4702062688889,0.687878787878788
253,cluster5,253,4504,14390,0.85,0.121212121212121,7.91728124531746,-19.4497122469048,0.728787878787879
254,cluster5,254,4577,7158,0.125,0.787878787878788,-47.3565862111111,43.9677798788889,-0.662878787878788
255,cluster5,255,4590,12377,0.125,0.797979797979798,-14.0320399655555,17.8828504633333,-0.672979797979798
256,cluster5,256,4594,12279,0.95,0.282828282828283,11.8320657644445,-10.2983088233333,0.667171717171717
257,cluster5,257,4599,7916,0.2,0.868686868686869,-7.20628981777777,31.0478915611111,-0.668686868686869
258,cluster5,258,4631,9654,0.95,0.282828282828283,7.50405768444444,-7.79402861555556,0.667171717171717
259,cluster5,259,4728,12377,0.2,0.888888888888889,-9.3792108811111,37.2146448266667,-0.688888888888889
260,cluster5,260,4738,12377,0.025,0.707070707070707,-16.5708664288889,7.17681300333334,-0.682070707070707
261,cluster5,261,4845,11857,0.9,0.222222222222222,31.5074772366667,-63.9525392811111,0.677777777777778
262,cluster5,262,4878,13419,0.075,0.737373737373737,-30.2431142233333,3.48069470999999,-0.662373737373737
263,cluster5,263,4896,13419,0.15,0.828282828282828,-26.0089070033333,12.5304245144444,-0.678282828282828
264,cluster5,264,5072,12377,0.025,0.717171717171717,-20.5002750255555,7.92487354222222,-0.692171717171717
265,cluster5,265,5076,12377,0.075,0.757575757575758,-17.0919481733333,12.5329964711111,-0.682575757575758
266,cluster5,266,5158,13419,0.05,0.757575757575758,-28.6908179122222,5.17872351222221,-0.707575757575758
